timestamp,ema50_dist_xmr_btc_1h,ema200_dist_xmr_btc_1h,upper_bb_dist_xmr_btc_1h,lower_bb_dist_xmr_btc_1h,width_bb_xmr_btc_1h,rsi_xmr_btc_1h,stoch_rsi_fastk_xmr_btc_1h,stoch_rsi_fastd_xmr_btc_1h,kijun_dist_xmr_btc_1h,tenkan_dist_xmr_btc_1h
2018-07-13 09:00:00,-0.6397493827260403,1.2492456815177855,0.5932082509505721,-2.3812374184616347,3.00127752821342,55.07373453468515,52.66768211049755,44.61712468003918,-33.43123354263724,-33.43123354263724
2018-07-13 10:00:00,-0.6001566737606434,1.2520458331296336,0.6994455433907198,-2.3727805649155553,3.098147300202636,54.96054483124654,93.03980005958311,60.81164880437552,-33.42111927070144,-33.42111927070144
2018-07-13 11:00:00,-0.30499221984886526,1.5247060320455086,1.0400447898989418,-2.0670141636613515,3.123095571074414,52.77991216315663,0.0,48.569160723360255,-33.23175377114125,-33.23175377114125
2018-07-13 12:00:00,-0.6565161047553225,1.1281045380071575,0.7539850309455032,-2.433300958895701,3.2142749050656336,55.33583992822173,100.0,64.34660001986107,-33.48512446873103,-33.48512446873103
2018-07-13 13:00:00,-0.6838638907561312,1.0611860444290633,0.7974612028018191,-2.463200772966545,3.2880471268067994,55.71445671650095,100.0,66.6666666666667,-33.522123893805315,-33.522123893805315
2018-07-13 14:00:00,-0.6666954320530882,1.0405085991613605,0.8522463106021672,-2.482422778216453,3.3620729498448307,55.787841228519085,100.0,100.00000000000004,-33.528846640036406,-33.528846640036406
2018-07-13 15:00:00,-0.6550254192450145,1.0149831164091516,0.921965334094077,-2.4866771642259033,3.4355204961348065,55.90587305409468,100.0,100.00000000000004,-33.53892821031344,-33.53892821031344
2018-07-13 16:00:00,-0.16382743109827347,1.4926376152341492,1.426337177271808,-2.007011836894246,3.4433463339682424,51.195812358060586,0.0,66.6666666666667,-33.214793741109524,-33.214793741109524
2018-07-13 17:00:00,0.25368729638537424,1.9084259023341321,1.860111699047673,-1.5886831276195057,3.4441206629103744,47.43035140564514,0.0,33.33333333333337,-32.92857142857143,-32.92857142857143
2018-07-13 18:00:00,-0.14293999132296564,1.484402872436963,1.4750499208110002,-1.9196863352633597,3.402300188858689,51.07493260795606,43.00126120234305,14.333753734114389,-33.197825092738455,-33.197825092738455
2018-07-13 19:00:00,-0.3416611618081933,1.2556509731678878,1.2507766980344392,-1.95155252076189,3.2135892470388243,52.94279785323032,65.03961261893056,36.01362460709124,-33.34009431570407,-33.34009431570407
2018-07-13 20:00:00,-0.3234071996469856,1.2482405103102279,1.2645084239750526,-1.8243461521701754,3.097525133313531,52.891021500223324,99.06073730603453,69.03387037576941,-33.336713995943214,-33.336713995943214
2018-07-13 21:00:00,0.8791196212570851,2.4812392677234785,2.441755309125626,-0.4579787406898239,2.8712544136761156,42.14848996403369,0.0,54.700116641655065,-32.50847109559503,-32.50847109559503
2018-07-13 22:00:00,-0.3399218757270783,1.216516462488726,0.664957423779633,-0.8612148404847364,1.5276713484264468,52.49610499201679,95.86177394791012,64.9741704179816,-33.333333333333336,-33.333333333333336
2018-07-13 23:00:00,0.5208998642662221,2.0913566661319383,1.5868331388004142,-0.04227159168123107,1.6166198859211427,46.11905647472721,36.78389157925927,44.21522184238984,-32.74327228077356,-32.74327228077356
2018-07-14 00:00:00,0.7034837006101524,2.283010434075905,1.8629705988642886,0.04679612761566698,1.7989961562472911,44.73218818037872,24.051111301288888,52.23225894281947,-32.60189694950013,-32.60189694950013
2018-07-14 01:00:00,-0.1308408778622927,1.415944727229057,0.9501784955940451,-0.7874859336950091,1.7362520528161822,51.070456813753395,86.22244667579912,49.01914985211581,-33.163861914688084,-33.163861914688084
2018-07-14 02:00:00,0.7058803900382049,2.2720482589957403,1.868371675381142,-0.06888449589433909,1.9199812629379125,45.30454866467649,7.3720584362753945,39.21520547112119,-32.58461538461539,-32.58461538461539
2018-07-14 03:00:00,0.5147334502611622,2.0783766798101233,1.6992459158108097,-0.3292566668478769,2.0147019823800565,46.57299108314524,29.04267725532522,40.8790607891333,-32.698510213484866,-32.698510213484866
2018-07-14 04:00:00,0.2824187838185166,1.83570536306501,1.458623570472417,-0.5963432271953395,2.0461450444113094,48.25687218722451,55.6095711735264,30.674768955042385,-32.8463424601553,-32.8463424601553
2018-07-14 05:00:00,0.7710265805729088,2.340318400113617,1.9717814961267788,-0.2079817528665595,2.1607079681955286,44.69371775288112,0.0,28.217416142950587,-32.498074454428746,-32.498074454428746
2018-07-14 06:00:00,0.7656539373558147,2.3430516824200387,1.969614858940294,-0.2952440320274974,2.2460552440861328,44.5184713815202,0.0,18.53652372450885,-32.48073959938367,-32.48073959938367
2018-07-14 07:00:00,0.5420894990201264,2.117181796968026,1.7440627164235556,-0.5651196644991918,2.295650176794851,46.28758812351397,47.322821546965486,15.774273848988544,-32.61571582346608,-32.61571582346608
2018-07-14 08:00:00,0.2197296560189299,1.7809816110385013,1.3344418545498504,-0.8817080783622422,2.211144633613733,49.02544911287232,100.0,49.10760718232188,-32.825753704649976,-32.825753704649976
2018-07-14 09:00:00,0.3836305465265699,1.9438024149731836,1.4003291991619538,-0.7113094909463435,2.104388863106156,47.52847760033858,66.78546907120753,71.36943020605771,-32.70540056309189,-32.70540056309189
2018-07-14 10:00:00,-0.46348651074582525,1.0537174202885025,0.4562293834605935,-1.5351433646840107,2.002173613667713,54.75498213234705,100.0,88.92848969040256,-33.28596802841919,-33.28596802841919
2018-07-14 11:00:00,0.5650193393345715,2.1002064021117484,1.372562777365105,-0.4940561872839644,1.8584556370265757,46.413358479250896,1.4853490413428656,56.09027270418351,-32.581158008102975,-32.581158008102975
2018-07-14 12:00:00,0.46364364544773107,1.9964316267294224,1.2278148684476742,-0.6006050298623666,1.8227038094993229,47.08760975478609,8.08297405367754,36.522774365006846,-32.63643351268256,-32.63643351268256
2018-07-14 13:00:00,0.39602548899573264,1.9248475359258332,1.1618413634295166,-0.6757978294990474,1.8331841563999682,47.53195934583288,13.409869746003164,7.65939761367457,-32.67093469910372,-32.67093469910372
