timestamp,ema50_dist_ltc_usd_30m,ema200_dist_ltc_usd_30m,lower_bb_dist_ltc_usd_30m,width_bb_ltc_usd_30m,rsi_ltc_usd_30m,stoch_rsi_fastk_ltc_usd_30m,stoch_rsi_fastd_ltc_usd_30m,kijun_dist_ltc_usd_30m,tenkan_dist_ltc_usd_30m
2019-01-31 18:30:00,,0.008340126628542333,-0.0025523553758343143,0.010861051363947537,0.4147488525431392,0.0,0.3603528473646979,0.14461577112709234,0.15263951260873654
2019-01-31 19:00:00,,0.009679740139287407,-0.001612687679858782,0.011247062497555043,0.39833546241637835,0.0,0.124294635157899,0.1463077116618443,0.15434331362435527
2019-01-31 19:30:00,,0.009937515821093479,-0.0010128794173916988,0.010901748169197626,0.38778640257165825,0.0,-7.105427357601002e-17,0.1473902915066423,0.1554334823396084
2019-01-31 20:00:00,,0.004999547614521482,-0.005657380524962452,0.010660434531821347,0.46729508698656663,1.0000000000000002,0.33333333333333337,0.14174732951163738,0.1497509632553331
2019-01-31 20:30:00,,0.005681113360917811,-0.0049349850770133985,0.010612139429240832,0.4571147564894741,0.8719595152151239,0.6239865050717079,0.14264217192300466,0.15065207850021944
2019-01-31 21:00:00,,0.0029710697493694482,-0.007413082878472643,0.01040726723669381,0.5002613125416209,1.0,0.9573198384050413,0.13935604876523922,0.14734291966239454
2019-01-31 21:30:00,,0.002393077557493184,-0.008286269312646644,0.010710907586278755,0.5138301983965448,1.0,0.9573198384050413,0.1382885696439724,0.14626795752654576
2019-01-31 22:00:00,,0.003812451891863189,-0.006949081344282515,0.010778437217960306,0.49316108258047847,0.635564581336896,0.8785215271122986,0.13981924508240295,0.14780936297964153
2019-01-31 22:30:00,0.00948993330619663,0.0048840230411106855,-0.005707519299369412,0.010595905184616167,0.4740577243128516,0.2987364155804144,0.6447669989724367,0.14124682969596392,0.14924695494254303
2019-01-31 23:00:00,0.007117543514609359,0.0019095061791472023,-0.007243381128370752,0.00917736276018117,0.5079279615259974,0.851599956841326,0.5953003179195455,0.1388932287598037,0.1468768552948161
2019-01-31 23:30:00,0.0031637167985376635,-0.0008278172807870687,-0.011530159372909132,0.010768882893816126,0.5638424242161312,1.0,0.7167787908072468,0.13456809338521403,0.14252140077821007
2019-02-01 00:00:00,0.006049248109166072,0.0025435605530645944,-0.008492038304820815,0.011068519278221126,0.5124421790469974,0.4275166567967081,0.7597055378793448,0.13811085089773623,0.14608899297423883
2019-02-01 00:30:00,0.0054198086855843375,0.002114902176743483,-0.008884987700184421,0.0110372514450412,0.5185862184928287,0.49594746352045904,0.6411547067723892,0.1376490417629066,0.1456239465634559
2019-02-01 01:00:00,0.005931444026797239,0.003135304411683526,-0.008095634267372032,0.011258862514992687,0.5059110253779515,0.0,0.3078213734390558,0.1385019054163803,0.14648278877990872
2019-02-01 01:30:00,0.002749307084896735,0.0007185824575071109,-0.010808268556162126,0.011585297018809034,0.5538624893360131,0.8277283980662175,0.4412252871955589,0.13502740408570002,0.14298393124065756
2019-02-01 02:00:00,0.015809942571221702,0.015114756788010997,0.0014103860510938926,0.0135920653264183,0.3788936974649911,0.0,0.27590946602207256,0.15054136809874064,0.15860664793711932
2019-02-01 02:30:00,0.022390187389659033,0.024611359857408255,0.005184805118583213,0.01914138480900606,0.3204766271309482,0.0,0.27590946602207256,0.15902947816961888,0.1671542595478106
2019-02-01 03:00:00,0.020513586660816374,0.02457440990203641,0.0017256631625466312,0.02255218468697326,0.335690491395994,0.0651876001455396,0.021729200048513295,0.157851265923314,0.16596778804917567
2019-02-01 03:30:00,0.015491289211993609,0.020342313616784402,-0.0036603588484780403,0.023804122815211163,0.39743684602966567,0.32975527382672487,0.13164762465742158,0.1528704728767991,0.16095207970899894
2019-02-01 04:00:00,0.014667809029343948,0.020206026848438974,-0.00480851878443278,0.024823436104077473,0.4005254018466935,1.0,0.46498095799075495,0.15261526785149582,0.16069508569982927
2019-02-01 04:30:00,0.013076302042653198,0.019176745823157315,-0.006474171190397837,0.025489028867800266,0.41572973068127156,1.0,0.7765850912755751,0.15141367872374034,0.15948507344811236
2019-02-01 05:00:00,0.015926687027129516,0.022982099723442007,-0.0041175844124672345,0.02684646139489446,0.38132711980567363,0.5701781878138622,0.8567260626046209,0.1553921257845685,0.16349140937044315
2019-02-01 05:30:00,0.015983303215560074,0.02398684350307634,-0.004481070124063069,0.028192950970877647,0.37458934326515453,0.0,0.5233927292712875,0.1561984519730999,0.16430338789493715
2019-02-01 06:00:00,0.014613912244397564,0.023065036281908702,-0.0062842577856485615,0.029105091024757317,0.38730780255460134,0.3091477763883246,0.29310865473406245,0.1553188791682516,0.16341764929631042
2019-02-01 06:30:00,0.012652309720399879,0.021371507771728915,-0.008428767291242534,0.029608666420246253,0.4114746690371348,0.8965721542410704,0.40190664354313177,0.15367328205615172,0.16176051657012613
2019-02-01 07:00:00,0.013050047478284643,0.02169118089421529,-0.008248651430268872,0.029739942299177695,0.4005108355613431,0.7027589360720701,0.6361596222338218,0.15473324040045622,0.16282790520846535
2019-02-01 07:30:00,0.009341819187566047,0.017415018101834212,-0.011696311521058544,0.02902832737948586,0.45644566457977986,1.0,0.8664436967710469,0.15094101300997864,0.15900909435392196
2019-02-01 08:00:00,0.012695032541896856,0.020551615605644225,-0.008502926348345263,0.028880555534383467,0.4086696343622866,0.30897443429630117,0.6705777901227905,0.15535550131549747,0.16345452816432626
2019-02-01 08:30:00,0.01056528877411389,0.018119920196613126,-0.010512325259903976,0.028523746900269844,0.43649213365086426,0.6432717990013217,0.650748744432541,0.15341772151898736,0.161503164556962
2019-02-01 09:00:00,0.005776968050289932,0.012534805574129226,-0.014790420985400288,0.0273560789561722,0.5042656230431137,1.0,0.650748744432541,0.14822165516806862,0.15627067384935267
2019-02-01 09:30:00,-0.007453773520028961,-0.000692546957289708,-0.02828868128736428,0.028001899043810716,0.6439175597972239,1.0,0.8810905996671073,0.13276976628543014,0.1407104674291395
2019-02-01 10:00:00,-0.010351633069159427,-0.0021324895126204613,-0.03264015328257153,0.03104746497457974,0.6689665567874884,1.0,1.0,0.12898029983892956,0.13689443687275427
2019-02-01 10:30:00,-0.004852754317140384,0.0036521139973895167,-0.02766805819270557,0.03170083493142404,0.5969448561411467,0.6901951635169133,0.8967317211723044,0.13502740408570002,0.14298393124065756
2019-02-01 11:00:00,-0.0036788777490915914,0.005040473653298294,-0.026821077786843617,0.03221235370224106,0.5839548776510411,0.4838421543596693,0.7246791059588609,0.13619501854795968,0.14415973066492094
2019-02-01 11:30:00,-0.011348166525315673,-0.0014858064480784972,-0.03572781009955173,0.034891217852494466,0.6496395405288032,0.7726545757593551,0.6488972978786459,0.12692081748755513,0.13482051757721902
2019-02-01 12:00:00,-0.021847675911168984,-0.007003655611034221,-0.049643654902412626,0.04388292410539664,0.7180874333421974,1.0000000000000002,0.7521655767063414,0.1139364303178485,0.12174511002444977
2019-02-01 12:30:00,-0.016691705080399855,0.00104679870242963,-0.04535308343424582,0.04745107250120993,0.6629606855376495,0.5890129169574712,0.7872224975722755,0.11903226796843835,0.12687666942986087
2019-02-01 13:00:00,-0.02749868171881964,-0.005089964890765297,-0.05841735972783857,0.05507626805412032,0.7241777786793969,1.0,0.8630043056524904,0.10545631009068579,0.11320554426617346
2019-02-01 13:30:00,-0.02837160703164865,-0.001618482974682589,-0.061620015814663254,0.06196068313261505,0.7331806941701733,1.0,0.8630043056524904,0.1031476997578693,0.11088075060532687
2019-02-01 14:00:00,-0.026919819024593283,0.0033042512002872115,-0.06158207607614985,0.06683379126809307,0.7287258253389113,0.9365584123668339,0.978852804122278,0.10354850429938245,0.1112843647813977
2019-02-01 14:30:00,-0.02837668311723618,0.0050752195701204705,-0.06415665810621929,0.07133929166417248,0.7412816316640836,1.0,0.978852804122278,0.10058278225684703,0.10829785306640094
2019-02-01 15:00:00,-0.018816109333669284,0.016195610050371956,-0.05383119810643511,0.07136983093516043,0.6355641779015125,0.0,0.6455194707889446,0.11054235222425346,0.11832723948811696
2019-02-01 15:30:00,-0.021483973469806683,0.014625323475414342,-0.05505460183844901,0.07111754073938693,0.6566905263739031,0.19983784815549818,0.39994594938516603,0.10653025289170892,0.1142870153920883
2019-02-01 16:00:00,-0.017548795348236945,0.019119707556703336,-0.04919494132966162,0.06935762223773304,0.6214785040147071,0.0,0.06661261605183275,0.11017026590722168,0.1179525448509029
2019-02-01 16:30:00,-0.018267306249594717,0.01861679514172554,-0.047713510470192566,0.06730954900506185,0.6311422637195965,0.08066366792336155,0.09350050535961993,0.10851581508515817,0.11628649635036492
2019-02-01 17:00:00,-0.01929761674011765,0.01738193233120633,-0.045948156793122696,0.06424774690394432,0.64334948639458,0.621122585825041,0.23392875124946755,0.10646307033787683,0.11421936188943849
2019-02-01 17:30:00,-0.018798212894626132,0.017570986274277223,-0.042784946820559,0.06112655435981538,0.6452150946805013,0.6741047254729783,0.458630326407127,0.10616084977238227,0.11391502276176002
2019-02-01 18:00:00,-0.024624093654482482,0.010775924518720226,-0.04481347612958109,0.05655184379930553,0.6900326093560157,1.0,0.765075770432673,0.09845996202646101,0.1061601518941564
2019-02-01 18:30:00,-0.02306496755240184,0.01080139585412887,-0.038889453755213466,0.050398649704865614,0.6816030253518176,0.8568596615777867,0.8436547956835883,0.09915560916767197,0.10686067551266598
2019-02-01 19:00:00,-0.02258485563949031,0.00947765138490353,-0.0341408013472243,0.044163052728243064,0.6845671745636362,0.8829248249545245,0.9132614955107704,0.09865862848530527,0.10636021100226078
2019-02-01 19:30:00,-0.029419605912344826,0.0032428053986004457,-0.04033697580218765,0.044403333612543644,0.7335432493005402,1.0,0.9132614955107704,0.08962630792227189,0.09726457399103117
2019-02-01 20:00:00,-0.03573268036112198,-0.0011207852649580685,-0.047432002398149264,0.04746345875042417,0.7711186223850813,1.0,0.9609749416515081,0.08090154211150646,0.08847864768683267
2019-02-01 20:30:00,-0.031216298371006035,0.003540498168890238,-0.04108327199577133,0.04547744487830698,0.7250361673776753,0.4852019476529667,0.8284006492176554,0.08453595977028594,0.092138542565537
2019-02-01 21:00:00,-0.03286366690593545,0.0012303431254214736,-0.03998623882712038,0.04203105759472847,0.7404119988377815,0.6452211451084289,0.7101410309204651,0.0811901159858801,0.08876924446026524
2019-02-01 21:30:00,-0.030415764241286447,0.0034623403424842714,-0.035833364132913825,0.03994218925470106,0.7228327033980477,0.0,0.37680769758713173,0.08253883394220218,0.09012741691169923
2019-02-01 22:00:00,-0.03360155871905279,0.001558787941031925,-0.039902763346021386,0.042271989346973335,0.7472938261186176,0.5065891513246035,0.3839367654776773,0.07745063261203722,0.08500354735721882
2019-02-01 22:30:00,-0.040014095947523476,-0.0029867821181642773,-0.04717151994562552,0.04532135903568802,0.7839678589582268,1.0,0.5021963837748677,0.0684803001876173,0.07597033302063783
2019-02-01 23:00:00,-0.028386211990125143,0.009522814151297743,-0.03612606213612424,0.04626426616016951,0.6519402460355682,0.0,0.5021963837748677,0.08013276434329075,0.0877044807965861
2019-02-01 23:30:00,-0.02633148511952832,0.011858174245562791,-0.03448350797442612,0.04687192873506217,0.641196069230867,0.0,0.3333333333333332,0.08122218926134672,0.08880154256897055
2019-02-02 00:00:00,-0.02273880111237414,0.015412906745423616,-0.03087188705359145,0.04664533848355754,0.6118142594456363,0.0,-9.473903143468002e-17,0.08418109346183589,0.09178118864893792
2019-02-02 00:30:00,-0.014017912755092565,0.023980507713480703,-0.02222285924317391,0.046162797971035084,0.5324208586931481,0.0,-9.473903143468002e-17,0.09322135572885415,0.1008848230353927
2019-02-02 01:00:00,-0.016103323622066568,0.020785268024311687,-0.02276235652967995,0.04359071590567053,0.5533041783575818,0.17472746580103776,0.05824248860034583,0.09018036072144286,0.09782251069302772
2019-02-02 01:30:00,-0.01513240091158563,0.02093337349465041,-0.020750853522177093,0.041680423261974325,0.5498914294288181,0.16061169313583468,0.11177971964562404,0.09057179617605704,0.09821669010502365
2019-02-02 02:00:00,-0.014510659680383342,0.02019449991280786,-0.01818971236044331,0.03834577470734167,0.5495872145526481,0.2162189262180211,0.1838526950516311,0.09060442848593642,0.09824955116696588
2019-02-02 02:30:00,-0.016202731097103906,0.01699941828330931,-0.01792479141763703,0.034940376143639665,0.5700784156932385,1.0000000000000002,0.4589435397846186,0.08800000000000008,0.09562686567164169
2019-02-02 03:00:00,-0.021232685961440567,0.010565584107943504,-0.02121480373882534,0.03195051185580459,0.6174085786840561,1.0,0.7387396420726737,0.0814788439855203,0.08905999643938056
2019-02-02 03:30:00,-0.02320980626000313,0.007143007681174263,-0.021212764803322237,0.028556665155978017,0.6388191452474993,1.0,1.0,0.07824749282608057,0.08580599355086838
2019-02-02 04:00:00,-0.01892818353512704,0.010566190395145725,-0.01601420417104915,0.026652997515010223,0.5958018168405066,0.517915525619408,0.8393051752064693,0.08212101419155626,0.08970666825010376
2019-02-02 04:30:00,-0.018129928050438338,0.010067472669451183,-0.0138531021231324,0.023965937872731678,0.5950885100057755,0.3638322501770241,0.6272492585988106,0.08218527315914481,0.08977137767220889
2019-02-02 05:00:00,-0.015707261043562237,0.010940586554942344,-0.009783502763038077,0.020712106496618664,0.5725725929136366,0.0,0.2939159252654774,0.08414884440346238,0.09174871352508984
2019-02-02 05:30:00,-0.014500196698305046,0.01148947827170299,-0.008641094439331365,0.02010194368533798,0.5646519029345273,0.0,0.12127741672567469,0.08482647776653374,0.09243109708911246
2019-02-02 06:00:00,-0.0062321857769523925,0.019881392757683525,-0.0019259812294927237,0.02161333581762496,0.47360179265224356,0.0,0.0,0.09364779308068538,0.1013142497074444
2019-02-02 06:30:00,-0.007675110216467496,0.01819144299944564,-0.004464132150586497,0.02250113511196503,0.4927781042128,0.15784698095638341,0.05261566031879447,0.09171509015755097,0.09936799856227152
2019-02-02 07:00:00,-0.002782973087850027,0.023359666972448068,-0.0013949405533784098,0.024485696711106668,0.4453925190462267,0.0,0.05261566031879447,0.09697225064708359,0.10466201167760181
2019-02-02 07:30:00,-0.003394199040470225,0.022677371657905843,-0.003489978797540094,0.025918694369795454,0.454223608834692,0.07404943326502984,0.07729880474047107,0.09614748428618691,0.10383146371537699
2019-02-02 08:00:00,-0.004354123397317888,0.02068568066311105,-0.005422380473859012,0.02591032262088863,0.46808787037141847,0.4789505341215354,0.1843333224621884,0.09489621196190923,0.10257141998858477
2019-02-02 08:30:00,-0.004355759873791665,0.017040955769737298,-0.004594642509487934,0.021501789276728217,0.47037558752933706,0.5272292912557276,0.3600764195474309,0.09469890373930023,0.10237272863793345
2019-02-02 09:00:00,-0.005304144637634733,0.014909785542848386,-0.0060479627793037505,0.020865296044424914,0.48585471002376274,1.0,0.6687266084590875,0.09341813163736723,0.101082978340433
2019-02-02 09:30:00,-0.006241567352650246,0.012786183434516651,-0.007338829206674724,0.02007034749505057,0.501933226678907,1.0,0.8424097637519091,0.09210762869299449,0.09976328878767893
2019-02-02 10:00:00,-0.010183839906350856,0.008013945946869772,-0.011650472303482484,0.019700238468563527,0.5567879135326521,0.9999999999999999,0.9999999999999999,0.08731839742251135,0.09494048506906116
2019-02-02 10:30:00,-0.017299477699205368,0.0014310725688342352,-0.019517375398241388,0.021139616721941073,0.6353452358388998,1.0,0.9999999999999999,0.07872617497336343,0.08628803125369955
2019-02-02 11:00:00,-0.019073728449394922,0.0006121718891443084,-0.022539199873558124,0.0234080057613972,0.6569284385601796,0.9999999999999999,0.9999999999999999,0.0759239579643407,0.08346617074034723
2019-02-02 11:30:00,-0.015059420391386413,0.004967153353817144,-0.019037475342028487,0.024174701613682414,0.6056054817939223,0.6688739210500834,0.8896246403500276,0.07965283331852246,0.0872211854616547
2019-02-02 12:00:00,-0.019654145071264506,0.0013138276937305626,-0.024719336605205533,0.026341431605022347,0.6521338235813823,0.952121132004458,0.873665017684847,0.07373692738253057,0.08126380910296072
2019-02-02 12:30:00,-0.016267853046748493,0.005159744448724579,-0.022039600287548033,0.027430859210779233,0.6127881779529517,0.13995094226043747,0.5869819984383262,0.07671856075152883,0.08426634368260899
2019-02-02 13:00:00,-0.010831162719941223,0.010194604097856219,-0.01707108865842688,0.027359762247621478,0.5480136487047483,0.0,0.3640240247549651,0.08218527315914481,0.08977137767220889
2019-02-02 13:30:00,-0.00984171848821147,0.0102624605502728,-0.016379513432031922,0.026723709153348627,0.5408131970846317,0.0,0.046650314086812444,0.08282828282828292,0.09041889483065968
2019-02-02 14:00:00,-0.01058494209073546,0.009121809857133067,-0.017552076919448267,0.02678679670155028,0.5534504505493539,0.11352122120055692,0.037840407066852266,0.08154302670623137,0.08912462908011864
2019-02-02 14:30:00,-0.007766091161702127,0.011498142838182401,-0.015085826907794586,0.02663174288582584,0.5206590236103159,0.0,0.037840407066852266,0.08427785214933814,0.0918786256135653
2019-02-02 15:00:00,-0.00447440364048779,0.014486677244314405,-0.01214409294112151,0.026599614266010548,0.4826189785093094,0.0,0.037840407066852266,0.08767532079976137,0.09529991047448516
2019-02-02 15:30:00,-0.004840951867622234,0.013794154518266044,-0.012792036948401364,0.026572876893259205,0.4898818339236449,0.10253712375523456,0.034179041251744806,0.08705896388201251,0.09467923290286007
2019-02-02 16:00:00,-0.0052211026910626845,0.01317970047265038,-0.012708747538136778,0.02588235332566188,0.4978723009166539,0.21534668090366743,0.10596126821963395,0.08641092133893702,0.09402664759009216
2019-02-02 16:30:00,-0.003132391992272554,0.015154053743313467,-0.010450174162630721,0.025544149604079806,0.47161857785387373,0.0,0.10596126821963395,0.08855239972523377,0.09618313771167464
2019-02-02 17:00:00,-0.00557708439425586,0.012096742897029111,-0.011733355651325827,0.023825769557966645,0.5095947593745427,1.0,0.4051155603012224,0.08563428945879137,0.09324457153069421
2019-02-02 17:30:00,-0.0029904936586568898,0.014170042965757634,-0.008135405760622216,0.022238348543628775,0.4756427922714038,0.10596679961991011,0.36865559987330326,0.08832487309644654,0.09595401612421606
2019-02-02 18:00:00,-0.004899728968084771,0.011652472749747567,-0.009051239175062675,0.020676819306511284,0.5059651201887794,0.9044232716291429,0.6701300237496842,0.08602246655343992,0.09363546974166437
2019-02-02 18:30:00,-0.007406278046740877,0.008441498017053295,-0.010420342799558946,0.01888052162746911,0.5439650961357853,1.0000000000000002,0.6701300237496843,0.08295697646779177,0.09054849061088666
2019-02-02 19:00:00,-0.006775685320527081,0.008401408825527534,-0.008746195414518265,0.01715056088173869,0.5383323713818822,0.9175565747155727,0.940659948781572,0.08334324099393653,0.09093746284627269
2019-02-02 19:30:00,-0.01091431528557063,0.0038186508570265953,-0.012132260324482447,0.016017492771283146,0.5967859598507964,1.0,0.9725188582385244,0.07834319526627231,0.0859023668639054
2019-02-02 20:00:00,-0.010683069451310034,0.0040171416921954695,-0.011897166539121318,0.01597725882959835,0.5992379934760803,1.0,0.9725188582385244,0.07811991599372914,0.08567752240660198
2019-02-02 20:30:00,-0.010179769837008301,0.004172657368806343,-0.011828556079018782,0.01606270065242884,0.5975608092077188,0.972462570601979,0.9908208568673263,0.07821559578748061,0.08577387291444794
2019-02-02 21:00:00,-0.007750672567237715,0.005671111953286179,-0.009501302869923567,0.015201527198907801,0.557249487151497,0.3105972013611019,0.7610199239876938,0.08051701648286502,0.08809142653859836
2019-02-02 21:30:00,-0.003758435635171753,0.009265826305306923,-0.005840434959554108,0.015080433072392698,0.4926302863593499,0.0,0.4276865906543605,0.08469733944408087,0.09230105350871987
2019-02-02 22:00:00,-0.006167902054155627,0.005142988334075005,-0.007820181733102172,0.012980545782920036,0.5330048734470754,0.3787210904322062,0.22977276393110282,0.08179983378843647,0.08938323637658785
2019-02-02 22:30:00,-0.005982701781094502,0.004271780073149101,-0.007533488389170784,0.011824552583066519,0.5338925235202745,0.39323388505888845,0.25731832516369835,0.08173562058526729,0.08931857303971014
2019-02-02 23:00:00,-0.004953782740483859,0.005071878868753155,-0.0067144856530463315,0.01179605265986285,0.5190186152594264,0.40836668631908074,0.3934405539367253,0.08263529970890526,0.09022455890215664
2019-02-02 23:30:00,-0.0034514518886490375,0.006384384006423716,-0.005411748670314465,0.01179039879748952,0.4946380770711507,0.0486592790393386,0.28341995013910276,0.0841165972635336,0.09171624033313508
2019-02-03 00:00:00,-0.040857435656061925,-0.019062960957008435,-0.054728191306366414,0.037031529983123125,0.7985669739120869,1.0,0.48567532178613987,0.04160951074531338,0.04891117969821668
2019-02-03 00:30:00,-0.04284906556471635,-0.013471391739228178,-0.06352197556413985,0.052054509822179594,0.8108028536065219,1.0,0.6828864263464464,0.03754732557146534,0.04482051865979675
2019-02-03 01:00:00,-0.041168710052374546,-0.006361121837696437,-0.06602351763396552,0.06190280179124153,0.8108028536065219,1.0,1.0,0.03754732557146534,0.04482051865979675
2019-02-03 01:30:00,-0.03868803838662316,0.00015974649859695766,-0.06626699518790657,0.06869744109799578,0.7972735752947542,0.9572081417163995,0.9857360472387999,0.0385229085935721,0.045802940506040724
2019-02-03 02:00:00,-0.03463752065301362,0.007060754761176735,-0.06371789761832014,0.0728421669077552,0.7576659236286978,0.0,0.6524027139054666,0.041371428571428615,0.04867142857142848
2019-02-03 02:30:00,-0.03296107568528728,0.010848636291970637,-0.06253778685787914,0.0753333824232058,0.7526326622762763,0.0,0.31906938057213324,0.04172859266034079,0.049031096375900196
2019-02-03 03:00:00,-0.0318277887905517,0.013730238333026445,-0.06169274619151621,0.0772761638320776,0.753514356596572,0.015157150082075752,0.005052383360692012,0.04154997999657084,0.048851231639709614
2019-02-03 03:30:00,-0.02775340496079981,0.018809248108635268,-0.05683378376559456,0.07710904978065919,0.7056611345454271,0.0,0.005052383360692012,0.044714515019490975,0.05203795001146516
2019-02-03 04:00:00,-0.022874469524719387,0.024127344362189884,-0.05077712707724458,0.07591604448448343,0.646817517839223,0.0,0.005052383360692012,0.04895386652085065,0.05630701931101956
2019-02-03 04:30:00,-0.02547672601596296,0.0218011720958724,-0.052305515932785096,0.07525448233080127,0.6738237741756447,0.25311205702953893,0.08437068567651307,0.045044011812942486,0.05236975657309961
2019-02-03 05:00:00,-0.02646003390162377,0.02104028218497267,-0.051975019388486365,0.07416239873102222,0.6884285834775047,0.38999342551201444,0.2143684941805179,0.0428313925209578,0.05014162684901713
