timestamp,ema50_dist_ltc_usd_4h,ema200_dist_ltc_usd_4h,lower_bb_dist_ltc_usd_4h,width_bb_ltc_usd_4h,rsi_ltc_usd_4h,stoch_rsi_fastk_ltc_usd_4h,stoch_rsi_fastd_ltc_usd_4h,kijun_dist_ltc_usd_4h,tenkan_dist_ltc_usd_4h
2019-01-14 20:00:00,,,,,,,,0.21437247578269725,0.23834684643648862
2019-01-15 00:00:00,,,,,,,,0.21922256097560977,0.24329268292682937
2019-01-15 04:00:00,,,,,,,,0.21256822316555501,0.2365069739235901
2019-01-15 08:00:00,,,,,,,,0.21470445294939555,0.23868537755907915
2019-01-15 12:00:00,,,,,,,,0.2349607806806251,0.25934160953616225
2019-01-15 16:00:00,,,,,,,,0.23385578970102738,0.2582148036160563
2019-01-15 20:00:00,,,,,,,,0.22444886711573786,0.24862216778934498
2019-01-16 00:00:00,,,,,,,,0.2639621985524194,0.2889155788741744
2019-01-16 04:00:00,,,,,,,,0.2624857936608158,0.2874100265185
2019-01-16 08:00:00,,,,,,,,0.27147717156301643,0.2965789139005468
2019-01-16 12:00:00,,,,,,,,0.24639239520024914,0.27099890914757685
2019-01-16 16:00:00,,,,,,,,0.2533456608267777,0.2780894474566711
2019-01-16 20:00:00,,,,,,,,0.2484546703296704,0.2731018981018982
2019-01-17 00:00:00,,,,,,,,0.2504846779237022,0.2751719824890557
2019-01-17 04:00:00,,,,,0.3044217687074826,,,0.2767951214839883,0.302001851792727
2019-01-17 08:00:00,,,,,0.29726622381195655,,,0.2805565339908418,0.30583752281533205
2019-01-17 12:00:00,,,,,0.2947521240938494,,,0.2818289633950892,0.30713507276107443
2019-01-17 16:00:00,,,,,0.36641964102950797,,,0.2662033372383876,0.29120096254314043
2019-01-17 20:00:00,,,,,0.40877040334573506,,,0.2561803046960891,0.2809800534003455
2019-01-18 00:00:00,,0.02736961095506696,-0.043366022512327906,0.07130595315396167,0.48149452838527007,,,0.23710016704819648,0.2615232320732537
2019-01-18 04:00:00,,0.0351914310817234,-0.03192243492944191,0.067004347534028,0.43897755926676496,0.772322899665813,0.9241076332219378,0.25099321174961675,0.2756905558857572
2019-01-18 08:00:00,,0.027432215099379098,-0.0356459336907794,0.06333827015371292,0.46041686902650364,0.8168352814145856,0.8630527270267997,0.24515054332596442,0.2697325403991657
2019-01-18 12:00:00,,0.03928602739085729,-0.018732705242144654,0.057428558798243684,0.4023517139801727,0.0,0.5297193936934663,0.26588268810737214,0.2908739830964515
2019-01-18 16:00:00,,0.028415509518340043,-0.02155208505065742,0.04979670660174738,0.42563534256743707,0.29419763199329363,0.37034430446929323,0.2596226533954893,0.2844903615975809
2019-01-18 20:00:00,,0.038480937660679615,-0.011275711401916189,0.04908891158930414,0.38752542291585956,0.0,0.09806587733109799,0.27439451880178445,0.2995538559592097
2019-01-19 00:00:00,,0.033355749680130886,-0.013901325618833615,0.0468018240331727,0.3990207037676953,0.15770411296802553,0.1506339149871065,0.27143674689218833,0.29653769115823625
2019-01-19 04:00:00,,0.012985918108736394,-0.026163508689014292,0.039409085192656734,0.46952269583908646,1.0,0.3859013709893419,0.2523251808473992,0.2770488209689037
2019-01-19 08:00:00,,0.016783552730837537,-0.02251525621573891,0.039411757199620014,0.45631158004967765,0.8388834735787103,0.6655291955155787,0.2566539923954372,0.28146309273167214
2019-01-19 12:00:00,,-0.019799570200878303,-0.07827585864378206,0.061491700911547625,0.6254289105754959,1.0,0.9462944911929033,0.19510190664036808,0.21869583408044946
2019-01-19 16:00:00,,0.0018395240335129515,-0.06313670961493711,0.06703062807275778,0.5611974924817039,0.7163026066969452,0.8517286934252184,0.21544283022308663,0.23943833201629072
2019-01-19 20:00:00,,-0.0030835095585554084,-0.07686180951367205,0.07685020711958777,0.5919804636119282,0.8022175086398892,0.839506705112278,0.20149320995072695,0.2252133157072469
2019-01-20 00:00:00,,0.012371674883621342,-0.06627115495294644,0.08082093296945339,0.549086093470193,0.5485807582940293,0.689033624543621,0.21592325701602344,0.23992824348566377
2019-01-20 04:00:00,,0.0042641734738626536,-0.0808940541192178,0.08855105601999658,0.5864241634444938,0.48908425690918383,0.6132941746143673,0.19925928147304028,0.2229352845918553
2019-01-20 08:00:00,,0.0012821689139652648,-0.09285115131596033,0.09864995838141838,0.6129346746866046,1.0,0.6792216717344043,0.18676736801495664,0.21019675342018562
2019-01-20 12:00:00,,0.05537918027081612,-0.04116722119825533,0.0958651854232123,0.4567954403660458,0.0,0.4963614189697278,0.2513063612753841,0.2760098876685755
2019-01-20 16:00:00,,0.08291283037693176,-0.016769404593676818,0.09649110872622028,0.40518267088470517,0.0,0.33333333333333315,0.2837217514124293,0.3090652285567539
2019-01-20 20:00:00,,0.09318671013396473,-0.01025917014821165,0.09932739214047152,0.389558365341237,0.0,-1.8947806286936004e-16,0.29477756912516995,0.3203393123097844
2019-01-21 00:00:00,,0.0909748592724966,-0.016313787613362773,0.10342763774909909,0.3983870887021266,0.03952399154038881,0.013174663846796079,0.290848934796643,0.31633311814073606
2019-01-21 04:00:00,,0.08478350043955807,-0.024965079471351626,0.10656141220382237,0.41684275111993796,0.40579376435744313,0.1484392519659438,0.2829392704757627,0.308267299733727
2019-01-21 08:00:00,,0.08494448042003278,-0.027764022051926962,0.10957570787092516,0.415620642418359,0.9552084950164788,0.4668420836381034,0.2836393400526416,0.3089811902163446
2019-01-21 12:00:00,,0.07344304601246554,-0.039174757203343846,0.11072069877443431,0.4490794217107906,1.0,0.7870007531246405,0.2703058987960991,0.29538451764556406
