timestamp,ema50_dist_eos_btc_30m,ema200_dist_eos_btc_30m,lower_bb_dist_eos_btc_30m,width_bb_eos_btc_30m,rsi_eos_btc_30m,stoch_rsi_fastk_eos_btc_30m,stoch_rsi_fastd_eos_btc_30m,kijun_dist_eos_btc_30m,tenkan_dist_eos_btc_30m
2019-01-30 12:30:00,,0.005974592671672774,-0.004111238634405323,0.010076443315411607,0.47355843990501134,0.6397094598796468,0.6171709784086977,0.059687926071807285,0.06264202393576723
2019-01-30 13:00:00,,0.004648633865952823,-0.0054201921110356155,0.010072711818915532,0.4982965579518071,1.0,0.6171709784086977,0.05824508320726185,0.06119515885022686
2019-01-30 13:30:00,,-0.0004952435307226111,-0.012014153552422191,0.011591410801937164,0.5922893546244635,1.0,0.8799031532932156,0.051721545632235966,0.05465343557359792
2019-01-30 14:00:00,,-0.0021716063656707085,-0.01578672072172216,0.013738474364208495,0.6288204239510256,1.0,1.0,0.04856843052016191,0.05149153050517152
2019-01-30 14:30:00,,-0.005330312806689608,-0.024349508488916594,0.019305690402798708,0.6938180238004257,1.0,1.0,0.04169769173492188,0.04460163812360385
2019-01-30 15:00:00,,-0.0008304849942415427,-0.02242220317780097,0.021845703853359894,0.6415729995856922,0.7327913639150809,0.9109304546383602,0.04465352449223414,0.047565710872162326
2019-01-30 15:30:00,,-0.0009195507419934579,-0.025674608971951396,0.025088664201348105,0.664484968141204,0.7110859829317384,0.814625782282273,0.04216328963051241,0.04506853396901067
2019-01-30 16:00:00,,0.0029435012179868103,-0.02358268879265779,0.02680278385237091,0.6216874605218741,0.0,0.48129244894893963,0.04465352449223414,0.047565710872162326
2019-01-30 16:30:00,-0.009883582089552534,0.0037756313115200335,-0.02417861638614638,0.028242361942256305,0.628135719525238,0.08939704211739156,0.26682767501637655,0.04402985074626864,0.04694029850746251
2019-01-30 17:00:00,-0.008785543791826056,0.005567175727647422,-0.022893538685077597,0.028709429409853,0.6140464759825108,0.0,0.02979901403913042,0.044809559372666286,0.047722180731889496
2019-01-30 17:30:00,-0.010144921953439079,0.004766824057896191,-0.02365753525515224,0.028695397546923216,0.6351954984888275,0.4193032265868721,0.16956675623475445,0.042940211719099564,0.04584762188758007
2019-01-30 18:00:00,-0.010738630971701024,0.004992292804217646,-0.02438460737079451,0.029664532144419678,0.6473354937856424,1.0,0.47310107552895725,0.04185284480190665,0.044757223711647365
2019-01-30 18:30:00,-0.00989262360846277,0.006502905470027409,-0.023624049859834906,0.030387086174854874,0.637543390724105,0.7058458402273387,0.7083830222714035,0.04231858143346745,0.045224258679779306
2019-01-30 19:00:00,-0.010920061658609592,0.006090341579521041,-0.024435825882451856,0.030808768350052158,0.6562115405591484,0.9999999999999999,0.9019486134091129,0.040767742895402526,0.043669096860586176
2019-01-30 19:30:00,-0.011621611421352318,0.005900790612599627,-0.024655434690471267,0.030845473239076954,0.6708183557711888,1.0,0.9019486134091129,0.03953039084559373,0.042428295437657804
2019-01-30 20:00:00,-0.012715684352882062,0.005061031741660615,-0.024734622246111337,0.030091659480885203,0.6903028371070241,1.0,1.0,0.03783382789317513,0.04072700296735898
2019-01-30 20:30:00,-0.009252316125423876,0.008397460618546182,-0.020050980487574255,0.02861517486051691,0.6154117220835853,0.0,0.6666666666666667,0.04107754130078889,0.04397975889269223
2019-01-30 21:00:00,-0.007612721107768339,0.009780186533199453,-0.017276460750784817,0.02715844084392833,0.5860659830677217,0.0,0.33333333333333337,0.04247391952309987,0.045380029806259214
2019-01-30 21:30:00,-0.007598292122458883,0.009364798742601543,-0.015964917932112743,0.025413583013174007,0.5907363885611115,0.044805702708840885,0.014935234236280294,0.04216328963051241,0.04506853396901067
2019-01-30 22:00:00,-0.006873959473727931,0.008631340502807783,-0.012521637119292883,0.02119420349116605,0.5801621571590564,0.0,0.014935234236280294,0.04262930392010733,0.04553584736920557
2019-01-30 22:30:00,-0.008449727005130248,0.005467958414395513,-0.011418568351913905,0.016936919266358024,0.6125290503430882,0.9182210689218714,0.32100892387690405,0.040612912823564606,0.04351383516810481
2019-01-30 23:00:00,-0.008118365161791763,0.003586614054503112,-0.007871053209516199,0.011482264796460341,0.6125290503430881,0.9999999999999956,0.6394070229739557,0.040612912823564606,0.04351383516810481
2019-01-30 23:30:00,-0.006806566744807951,0.0036187378347463106,-0.004869668586793829,0.008493718948656142,0.5843939048855702,0.13074309302573134,0.6829880539825328,0.04169769173492188,0.04460163812360385
2019-01-31 00:00:00,-0.007816888549293188,0.0017637709930427015,-0.004901784080490468,0.006676029807988079,0.6092455723917101,0.8985544292833748,0.6764325074363673,0.040303390838786424,0.04320345032718609
2019-01-31 00:30:00,-0.007652094676483645,0.0017717432458048687,-0.005057988598965002,0.006840972401652955,0.6120215972521342,0.9819637296092796,0.6704204173061287,0.04014869888475836,0.04304832713754636
2019-01-31 01:00:00,-0.008201900187508993,0.0010782175201786703,-0.005624347367155447,0.0067178349623489625,0.6290498815076806,1.0,0.9601727196308848,0.03922151240528904,0.042118555935224844
2019-01-31 01:30:00,-0.011125266415672352,-0.0012198101913180048,-0.009499763394705263,0.008324571129786164,0.6859511354449158,1.0,0.9939879098697598,0.03568255848386137,0.038569736452472414
2019-01-31 02:00:00,-0.009562274867898735,0.00043734144804319364,-0.008056671421360684,0.008526495962531175,0.6486791038696126,0.5140895902237229,0.8380298634079075,0.03691076193299736,0.03980136377112342
2019-01-31 02:30:00,-0.008763912631787774,0.001206851888861049,-0.007302061736110255,0.008534924703520531,0.6347504591521701,0.30743952222137794,0.6071763708150335,0.037372089574373435,0.040263977458104616
2019-01-31 03:00:00,-0.0051606503295141826,0.004394492431610164,-0.0032933019554195475,0.0076835638533605255,0.5391649852496481,0.0,0.27384303748170014,0.04092261904761907,0.043824404761904745
2019-01-31 03:30:00,-0.003105619649656166,0.006341283605251435,-0.0013614118294944522,0.0076835638533605255,0.4938937252274095,0.0,0.10247984074045918,0.042940211719099564,0.04584762188758007
2019-01-31 04:00:00,-0.00440976555979411,0.004836691625626832,-0.002797090613270381,0.007626005234898577,0.5268076695392069,0.2126424640397089,0.07088082134656952,0.04138752419234781,0.044290605925264126
2019-01-31 04:30:00,-0.0018097728065312735,0.007529074167731187,-0.0005738502871344142,0.008074843283447167,0.47075840760577603,0.0,0.07088082134656952,0.04402985074626864,0.04694029850746251
2019-01-31 05:00:00,-0.0038811219026300137,0.005267538055568455,-0.00288481281357289,0.008142650020271246,0.519351284942103,0.710353872536993,0.3076654455255672,0.04169769173492188,0.04460163812360385
2019-01-31 05:30:00,-0.005720119661261069,0.0031760318090565676,-0.0049593577118653975,0.008142650020271246,0.5599611142943027,1.0,0.5701179575123309,0.03953039084559373,0.042428295437657804
2019-01-31 06:00:00,-0.006913353569158787,0.001662042525900187,-0.006425360525603163,0.008106710471457026,0.5868148512059139,1.0,0.9034512908456641,0.03798783202255529,0.04088143641489839
2019-01-31 06:30:00,-0.003802110478115961,0.004643623244834361,-0.0034678530409347763,0.008106710471457026,0.5186441395893232,0.4126072667583469,0.8042024222527822,0.04107754130078889,0.04397975889269223
2019-01-31 07:00:00,-0.0027975354662175267,0.005525928078335962,-0.002516841231918643,0.00803068679325587,0.499882507773073,0.0,0.4708690889194488,0.04200804409354997,0.044912855653210126
2019-01-31 07:30:00,-0.0016877274774454998,0.006622232967847808,-0.0016117945544865675,0.008213451027068167,0.47815062590267504,0.0,0.13753575558611544,0.04309573516254095,0.04600357888458073
2019-01-31 08:00:00,-0.0017645512961982357,0.00648897783848712,-0.001807301977446496,0.008276904922942656,0.4816177244250806,0.03190653145255743,0.010635510484185621,0.042940211719099564,0.04584762188758007
2019-01-31 08:30:00,-0.0014092714878755075,0.006819394001652768,-0.0017932940762240834,0.008591098218818396,0.47482306794552515,0.0,0.010635510484185621,0.0432513049962715,0.04615958240119311
2019-01-31 09:00:00,-0.0006380131723269233,0.007634794752023888,-0.0014407649012775359,0.009047539289085322,0.45744780893668496,0.0,0.010635510484185621,0.04402985074626864,0.04694029850746251
2019-01-31 09:30:00,-0.0008995258204309575,0.007386805249337769,-0.001985432524777897,0.0093469944736124,0.4658674427334011,0.3483518095360541,0.11611726984535117,0.0437182930468516,0.046627872276932214
2019-01-31 10:00:00,0.0033074388731355597,0.012285299110189607,0.0010670161902746056,0.011143884589559287,0.374995397268696,0.0,0.11611726984535117,0.04825415854937809,0.0511763824366851
2019-01-31 10:30:00,0.0034667361521518725,0.012922640635278038,0.00022381416909911245,0.012615899291254517,0.36964034163360454,0.0,0.11611726984535117,0.04856843052016191,0.05149153050517152
2019-01-31 11:00:00,-0.00012534010842379928,0.00904676830276796,-0.0036546846582571346,0.01266730138671154,0.4678469160981011,1.0,0.33333333333333315,0.044809559372666286,0.047722180731889496
2019-01-31 11:30:00,0.00290234139720158,0.011453868050512295,-0.0009504218413419752,0.012339486326415001,0.4079563299221196,0.39015705921365806,0.4633856864045524,0.0480970931974829,0.05101887923284387
2019-01-31 12:00:00,0.003221850202548282,0.011274193590158355,-0.0009908777454570306,0.012202331123124967,0.4000770758770695,0.30992562778440413,0.5666942289993537,0.04856843052016191,0.05149153050517152
2019-01-31 12:30:00,0.0019409832173973296,0.009231700395497144,-0.002314497221368783,0.011506401558175366,0.4316036048244984,0.6309482183730447,0.44367696845703536,0.04731247192693511,0.05023207066926183
2019-01-31 13:00:00,-0.003723600282119266,0.003331689130789295,-0.008095011548174935,0.011453980179242231,0.5545107724501094,1.0,0.6469579487191492,0.04123250967549885,0.04413515927359324
2019-01-31 13:30:00,-0.0031499341190154295,0.0038938774396908293,-0.007646669695833497,0.011562242482550502,0.544752643053344,0.9368134700308092,0.8559205628012844,0.04169769173492188,0.04460163812360385
2019-01-31 14:00:00,-0.004023774941077973,0.002950465938871716,-0.008707681053420568,0.011691803105068555,0.5640311549975208,1.0,0.9789378233436029,0.040612912823564606,0.04351383516810481
2019-01-31 14:30:00,-0.0051454724920471095,0.0021169571721806335,-0.010080112721133405,0.012245827608349556,0.5881782299146717,1.0,0.9789378233436029,0.03922151240528904,0.042118555935224844
2019-01-31 15:00:00,-0.0013803108479221171,0.005742933904458569,-0.006413974763390673,0.012160988928077035,0.5045760024441505,0.0,0.6666666666666664,0.04309573516254095,0.04600357888458073
2019-01-31 15:30:00,-0.002183861105547358,0.0044999158171110665,-0.007211477199709382,0.011727292653761531,0.5221315034662781,0.20998843635258221,0.4033294787841939,0.04216328963051241,0.04506853396901067
2019-01-31 16:00:00,-0.0005244921339842001,0.005319007768318951,-0.005319007768318618,0.010638015536637558,0.48799069153860863,0.0,0.06999614545086057,0.04387404864945532,0.046784062080286404
2019-01-31 16:30:00,-0.002363269222933506,0.003269520772248846,-0.007216497239332265,0.010506752964930116,0.5273267067055483,0.39262383131211664,0.20087075588823278,0.04185284480190665,0.044757223711647365
2019-01-31 17:00:00,-0.0026986910256271424,0.0028988660886866136,-0.007677785249025848,0.010601984350788367,0.5361823949841015,1.0,0.46420794377070534,0.04138752419234781,0.044290605925264126
2019-01-31 17:30:00,-0.0028780784761323064,0.0028179797752501123,-0.007997321939262503,0.010843382508626351,0.5423384026578694,1.0,0.7975412771040387,0.04107754130078889,0.04397975889269223
2019-01-31 18:00:00,-0.0029077750197697982,0.002887360384575599,-0.008170098479813315,0.011086743044304993,0.5455859713177637,1.0,0.9999999999999999,0.04092261904761907,0.043824404761904745
2019-01-31 18:30:00,-0.0027937446268375687,0.003116378138686704,-0.00817590194820994,0.011320919317312564,0.5455859713177635,0.9999999999999922,0.9999999999999971,0.04092261904761907,0.043824404761904745
2019-01-31 19:00:00,-0.0026841860140204288,0.003366255607166968,-0.008128160369071158,0.011521848949928406,0.5455859713177637,1.0,0.9999999999999971,0.04092261904761907,0.043824404761904745
2019-01-31 19:30:00,-0.0015797523993442697,0.0045217503420573735,-0.0070392536937626815,0.011575574810011174,0.5137154901016286,0.0,0.6666666666666639,0.04200804409354997,0.044912855653210126
2019-01-31 20:00:00,-0.0009458731612586035,0.004974473419087744,-0.00576445702320072,0.010743173907910027,0.4958893687534983,0.0,0.3333333333333331,0.04262930392010733,0.04553584736920557
2019-01-31 20:30:00,-0.0006225491333470279,0.004967946488056985,-0.00462502118613306,0.009591323120501621,0.4867937164830582,0.0,-2.3684757858670006e-16,0.042940211719099564,0.04584762188758007
2019-01-31 21:00:00,-0.0015992232059159894,0.003988533681021034,-0.005448170261300178,0.009443596051444285,0.5199801781336718,0.5644699585671183,0.18815665285570585,0.04185284480190665,0.044757223711647365
2019-01-31 21:30:00,-0.0019649354596955604,0.0032242244843805334,-0.0049362983268689264,0.00816751450522079,0.5338913602552827,1.0,0.5214899861890392,0.04138752419234781,0.044290605925264126
2019-01-31 22:00:00,-0.0017451012584986936,0.002647855539404498,-0.0033923463077182303,0.006042451121661783,0.5283943511085932,0.8832848374905042,0.8159182653525408,0.04154258487194773,0.04444609886837392
2019-01-31 22:30:00,-0.0025327572400597465,0.000991061828576445,-0.0028803804837380653,0.003875102964475201,0.5578125393970883,1.0,0.961094945830168,0.040612912823564606,0.04351383516810481
2019-01-31 23:00:00,-0.0008626005131067149,0.0025952021964998906,-0.001313724026330787,0.003906423224787771,0.49664649220939244,0.0,0.6277616124968347,0.04231858143346745,0.045224258679779306
2019-01-31 23:30:00,-0.0022570657673183225,0.001182511377428197,-0.002789415111990934,0.003975120307252551,0.5454443950618002,0.79779395753113,0.5992646525103766,0.040767742895402526,0.043669096860586176
2019-02-01 00:00:00,-0.002311162096029884,0.001033570212391366,-0.002937765392396652,0.003975120307252551,0.5501410548519696,0.8745793639144647,0.5574577738151981,0.040612912823564606,0.04351383516810481
2019-02-01 00:30:00,-0.0026481403859353048,0.0003668652688633145,-0.0032516236331749937,0.0036237156740887345,0.5646729960307794,1.0,0.8907911071485315,0.04014869888475836,0.04304832713754636
2019-02-01 01:00:00,-0.00025902712094461045,0.0027161164710705066,-0.0007933261893587895,0.0035060719399026326,0.47630142721072244,0.0,0.6248597879714881,0.04262930392010733,0.04553584736920557
2019-02-01 01:30:00,-0.0006781907580408753,0.0022679418063782375,-0.0012399322712169925,0.0035060719399026326,0.4923438927945129,0.18153424000490812,0.3938447466683026,0.04216328963051241,0.04506853396901067
2019-02-01 02:00:00,0.0012116271318503014,0.004274450384980311,0.0006068751860011101,0.003658645678626137,0.4307643747198188,0.0,0.06051141333496925,0.04418569935811334,0.04709658157934027
2019-02-01 02:30:00,-0.0005559563676347246,0.002476432685149632,-0.0012247563328912081,0.0036988741214069227,0.4937131074803672,0.4700872292185715,0.2172071564078264,0.04231858143346745,0.045224258679779306
2019-02-01 03:00:00,-0.0033873710924189337,-0.00013412824015668345,-0.004352575072872011,0.004227931570006545,0.5775610333284826,1.0,0.49002907640619037,0.03922151240528904,0.042118555935224844
2019-02-01 03:30:00,-0.0026851678962172,0.0006324658765275437,-0.0038136759255831265,0.004453225124368797,0.5576686619278122,0.8644902984222529,0.7781925092136079,0.03983945295079527,0.04273821911699116
2019-02-01 04:00:00,-0.0018671295816917732,0.0014100656735427375,-0.0030762364560473765,0.004490042718585032,0.5329584362472921,0.6961606789695816,0.8535503257972779,0.040612912823564606,0.04351383516810481
2019-02-01 04:30:00,-0.0017939088137822745,0.00144282715737587,-0.003079244890193067,0.004525775076864184,0.532958436247292,0.46805366226965406,0.6762348798871627,0.040612912823564606,0.04351383516810481
2019-02-01 05:00:00,0.0002780581066037513,0.00349466318063385,-0.001139266639190839,0.004628478868265438,0.46591792885157657,0.0,0.38807144707974506,0.04278473464519972,0.04569171138938577
2019-02-01 05:30:00,-0.0013062299911115183,0.0018958683849976676,-0.0027293257447236208,0.004627122384323987,0.5172956136091965,0.5599702916262292,0.3426746512986276,0.04107754130078889,0.04397975889269223
2019-02-01 06:00:00,0.00031846257262713173,0.0035460369008719628,-0.0011161024941932496,0.0046564819222467,0.4687355642255531,0.04202884917539553,0.2006663802672081,0.04278473464519972,0.04569171138938577
2019-02-01 06:30:00,-0.0011246458156839445,0.002050384303140529,-0.0024374042495527437,0.004488657152618538,0.5134511356781736,0.7090221818582901,0.43700710755330474,0.04123250967549885,0.04413515927359324
2019-02-01 07:00:00,-0.0013661681807261017,0.0017985740672334938,-0.0026914312100900784,0.004492010639216059,0.522114499909199,1.0,0.5836836770112283,0.04092261904761907,0.043824404761904745
2019-02-01 07:30:00,-0.0004551562101708928,0.00267992034147424,-0.001830948044780012,0.0045089543975690375,0.49371304110680403,0.46792759281080004,0.7256499248896965,0.04185284480190665,0.044757223711647365
2019-02-01 08:00:00,0.0025758840200054145,0.006137006274216317,0.0006462000607612151,0.005472246524808318,0.40970852708196903,0.0,0.48930919760359975,0.04512176901240106,0.04803526072015529
2019-02-01 08:30:00,0.005506709913095653,0.010102490484820148,0.0022476294192572688,0.007806654505963661,0.34626080402122045,0.0,0.1559758642702664,0.04841127098321363,0.05133393285371701
2019-02-01 09:00:00,0.0013970409937349437,0.006048313509573244,-0.001988006000989362,0.008020037601117198,0.4616871479463922,0.6563771283982571,0.21879237613275213,0.04418569935811334,0.04709658157934027
2019-02-01 09:30:00,0.00019464622339104842,0.004716713253563931,-0.003255553271455436,0.007966446398680773,0.4903977724449119,0.9775163217091923,0.5446311500358163,0.042940211719099564,0.04584762188758007
2019-02-01 10:00:00,-0.002242569435811026,0.0022159152475542676,-0.005785219233276573,0.008015439250462969,0.5458308669066431,1.0,0.8779644833691497,0.040303390838786424,0.04320345032718609
2019-02-01 10:30:00,-0.0027245599526510844,0.0016899022012875076,-0.006401554995579373,0.008110564278289357,0.5580135381773579,1.0,0.9925054405697306,0.0396848989298455,0.042583234244946366
2019-02-01 11:00:00,-0.0016197727599780443,0.0028557623095983864,-0.0053107541262920055,0.008176553121391407,0.531161677992503,0.7212408757302019,0.907080291910067,0.040767742895402526,0.043669096860586176
2019-02-01 11:30:00,-0.0015562522595866657,0.0029569728218534763,-0.005278055993999886,0.008244597013548075,0.531161677992503,0.6028757510325772,0.7747055422542595,0.040767742895402526,0.043669096860586176
2019-02-01 12:00:00,-0.003489290654315247,0.0012499337726681325,-0.007189057751880612,0.008464126272201816,0.5782374078210983,1.0,0.7747055422542595,0.038604305864884836,0.04149962880475111
2019-02-01 12:30:00,-0.0016435188984954552,0.0031476294159802354,-0.005349027601313616,0.008506019585333582,0.5291892329125483,0.0,0.5342919170108589,0.040458128811542426,0.04335861966384047
2019-02-01 13:00:00,-0.00043630590038290507,0.004091409431913107,-0.0041509775629622325,0.0082426324939816,0.49881208083725054,0.0,0.33333333333333315,0.04169769173492188,0.04460163812360385
2019-02-01 13:30:00,-0.0011337532444342102,0.003224870758058662,-0.004876656472343255,0.008108223754484728,0.5174560192405293,0.23473543152136184,0.07824514384045375,0.04092261904761907,0.043824404761904745
2019-02-01 14:00:00,-0.0010892923328877924,0.003195531939144569,-0.004877079558190944,0.008079404448992765,0.5174560192405293,0.23473543152136184,0.1564902876809077,0.04092261904761907,0.043824404761904745
2019-02-01 14:30:00,-0.001189371852850174,0.0030309504104082396,-0.005024701340328175,0.008063690245699284,0.5215840420210307,0.7496410831184532,0.40637064872039214,0.040767742895402526,0.043669096860586176
2019-02-01 15:00:00,-0.00042828551929607883,0.003815195465068477,-0.00420233066459097,0.008019078363410504,0.49861589349056223,0.0,0.3281255048799381,0.04154258487194773,0.04444609886837392
2019-02-01 15:30:00,0.0014510859584908609,0.005700771043104513,-0.0024484959424022623,0.008136036670765444,0.44388526308642345,0.0,0.24988036103948416,0.043562583917649,0.04647172907653285
2019-02-01 16:00:00,-0.000611253186067473,0.003655644302295702,-0.0044446870297027985,0.008103528347052842,0.5066850251836909,0.8082464481214161,0.2694154827071385,0.04138752419234781,0.044290605925264126
2019-02-01 16:30:00,-0.0015868927076843065,0.0026978257079697254,-0.005478908396844062,0.00818812002424077,0.5349622319733426,1.0,0.6027488160404718,0.040303390838786424,0.04320345032718609
2019-02-01 17:00:00,-0.001239252620184872,0.003024649929425749,-0.005181746031775125,0.008215256510099756,0.525690539689339,0.8981993757882379,0.9021486079698845,0.040612912823564606,0.04351383516810481
2019-02-01 17:30:00,0.00023901426321226715,0.004507797951058157,-0.0037181674385421415,0.008222718934717004,0.4808188843240368,0.4055209751597025,0.7679067836493132,0.04216328963051241,0.04506853396901067
2019-02-01 18:00:00,-0.0010572396060362088,0.0031107137829049503,-0.004583708872920034,0.007700093755972654,0.5204893568797809,0.7326933829931511,0.6788045779803636,0.040767742895402526,0.043669096860586176
2019-02-01 18:30:00,-0.004997631202346087,-0.0012095053346605766,-0.007413994443082883,0.006231357161972922,0.6182255738126065,1.0000000000000002,0.7127381193842843,0.03644984442139587,0.03933916135723803
2019-02-01 19:00:00,-0.002956667237922761,0.000813076781741362,-0.005044074406443166,0.005869568252852546,0.5610478120137745,0.5838793437812331,0.7721909089247946,0.03845011876484561,0.04134501187648443
2019-02-01 19:30:00,-0.004827565476304363,-0.0005981276894416743,-0.007135205643890363,0.006562452771833065,0.6035700407489863,0.8933419244858581,0.8257404227556968,0.03629629629629627,0.03918518518518499
2019-02-01 20:00:00,0.000774973470729412,0.005060135167199942,-0.0016930314723238027,0.006741816441997663,0.47037614205527106,0.0,0.49240708942236344,0.04216328963051241,0.04506853396901067
2019-02-01 20:30:00,0.0007445823542302499,0.005001409464595374,-0.0018726847923650203,0.006863357479020886,0.470376142055271,0.0,0.29778064149528577,0.04216328963051241,0.04506853396901067
2019-02-01 21:00:00,-0.0028525986101973766,0.0015141201724904185,-0.005581212350015852,0.007109790609391873,0.5467011792529588,0.5730370380793515,0.19101234602645023,0.03829597743802893,0.041190440849042664
2019-02-01 21:30:00,-0.001744252789698142,0.002644711514776299,-0.004502066641074998,0.007153421377784482,0.5239335199873041,0.4021008353782813,0.32504595781921064,0.03937592867756323,0.04227340267459123
2019-02-01 22:00:00,-0.0021031974281159327,0.002157578546464256,-0.004934943762562649,0.007102385267924125,0.5329114353241537,0.8193286969112303,0.5981555234562874,0.038912817466211225,0.04180900044556646
2019-02-01 22:30:00,0.0005493098976780963,0.004828493285221391,-0.00237130787941231,0.007190966395793137,0.47502696082211365,0.06093437930199333,0.42745463719716803,0.04169769173492188,0.04460163812360385
2019-02-01 23:00:00,-0.00018749363275416542,0.004081705628613541,-0.0030400389619452683,0.007118037279475707,0.49154806767951514,0.23050278355447787,0.37025528658923357,0.04092261904761907,0.043824404761904745
