timestamp,ema50_dist_xmr_usd_15m,ema200_dist_xmr_usd_15m,upper_bb_dist_xmr_usd_15m,lower_bb_dist_xmr_usd_15m,width_bb_xmr_usd_15m,rsi_xmr_usd_15m,stoch_rsi_fastk_xmr_usd_15m,stoch_rsi_fastd_xmr_usd_15m,kijun_dist_xmr_usd_15m,tenkan_dist_xmr_usd_15m
2018-12-19 05:15:00,,,2.128429910494467,-4.068874137978007,6.258020749668303,59.376307013611815,29.685811891795236,18.06986028029651,-0.13932959075746432,-0.9570010576844923
2018-12-19 05:30:00,,,3.3363189269704607,-2.5583420376421695,5.871820262300834,53.31484300102785,0.0,9.895270630598407,1.1256668520463808,0.29763743846422663
2018-12-19 05:45:00,,,3.4804483908309702,-2.1933544125405158,5.637522695800274,52.46143738986028,0.0,9.895270630598407,1.3155722481324128,0.4859878657806904
2018-12-19 06:00:00,,,1.5425915572222504,-3.01261836251836,4.588939238180621,58.62227554025673,89.09550701049952,29.69850233683317,-0.30155958086264256,-1.117902688652428
2018-12-19 06:15:00,,,1.4590903003151912,-1.50950566577559,2.9693444690237123,56.12103596448941,52.9236091749143,47.33970539513793,0.20921356112098,-0.6113118200559264
2018-12-19 06:30:00,,,0.8194871240647661,-1.816869376139718,2.6495696690220676,58.3040832423952,94.83524335335683,78.9514531795902,-0.3723695691876916,-1.1881328760729781
2018-12-19 06:45:00,,,0.19322707284461504,-2.627405816805972,2.8553854828919527,61.21751863086471,100.0,82.58628417609036,-1.176529790660219,-1.9857085346215775
2018-12-19 07:00:00,-6.132526764038692,,-0.5468445800657307,-3.9727956475778314,3.5051614100789927,64.98865989898992,100.0,98.27841445111892,-2.3052891312134283,-3.1052254546901636
2018-12-19 07:15:00,-5.210353155035918,,0.38361386257039776,-3.1684645953731327,3.6022369185553598,60.806493485455384,52.837801372436,84.2792671241453,-1.5668544619764635,-2.3728371794614844
2018-12-19 07:30:00,-4.406852924110504,,1.116257937238374,-2.513202499406675,3.6549895253561844,57.368551483431084,0.0,50.94593379081198,-0.9192549090835667,-1.7305402514581014
2018-12-19 07:45:00,-3.9532962184993914,,1.46070861995935,-2.149372587570686,3.622554822414501,55.79497553756523,0.0,17.612600457478646,-0.6163967611335974,-1.4301619433198298
2018-12-19 08:00:00,-2.4141573004667904,,2.9672112704842046,-0.6487399329046184,3.5745141602571877,48.822816998371444,0.0,-2.1316282072803006e-14,0.8742551880008165,0.048284364084638653
2018-12-19 08:15:00,-2.950922270857226,,2.2669087219797213,-1.2797658648368904,3.5292551915497503,51.757605324575366,24.489882794875594,8.16329426495851,0.1948979591836819,-0.6255102040816363
2018-12-19 08:30:00,-2.1218971609708426,,3.0528431016114466,-0.6774626623583524,3.6865213109156025,48.38892308980846,0.0,8.16329426495851,0.9613802747388434,0.1346960598831881
2018-12-19 08:45:00,-1.9941856792917712,,3.1245450405838593,-0.7585333133953043,3.8376783935574865,48.18012650675695,0.0,8.16329426495851,1.0091554366834732,0.18208003291844133
2018-12-19 09:00:00,-2.217234181510719,,2.65264237516023,-1.1352411733801304,3.7593612521308057,49.76348190382149,44.25897336354015,14.75299112118003,0.6859990566231211,-0.13843030290601188
2018-12-19 09:15:00,-1.6753150485357637,,3.1184655097140856,-0.803005756179942,3.876590815819288,47.413255084853645,0.0,14.75299112118003,1.1735976589869246,0.3451757820549739
2018-12-19 09:30:00,-2.062973734585183,,2.6232038510647815,-1.3153695606628268,3.912985727168386,49.94810483739502,100.0,48.08632445451337,0.6880639868744876,-0.13638228055783408
2018-12-19 09:45:00,-2.855796026807378,,1.6661644711332801,-2.2326354059728826,3.909874027082306,54.55537311503092,100.0,66.66666666666664,-0.2468659203120782,-1.0636568665298496
2018-12-19 10:00:00,-3.2173827324765147,,1.2288325321382798,-2.6996823744606324,3.95762023207048,56.90188857450937,100.0,99.99999999999999,-0.7530120481927804,-1.5656586075847079
2018-12-19 10:15:00,-3.1344249009811143,,1.2438661961300612,-2.7409060619642656,4.014824016126566,57.120378100686885,100.0,99.99999999999999,-0.7991351962983173,-1.6114040936735963
2018-12-19 10:30:00,-1.7767875365159003,,2.5637275168711504,-1.3670360769514445,3.907383929319112,49.505580052663525,0.0,66.66666666666664,0.5169625125401645,-0.30608275494954373
2018-12-19 10:45:00,-2.2564836505479358,,1.9301196432946366,-1.7680972125511119,3.695223310531195,52.51445705599605,39.513549595889316,46.504516531963084,-0.0681878320340279,-0.8864418164424182
2018-12-19 11:00:00,-2.715299798839066,,1.365669229779387,-2.3351736513347654,3.718870186559464,55.39675356224812,77.36480301160213,38.959450869163796,-0.6505858307869761,-1.4640710686605884
2018-12-19 11:15:00,-2.951797548812951,,1.082232466998434,-2.6598852422560215,3.771871224782926,57.16616093083401,100.0,72.29278420249713,-1.0151414343031018,-1.8256416460009195
2018-12-19 11:30:00,-3.387339640255027,,0.6403559135122139,-3.267926362864859,3.9603122738823835,59.94015744548362,100.0,92.4549343372007,-1.6003928328055417,-2.4061009339800377
2018-12-19 11:45:00,-3.4512895202091554,,0.535416936371047,-3.517416936371076,4.114176240487801,60.91952844197957,100.0,99.99999999999999,-1.808999999999994,-2.6129999999999987
2018-12-19 12:00:00,-3.9827177994116503,,-0.13250556319155393,-4.244207037578896,4.20369326070689,64.14351418415205,99.99999999999999,99.99999999999999,-2.51479289940828,-3.3130137802311332
2018-12-19 12:15:00,-3.158629041915484,,0.6346905830678873,-3.570490583067909,4.267828622485249,58.90984928627374,24.99068475013112,74.99689491671036,-1.808999999999994,-2.6129999999999987
2018-12-19 12:30:00,-3.6135911362295436,,0.26310507345852496,-4.2734006233164585,4.629330616628427,61.811258335780686,55.43742494257043,60.1427032309005,-2.419851728181588,-3.2188499990062236
2018-12-19 12:45:00,-3.6794043887329875,,0.33934699270026236,-4.5853708692718875,5.031538014703689,62.831641759302435,74.93396213843495,51.78735727704549,-2.638519811208506,-3.4357276008408433
2018-12-19 13:00:00,-1.8438779347744405,,2.179889117363487,-2.6766480681116644,4.868629862786237,51.0638181458868,0.0,43.45712902700178,-0.8592314371680732,-1.6710082591223974
2018-12-19 13:15:00,-2.487847570116819,,1.502826856702133,-3.334490183355443,4.882028200126871,54.87540947695961,32.38994274801583,35.774634962150245,-1.6122244488977922,-2.417835671342683
2018-12-19 13:30:00,-3.426354239749241,,0.5940613714719101,-4.254531465411448,4.938987924849567,59.83558827709058,74.54029240550246,35.64341171783941,-2.700265567402582,-3.4969677751793493
2018-12-19 13:45:00,-3.187052439137772,,0.8410696802573225,-3.923151384985457,4.838788777056844,59.120682450602516,68.46520282247155,58.4651459919966,-2.590226384397143,-3.387829606555437
2018-12-19 14:00:00,-4.089622997727016,,0.07157701659756821,-4.896747725333173,5.0911531573739826,63.73017346275185,99.99999999999999,81.001831742658,-3.6663134761792615,-4.455105564712348
2018-12-19 14:15:00,-4.169100053205921,,0.0728154559269889,-4.902844616151702,5.098796757174762,64.74161249993698,100.0,89.48840094082385,-3.9170597099633997,-4.703798657455427
2018-12-19 14:30:00,-4.922569996863602,,-0.43818564601585397,-5.783162516197649,5.516579684594061,68.40822051664372,100.0,100.0,-4.8739609773110315,-5.652864699385784
2018-12-19 14:45:00,-2.8029689115303014,,1.7321779065079257,-3.6039753147580345,5.386566022870864,55.51428348334163,0.0,66.66666666666667,-2.8677416163814473,-3.6630725096448713
2018-12-19 15:00:00,-1.622252429215909,,2.89402050576808,-2.3931400126919855,5.273952419019576,50.05305958584212,0.0,33.333333333333336,-1.7539822300488228,-2.5584327223244996
2018-12-19 15:15:00,-0.7382497089995832,,3.783151953387698,-1.5317289183870986,5.255716663961397,46.366760926476495,0.0,0.0,-0.9012555003835132,-1.7126882241330632
2018-12-19 15:30:00,-1.6772811451605474,,2.5867900532066557,-2.1470298134464216,4.723433974367786,50.96165625183573,20.846601862106404,6.9488672873688015,-1.9070929070929,-2.710289710289704
2018-12-19 15:45:00,-1.2172772409634103,,2.9128768415360495,-1.4935919011243581,4.375418911812753,49.106564254168454,29.95131534970374,16.932639070603383,-1.497732835761001,-2.304281529633634
2018-12-19 16:00:00,-1.0646944532574754,,2.9805457188879947,-1.2644350875987254,4.208866404573893,48.602754193083605,48.66255068459691,33.15348929880235,-1.3889167855062556,-2.1963564785988265
2018-12-19 16:15:00,0.09747170736820188,,4.272149654357049,-0.2580866145456717,4.441101952877327,43.53081464572229,0.0,26.204622011433553,-0.22659377730810393,-1.0435507143292666
2018-12-19 16:30:00,1.108835237387229,,5.6071026418205605,0.31387162552789505,5.14103144191657,39.58808093200525,0.0,16.220850228198973,0.8266075205881851,0.0010268416404946024
2018-12-19 16:45:00,0.6956887923281974,,5.318150212253525,-0.41011199543243837,5.5910566101117745,41.647728562293175,21.63840141939592,7.212800473131975,0.44293050185151284,-0.37950858241779795
2018-12-19 17:00:00,0.29575764866136556,,4.902773610054378,-1.0477153235948111,5.837960542816148,43.74644522001752,46.12884091946377,22.589080779619895,0.05604467269912927,-0.7632265427569895
2018-12-19 17:15:00,0.14884338143861253,,4.767909751939947,-1.3747437059868362,6.040176843049838,44.53081312170377,100.0,55.92241411295323,-0.08445774060280575,-0.902578504996232
2018-12-19 17:30:00,0.36086180140260105,,4.966052678221633,-1.3748969649267195,6.229101279898356,43.480490197622935,78.75015510106161,74.95966534017512,0.1417615142985218,-0.6782115612124273
2018-12-19 17:45:00,-0.6036363955282176,,3.818865493095114,-2.418453488409622,6.193948581753269,49.15809971457431,100.0,92.91671836702052,-0.8452154946075874,-1.657107080825626
2018-12-19 18:00:00,-0.5297914059264941,,3.8731434564390765,-2.373588008653804,6.2002434210944095,48.876388296748075,95.03820371962628,91.26278627356261,-0.7931215648237955,-1.6054397025541567
2018-12-19 18:15:00,-0.8400249294133522,,3.493773804145839,-2.740451210509154,6.210831217248912,50.88174695602496,100.0,98.34606790654209,-1.1367297623842032,-1.9462343938783655
2018-12-19 18:30:00,-0.25522135637741084,,3.95612422839946,-2.2594822710940377,6.163321748122316,47.54231122007897,54.880152858431664,83.30611885935265,-0.5640620569530519,-1.3782557621420222
2018-12-19 18:45:00,-0.09747190286490959,,3.9798571922872616,-2.196012005869985,6.121272188516086,46.665830597210686,0.0,51.62671761947721,-0.4107671710819938,-1.226216073674391
2018-12-19 19:00:00,0.11513610870779178,,3.8382343732404234,-1.9759018327350386,5.760496406439571,45.39688514796291,0.0,18.29338428614388,-0.1941412046919222,-1.0113638673741154
2018-12-19 19:15:00,-0.36801865243868415,,2.825318848688596,-2.303240243595206,5.1152063931911895,48.84118119925453,62.79640530284534,20.93213510094844,-0.6907781621052989,-1.5039343002204775
2018-12-19 19:30:00,-1.0646952798232356,,1.0736337168186116,-2.4033664853049697,3.500272336244223,53.5836585204931,100.0,54.26546843428178,-1.4285140642881555,-2.23562952998575
2018-12-19 19:45:00,-0.5357047345645016,,1.1889210480110268,-1.7004945148041295,2.8968252575135534,50.14692589922398,58.02091416380601,73.60577315555044,-0.9232538897745779,-1.7345064880027405
2018-12-19 20:00:00,-1.0096766006413516,,0.6056253169367976,-2.1827869880535977,2.8105759684463725,53.415269044121494,97.94315209778959,85.32135542053186,-1.4364297042821828,-2.243480355744709
2018-12-19 20:15:00,-0.6943329067956472,,0.9231100944403714,-1.8998149487701843,2.8367785199661126,51.39018364354446,53.74833176058751,69.90413267406103,-1.1506634183663156,-1.960053959369401
2018-12-19 20:30:00,0.4740215288328242,,1.9351803509791266,-0.7291901309301685,2.648400754863613,44.05757068910969,0.0,50.56382795279236,0.031581092094534746,-0.7874898125509344
2018-12-19 20:45:00,0.8385190094604367,,2.23475558420716,-0.42585323997770264,2.636760611924444,41.928284684217736,0.0,17.91611058686249,0.42854805056662393,-0.3937732684204165
2018-12-19 21:00:00,1.8310760741378829,,3.3496168893532685,0.3031717987850069,2.9918029703324303,36.86450528664141,0.0,-1.1842378929335004e-14,1.491503700334884,0.6604787695869696
2018-12-19 21:15:00,1.9720964198216784,,3.7196711958609407,0.18179765578303364,3.470179552901624,35.90676451292628,0.0,-1.1842378929335004e-14,1.7122791025295792,0.879446435600495
2018-12-19 21:30:00,1.9719499347016,,3.911789836044144,0.05453887370689969,3.782242869926062,35.546833336649236,0.0,-1.1842378929335004e-14,1.7924156662727286,0.9589268312910848
2018-12-19 21:45:00,1.9515288275235632,,4.083353238988874,-0.1387854734970828,4.14047675674387,35.26631427100322,0.0,-1.1842378929335004e-14,1.851544509677816,1.017571520444771
2018-12-19 22:00:00,2.7545985139109996,,5.227475305577967,0.27761114311801727,4.817266811248169,31.20331995943102,0.0,-1.1842378929335004e-14,2.7661489513124193,1.9246870682798178
2018-12-19 22:15:00,3.343741449091331,,6.214908315231504,0.3834601158062778,5.645202567387883,28.44720145179536,0.0,-1.1842378929335004e-14,3.491852695039954,2.6444486603849127
2018-12-19 22:30:00,4.589829308076032,,8.097005674441139,0.8891024683244542,6.897973525773993,24.02064229835318,0.0,-1.1842378929335004e-14,4.927334900619784,4.0681769608890805
2018-12-19 22:45:00,4.776266835288645,,8.698158753337658,0.42925437407552725,7.9080061820725716,23.010591058380363,0.0,-1.1842378929335004e-14,5.3099528099528115,4.447661947661952
2018-12-19 23:00:00,4.141819136697422,,8.228889893992907,-0.5984124018941439,8.502896494300044,27.05233928627206,49.33335737953407,16.44445245984468,4.842188434270089,3.9837276842914493
2018-12-19 23:15:00,3.0312201772694447,,6.993396767284499,-1.8347539040981187,8.606169887046706,34.97088579384406,100.0,49.77778579317802,3.84867586090194,2.9983501142228475
2018-12-19 23:30:00,3.9662076315114314,,8.039697192507811,-1.2518909588081661,8.986591927780454,30.949106532189564,66.37391175880103,71.90242304611169,4.954251998802861,4.094873658557452
2018-12-19 23:45:00,2.452078878229136,,6.3573351271908995,-2.7774266439654416,8.974128969027442,40.49430920018541,100.0,88.79130391960034,3.5267697108997798,2.679079771418924
2018-12-20 00:00:00,2.965768708689187,,6.821622565963548,-2.417514866148107,9.04007021784523,37.93753276325967,80.97915370068411,82.45102181982837,4.168169569922142,3.3152277694086685
2018-12-20 00:15:00,2.3856709931425524,,5.986873739779441,-2.981150765522278,8.835243040354026,40.98818390940028,100.0,93.65971790022802,3.679809093404862,2.8308660486136006
2018-12-20 00:30:00,3.1153611118247104,,6.342231082274963,-2.243849480912097,8.41366844344416,37.47626801850322,65.01754335643125,81.99889901903843,4.547487223168645,3.6914395229982855
2018-12-20 00:45:00,3.2215631587297455,,6.095424608078925,-2.1030656906367406,8.038036661984648,36.54947560779757,0.0,55.005847785477066,4.788482882267586,3.9304618799624436
2018-12-20 01:00:00,2.989503009833383,,5.234136873947226,-2.0794739597857603,7.200042301586927,37.32228118301947,17.41059611740787,27.476046491279686,4.6767728455076485,3.8196665387403517
2018-12-20 01:15:00,1.6800402772345624,,3.159580013317087,-2.914603815819483,6.066752779001773,45.500164833659085,100.0,39.136865372469266,3.415553776804159,2.568774487087677
2018-12-20 01:30:00,1.640915233994078,,2.62319030225886,-2.6644873672174607,5.288769722810291,45.35532499386202,98.3818023825632,71.93079949999033,3.443880238511632,2.596869008238345
2018-12-20 01:45:00,1.5333754620364015,,2.0391501097645426,-2.4645744811052417,4.513324983087711,45.65626861786517,100.0,99.46060079418771,3.398129817615092,2.5514931974221833
2018-12-20 02:00:00,1.264133499616027,,1.5365975670339704,-2.5558477351577347,4.113408262507309,47.17793087532128,100.0,99.46060079418771,3.176487895090774,2.3316661062541932
2018-12-20 02:15:00,0.504154770751275,,0.646789964497585,-3.1888269319945595,3.8849959126345994,52.13101380609548,100.0,99.99999999999999,2.4231234614261465,1.584470313347519
2018-12-20 02:30:00,0.1331297043512425,,0.22061077182102817,-3.5062745769302683,3.7891344584656537,54.4318024666805,100.0,99.99999999999999,2.050551871791151,1.2149493857698035
2018-12-20 02:45:00,0.5920817168412196,,0.556193633143609,-2.960638263245119,3.5596265207536915,50.950591497419936,60.330493514870106,86.77683117162336,2.5429215923806314,1.703287522452901
2018-12-20 03:00:00,-0.19217102944741882,,-0.025655130935864356,-3.8344302435098454,3.8837328137367795,55.94236744471095,100.0,86.77683117162336,1.7354635500849591,0.9024410460441779
2018-12-20 03:15:00,0.2886336543878931,,0.6283010831669378,-3.399172160403996,4.084055195668531,52.36308502060297,28.296412701567316,62.87563540547912,2.237562732970999,1.400428978988355
2018-12-20 03:30:00,0.31947032645045503,,0.8030804549025161,-3.235580454902498,4.088385903354553,52.04532992451115,21.93084061966599,50.07575110707774,2.2822916666666693,1.4447916666666671
2018-12-20 03:45:00,0.6333443213211831,,1.1539808900523418,-2.6628232329596546,3.8458177866097176,49.547463948478516,0.0,16.74241777374441,2.6286634056607694,1.7883272712069909
2018-12-20 04:00:00,0.9024625048871693,,1.4550843849502337,-2.179090004223494,3.647378000011841,47.356647526086896,0.0,7.310280206555306,2.9406831191160165,2.09779212882395
2018-12-20 04:15:00,0.7696003755696346,,1.3964947313698683,-2.2234568813038758,3.6349815735589557,48.17359393742981,16.31791892414064,5.439306308046856,2.8371839718480896,1.9951404453195432
2018-12-20 04:30:00,0.2973201053874108,,0.9362329692901294,-2.426224629006546,3.3876957906654184,51.84536572417865,95.73517284088798,37.35103058834285,2.3675979983319495,1.5293994995829951
2018-12-20 04:45:00,0.5314153160973278,,1.240768888975552,-2.1377545489111416,3.393744137008621,49.73159735370989,52.90931002602551,54.987467263684685,2.6286634056607694,1.7883272712069909
2018-12-20 05:00:00,0.5914065026437765,,1.3334822203620922,-1.924301919931104,3.2674364694594344,49.02583691108142,37.18632605860915,61.943602975174194,2.714548725888122,1.8735093518557289
2018-12-20 05:15:00,0.1614927911172348,,0.975653058507997,-2.2708613918413167,3.267676056645325,52.678108469289974,100.0,63.36521202821152,2.2822916666666693,1.4447916666666671
2018-12-20 05:30:00,0.48104798331121135,,1.2550211322854388,-1.693793656220366,2.9552983069914998,49.60827104127025,15.947174817266728,51.0445002919586,2.6286634056607694,1.7883272712069909
2018-12-20 05:45:00,-0.4632282212902461,,0.2600170071265895,-2.3117343628748954,2.598407357363522,57.27212408071889,100.0,71.98239160575555,1.6448934804662363,0.8126125753090019
2018-12-20 06:00:00,-0.2903768275533958,,0.2868923780571464,-1.7444955964384223,2.0463014524096215,55.73429277204711,81.3512278066908,65.76613420798581,1.8093026149347935,0.9756755075378987
2018-12-20 06:15:00,-0.5661818403677521,,0.09891453923298599,-1.96688509828028,2.0852758065842405,57.99243355346844,100.0,93.78374260223023,1.504093615613633,0.6729655970889814
2018-12-20 06:30:00,0.5669800347560372,,1.2111129041731727,-0.7016173800369341,1.9078700280105845,47.90163729472088,0.0,60.4504092688969,2.6844725173596595,1.843679411026522
2018-12-20 06:45:00,0.656022922280175,,1.2718329995087263,-0.4738348002918613,1.7387302816322632,47.029870213753085,0.0,33.3333333333333,2.8027304897711325,1.9609690725966855
2018-12-20 07:00:00,1.188352920639657,,1.8866252218302515,0.048804300314508886,1.8202065143939659,42.84639718364259,0.0,-3.315866100213801e-14,3.3959522355369476,2.549333445654245
2018-12-20 07:15:00,1.1560852727264148,,1.948455669137994,-0.07972199317541895,2.0094024719737122,42.74179323160897,0.0,-3.315866100213801e-14,3.4111972364984533,2.5644536186704814
2018-12-20 07:30:00,0.9186993433783819,,1.7212369752952927,-0.36470975225557645,2.071893825662072,44.694411283979676,37.84257873857292,12.614192912857606,3.206853058650405,2.361782636115195
2018-12-20 07:45:00,0.8561814836906212,,1.7004362727313982,-0.46091795736666885,2.1480415459064823,44.97388987985414,52.053558215950716,29.96537898484118,3.178656242775779,2.333816699241331
2018-12-20 08:00:00,0.7676524100572291,,1.535731526672235,-0.5464435619589647,2.07192642923017,45.588885817863975,100.0,63.298712318174516,3.120142827137151,2.275782398655757
2018-12-20 08:15:00,-0.1190518225483328,,0.6409694635066243,-1.4270629370155108,2.076192808605082,54.255545389156026,100.0,84.0178527386502,2.2077651712293145,1.3708754033517234
2018-12-20 08:30:00,0.08781925617111774,,0.8393305915876725,-1.2194365706422294,2.062687361224505,52.13047684306024,77.7738862072305,92.59129540241014,2.4231234614261465,1.584470313347519
2018-12-20 08:45:00,-0.5434362825197159,,0.2873076198228519,-1.8854754574982868,2.1902852948892746,57.69575212527618,100.0,92.59129540241014,1.75444050653899,0.9212626168418003
2018-12-20 09:00:00,-3.408865858016308,,-1.6403921374453456,-5.537610756910693,4.04229670677058,73.51670594286063,100.0,92.59129540241014,-1.3195449429168726,-2.12755266119955
2018-12-20 09:15:00,-4.952925702509892,,-2.0475100114738964,-8.03873771884902,6.3094195504784665,78.7360295159463,100.0,99.99999999999996,-3.10353674903292,-3.896936922712557
2018-12-20 09:30:00,-4.6215115523355665,,-0.9641183354798688,-8.31659798330574,7.710263488736116,77.37352668421363,94.87887792264806,98.29295930754931,-2.957977545857049,-3.7525695762175793
2018-12-20 09:45:00,-5.009099117027837,,-0.6491991708311162,-9.2123157187737,9.00724179323382,79.00067594165603,100.0,98.29295930754931,-3.5603441502317867,-4.350003928655621
2018-12-20 10:00:00,-5.877540408751325,,-0.7388826207663013,-10.620685610028325,10.476866381807316,81.69663632631232,100.0,98.29295930754931,-4.685588926207074,-5.466035061833852
2018-12-20 10:15:00,-6.67286335358257,,-0.6902467114057509,-12.022229296271814,12.101161191420962,83.88729332747425,100.0,99.99999999999996,-5.766794625719774,-6.538387715930904
2018-12-20 10:30:00,-5.584403991820553,,0.9989803294682131,-11.251188604689066,12.912054283009114,75.99780761323885,0.0,66.66666666666663,-4.89791569812491,-5.676623275995663
2018-12-20 10:45:00,-6.513937413611814,,0.6616183875645998,-12.554094384963543,14.051232498648394,78.96131984173513,37.562806193426105,45.85426873114199,-6.102015835979035,-6.87086409363884
2018-12-20 11:00:00,-5.4227771225165755,,2.2363430624975367,-11.687350706694911,14.61429273075707,71.99165782781091,0.0,12.520935397808662,-5.228360744344062,-6.004362597482826
2018-12-20 11:15:00,-5.148684922230906,,2.8589087230350696,-11.52413308510505,15.034425143244942,71.49814574815649,0.0,12.520935397808662,-5.16428750796808,-5.940814000656758
2018-12-20 11:30:00,-5.1154566879737295,,3.1473366150314375,-11.385261998237862,15.156905913028346,72.06382522658343,7.579609846079531,2.5265366153598037,-5.339824544490501,-6.114913718307147
2018-12-20 11:45:00,-5.548464310694323,,2.9271970211187215,-11.641871142279792,15.232813177343921,74.15278972908905,35.56990561451102,14.383171820196813,-5.997740675499729,-6.767442751014785
