timestamp,ema50_dist_etc_usd_4h,ema200_dist_etc_usd_4h,lower_bb_dist_etc_usd_4h,width_bb_etc_usd_4h,rsi_etc_usd_4h,stoch_rsi_fastk_etc_usd_4h,stoch_rsi_fastd_etc_usd_4h,kijun_dist_etc_usd_4h,tenkan_dist_etc_usd_4h
2019-01-21 12:00:00,,0.062495780954138214,-0.036045041811727296,0.09725459480704454,0.45852720121740953,1.0,0.954906713358559,-0.07274354971995212,-0.07274354971995212
2019-01-21 16:00:00,,0.07746992873911895,-0.02519614359668776,0.1000510488211313,0.41949663086211525,0.519835996694798,0.7948520455901585,-0.059881772481846895,-0.059881772481846895
2019-01-21 20:00:00,,0.07527523104692713,-0.029190697837452317,0.10211301360116812,0.42759632202727327,0.25454301962083264,0.5914596721052103,-0.061890385508592605,-0.061890385508592605
2019-01-22 00:00:00,,0.08179800852068064,-0.026304247713091256,0.10518373569890992,0.40979277621892807,0.0,0.2581263387718769,-0.05605926064401545,-0.05605926064401545
2019-01-22 04:00:00,,0.07948828341094183,-0.03066235359865377,0.10752561787392792,0.41870959901131455,0.18296764130620924,0.1458368869756807,-0.058062259531304616,-0.058062259531304616
2019-01-22 08:00:00,,0.08274506641276402,-0.030214353882052403,0.11006843367088104,0.4077735801784562,0.0,0.06098921376873648,-0.05475605475605472,-0.05475605475605472
2019-01-22 12:00:00,,0.07997854154896422,-0.033753846612315064,0.11116314688480529,0.41251063294908663,0.23897061298374794,0.14064608476331913,-0.05570620412361493,-0.05570620412361493
2019-01-22 16:00:00,,0.0540240286583229,-0.05152282505438943,0.10541502149687407,0.49721653224579837,1.0,0.412990204327916,-0.07391274444622753,-0.07391274444622753
2019-01-22 20:00:00,,0.043375927620521226,-0.044218733912862795,0.08763158976101316,0.4905148137422811,0.9250727044600281,0.7213477724812587,-0.07233895969686521,-0.07233895969686521
2019-01-23 00:00:00,0.005056717922863774,0.032292913764415676,-0.04211943712761712,0.07477976343829326,0.4995460158962268,1.0,0.9750242348200093,-0.07429474986823092,-0.07429474986823092
2019-01-23 04:00:00,-0.005236403055938421,0.01584322936621141,-0.04907829671620523,0.06601859226251484,0.5432379984336047,1.0000000000000002,0.9750242348200093,-0.08397206222504405,-0.08397206222504405
2019-01-23 08:00:00,0.0014715595863201703,0.019788286485694195,-0.04138189379163082,0.06183783119910718,0.5121133996416651,0.40966011491597987,0.8032200383053266,-0.0777397260273972,-0.0777397260273972
2019-01-23 12:00:00,-0.002633134208337551,0.010586428648153179,-0.04261325597565202,0.05406545715413412,0.5301123747765619,0.7510464564329947,0.7202355237829916,-0.08161873365920203,-0.08161873365920203
2019-01-23 16:00:00,0.010028785809725882,0.01736276110032753,-0.026700332502575974,0.04426977971744017,0.4723887429932448,0.0,0.3869021904496581,-0.06958264234383627,-0.06958264234383627
2019-01-23 20:00:00,0.007449970336812051,0.015220212971206015,-0.02890086747320586,0.04442496172069462,0.4828338829042808,0.14742765955852005,0.2994913719971715,-0.07167808061773218,-0.07167808061773218
2019-01-24 00:00:00,0.00905228793652646,0.017158259873971904,-0.024941077806690304,0.04226380342425982,0.47406754976671633,0.029083526479648146,0.058837062012722645,-0.06986115268599324,-0.06986115268599324
2019-01-24 04:00:00,0.01836956626857056,0.026258396224503988,-0.01282583808496962,0.038823484950087916,0.43148702386132365,0.0,0.058837062012722645,-0.06058139534883711,-0.06058139534883711
2019-01-24 08:00:00,0.022060564644630576,0.03057242995678866,-0.007697666483525656,0.03783733638023608,0.41349318413495356,0.0,0.009694508826549294,-0.05634592473193634,-0.05634592473193634
2019-01-24 12:00:00,0.007309638711183064,0.016248872212604626,-0.02152742406539565,0.03787626218496682,0.4868139061785223,1.0,0.3333333333333332,-0.06968978144215932,-0.06968978144215932
2019-01-24 16:00:00,0.007468970084016258,0.016951491683217856,-0.020555095286821645,0.03757428839056298,0.4846883988707581,0.9710108241091626,0.6570036080363875,-0.06926107693371109,-0.06926107693371109
2019-01-24 20:00:00,-0.0016635497353210127,0.008399584877065713,-0.02969361925984282,0.038503147813602596,0.5289830086346802,1.0,0.9903369413697207,-0.07776078171731227,-0.07776078171731227
2019-01-25 00:00:00,2.963078404860653e-06,0.010928470688841507,-0.027181214925944164,0.03842191640500055,0.5201949162078694,0.9239059158252371,0.9649722466447997,-0.076221185510428,-0.076221185510428
2019-01-25 04:00:00,0.012624572976026371,0.024176658366080295,-0.014135185740330458,0.03812045137194442,0.4567269714913914,0.0,0.6413019719417455,-0.06408563286300117,-0.06408563286300117
2019-01-25 08:00:00,-0.001560685901990988,0.010242558506330601,-0.026239543224333306,0.036776256335959746,0.5245907853867906,0.9392130620285819,0.6210396592846061,-0.07725517966055229,-0.07725517966055229
2019-01-25 12:00:00,-0.006361312473191494,0.006311754520655688,-0.029829936338837792,0.03657174129002667,0.5466680508818851,1.0,0.6464043540095271,-0.08193181818181816,-0.08193181818181816
2019-01-25 16:00:00,-0.004590632018050322,0.00799891092919669,-0.025647442684261446,0.03394590127173243,0.5382188727207753,0.9060587418077749,0.9484239346121188,-0.08046892783974491,-0.08046892783974491
2019-01-25 20:00:00,0.0005129503452987461,0.012273502894752486,-0.017595548427300045,0.029948745615957978,0.5108860801116539,0.6021620930867642,0.8360736116315128,-0.07573504175723589,-0.07573504175723589
2019-01-26 00:00:00,-0.0032754190983873555,0.008872236350811358,-0.021425510275646764,0.030489115737245907,0.530514176365339,0.5485470987532843,0.685589311215941,-0.07935820589374831,-0.07935820589374831
2019-01-26 04:00:00,-0.006366285922756565,0.006578027229119154,-0.024722263458534233,0.031586850324670415,0.5473467958913738,1.0,0.7169030639466827,-0.0824531516183985,-0.0824531516183985
2019-01-26 08:00:00,-0.017006780673208044,-0.0015276725250421563,-0.037212138401686023,0.036389323635336084,0.6003169929269593,1.0,0.8495156995844281,-0.09291985718455964,-0.09291985718455964
2019-01-26 12:00:00,-0.00881524585019422,0.00674081606476129,-0.02966696078760611,0.03682996136455785,0.5521053859082545,0.460906687620729,0.8203022292069096,-0.08569294493107893,-0.08569294493107893
2019-01-26 16:00:00,-0.0013029203923912158,0.014418416766959208,-0.022349820839842605,0.03691463003028733,0.5106968293147982,0.0,0.4869688958735762,-0.07881234179380181,-0.07881234179380181
2019-01-26 20:00:00,0.004028672499782671,0.019292947544641503,-0.017119184044607105,0.03637259887533038,0.4823618410104472,0.0,0.15363556254024294,-0.07374286303914157,-0.07374286303914157
2019-01-27 00:00:00,0.008069473856215259,0.023728124119696492,-0.012825816533680201,0.03635575981536159,0.46068484738407034,0.0,-7.105427357601002e-17,-0.0697112063009534,-0.0697112063009534
2019-01-27 04:00:00,0.007084329246535903,0.02301249592772847,-0.013641235686542741,0.036482786769699904,0.4647962441719853,0.044972353633940906,0.014990784544646897,-0.07035349351008002,-0.07035349351008002
2019-01-27 08:00:00,0.0158872291425729,0.0330556137708673,-0.005711718584098913,0.03824445615468199,0.41852482813694325,0.0,0.014990784544646897,-0.06162887939044781,-0.06162887939044781
2019-01-27 12:00:00,0.02878084036017481,0.04928185529740525,0.004865577580597469,0.043245462332348286,0.36203374774126584,0.0,0.014990784544646897,-0.048634008478568136,-0.048634008478568136
2019-01-27 16:00:00,0.028584227566981202,0.05164816966035013,0.003523918977085483,0.04683233189992455,0.35848886662289603,0.0,-7.105427357601002e-17,-0.04773691654879764,-0.04773691654879764
2019-01-27 20:00:00,0.028792978212200282,0.05490365292816879,0.000536235653848971,0.052901004379968676,0.35318184884456727,0.0,-7.105427357601002e-17,-0.04645563345372128,-0.04645563345372128
2019-01-28 00:00:00,0.02373626402826967,0.05157332644461721,-0.006343852166426078,0.05663636216809713,0.38237598162081404,0.44678300702540924,0.14892766900846965,-0.05024452177184224,-0.05024452177184224
2019-01-28 04:00:00,0.055665840228673824,0.09214051209751428,0.014993146818344849,0.07322493753800378,0.2740122349882716,0.0,0.14892766900846965,-0.018514468984619836,-0.018514468984619836
2019-01-28 08:00:00,0.07338376060034779,0.12070196338662775,0.019444202846495617,0.09462695785714133,0.23304470230614183,0.0,0.14892766900846965,0.0007432181345226052,0.0007432181345226052
2019-01-28 12:00:00,0.09845314540488892,0.16176419710523438,0.0265538690525271,0.12357465776454424,0.19156817986212765,0.0,-7.105427357601002e-17,0.027862595419847258,0.027862595419847258
2019-01-28 16:00:00,0.10407572408376486,0.17892853029832834,0.016660686646473355,0.14781257113081767,0.18021648431984721,0.0,-7.105427357601002e-17,0.03709884467265723,0.03709884467265723
2019-01-28 20:00:00,0.09882453673186675,0.17997710633521335,0.00035013188703181264,0.16477065579811065,0.18659368372307142,0.06799028055938393,0.022663426853127902,0.035955171441028,0.035955171441028
2019-01-29 00:00:00,0.0742187441783817,0.1548220569555041,-0.02775663733464584,0.1716719124912425,0.2940156615020149,1.0,0.3559967601864612,0.015613214662845154,0.015613214662845154
2019-01-29 04:00:00,0.06874564006239248,0.14932645362413455,-0.037152802281119834,0.17657568617682795,0.30651795440281887,1.0,0.6893300935197947,0.013091565721164766,0.013091565721164766
2019-01-29 08:00:00,0.09444645765321447,0.1789984591423739,-0.02149845914237336,0.1858604109244469,0.2540130529759539,0.5842890712802252,0.8614296904267417,0.04110824742268049,0.04110824742268049
2019-01-29 12:00:00,0.07051537947121189,0.15039189554444876,-0.04567765677394253,0.18631465374884118,0.3403201950968481,1.0,0.8614296904267417,0.021081368013953217,0.021081368013953217
