timestamp,ema50_dist_REP_BTC_1h,ema200_dist_REP_BTC_1h,upper_bb_dist_REP_BTC_1h,lower_bb_dist_REP_BTC_1h,width_bb_REP_BTC_1h,rsi_REP_BTC_1h,stoch_rsi_fastk_REP_BTC_1h,stoch_rsi_fastd_REP_BTC_1h,kijun_dist_REP_BTC_1h,tenkan_dist_REP_BTC_1h
2019-01-22 07:00:00,,,0.12887743635450066,0.024435955269981102,0.09700536994824316,0.2639306357579098,0.0,-2.6645352591003756e-16,-0.09341923607915326,-0.12091578462954444
2019-01-22 08:00:00,,,0.14869926965084668,0.018362562055336262,0.12028886826260315,0.24949168757433413,0.0,-2.6645352591003756e-16,-0.08414690841469097,-0.11192468619246865
2019-01-22 09:00:00,,,0.14620702227840465,0.002275720366950784,0.1339841359249049,0.26426875383238363,0.17919058194484566,0.05973019398161495,-0.08732916377113731,-0.11501042390548988
2019-01-22 10:00:00,,,0.14958282631008912,-0.007159990385280923,0.14632295181610094,0.2613136131540412,0.14585758404223395,0.10834938866235959,-0.08563471803202605,-0.11336737061963342
2019-01-22 11:00:00,,,0.1640347028051241,-0.008072261490570387,0.1596567370540609,0.2433630622655525,0.0,0.10834938866235959,-0.07511737089201875,-0.10316901408450696
2019-01-22 12:00:00,,,0.15747785143703852,-0.019907626717937776,0.16596926370293796,0.25682710427002,0.644037149473182,0.2632982445051384,-0.07771535580524336,-0.10568820224719089
2019-01-22 13:00:00,,,0.14165722337162578,-0.03714333448273721,0.1699210053194409,0.30973816354111305,0.9999999999999999,0.548012383157727,-0.08796296296296302,-0.11562499999999998
2019-01-22 14:00:00,,,0.14737868228245388,-0.035094702833599056,0.172773535084676,0.29201317038853847,0.7329571961180424,0.7923314485304079,-0.07986921999065866,-0.10777673984119573
2019-01-22 15:00:00,,,0.1487053986696485,-0.03528904528619048,0.17412039389330405,0.2801982392796944,0.5549547391456062,0.7626373117545494,-0.0742481203007519,-0.10232612781954886
2019-01-22 16:00:00,,,0.14056254403491053,-0.04166505400441656,0.17364125585445295,0.2885443845796535,0.5994451962703685,0.6291190438446722,-0.07576823832981472,-0.10380014074595356
2019-01-22 17:00:00,0.09811682242990627,,0.12664237712468895,-0.04746013413403527,0.16747210288627576,0.3094846386016852,0.9914175494431099,0.715272494953028,-0.07943925233644855,-0.10735981308411213
2019-01-22 18:00:00,0.09872498412786013,,0.12452870903853785,-0.04651369261432403,0.16462094864664323,0.29943512270525346,0.6568538253562071,0.7492388570232283,-0.07555138432660724,-0.10358986391365554
2019-01-22 19:00:00,0.10789217193094913,,0.1292243007398144,-0.03756159290133465,0.15947685352530402,0.27196074938638104,0.0,0.5494237915997722,-0.06413301662707849,-0.09251781472684084
2019-01-22 20:00:00,0.0971276831066834,,0.1103286411056219,-0.04307179502441294,0.1484096535182147,0.30623681703423034,0.9134465633660863,0.5234334629074309,-0.06987724268177531,-0.09808781869688388
2019-01-22 21:00:00,0.09656368447463537,,0.09634582512398793,-0.03555965415548212,0.12801471704119455,0.29866542328898193,0.71167127025067,0.5417059445389186,-0.06701397111058494,-0.09531139000710398
2019-01-22 22:00:00,0.09302641410205581,,0.08162423479130232,-0.03126895293436249,0.11012061053479584,0.29805496482255633,0.7612954818582467,0.7954711051583342,-0.06679298910468978,-0.09509711037423019
2019-01-22 23:00:00,0.08788802241176974,,0.06429190349164804,-0.026709122034694444,0.08932253094647098,0.3072047731201632,1.0,0.824322250702972,-0.0681173131504258,-0.09638126773888356
2019-01-23 00:00:00,0.07683354455428248,,0.04617538769166263,-0.02992744216454346,0.07548955476932687,0.35405377872702865,1.0,0.9204318272860822,-0.07490021131721059,-0.10295844094857942
2019-01-23 01:00:00,0.0838770779134137,,0.04515750625478776,-0.016328677425959115,0.0606124901293331,0.3229484012863981,0.44453506651600144,0.8148450221720005,-0.06590801327643447,-0.09423897581792329
2019-01-23 02:00:00,0.08231886710017267,,0.031011874151127383,-0.005934695333744577,0.03648904829044413,0.3178146011847161,0.35285812295716634,0.5991310631577226,-0.06435526003324632,-0.09273331750178104
2019-01-23 03:00:00,0.09769129244257968,,0.04902844851017152,0.007220040733241673,0.040664742608334456,0.2691115171498832,0.0,0.26579772982438926,-0.04761904761904767,-0.07650471356055111
2019-01-23 04:00:00,0.11492195036601616,,0.07499282666822005,0.01625470784854577,0.05617519480614436,0.2279364448935857,0.0,0.11761937431905543,-0.02859960552268237,-0.058062130177514715
2019-01-23 05:00:00,0.09840273087037188,,0.06253579693162514,1.905436042770603e-05,0.06062068364585289,0.29400032573227125,0.6953217610376796,0.2317739203458932,-0.03949293027791312,-0.06862506094587995
2019-01-23 06:00:00,0.07584306259617501,,0.041333724492858215,-0.018512843266804357,0.05917139605894217,0.38514701294950415,1.0,0.5651072536792265,-0.056513409961685857,-0.08512931034482751
2019-01-23 07:00:00,0.0866642440711598,,0.05510694931687299,-0.0086619117046427,0.06232159657307044,0.34907496917152747,0.7705494978865153,0.821957086308065,-0.043921378306236325,-0.07291919437029837
2019-01-23 08:00:00,0.08124278366335314,,0.051989727410642006,-0.012973016342586519,0.06371967762755637,0.3584865368885107,0.8304154969307751,0.8669883316057634,-0.04577379510777424,-0.07471542746427695
2019-01-23 09:00:00,0.07856022859292588,,0.04882443537210368,-0.013496109711817472,0.061238812724432115,0.35709645230577874,0.6922481606284653,0.7644043851485851,-0.04531136418706072,-0.07426702204991509
2019-01-23 10:00:00,0.09258033954770228,,0.06532568610086531,-0.0018774102387962843,0.06513669097092871,0.31327173890551974,0.0,0.5075545525197467,-0.029556650246305494,-0.05899014778325129
2019-01-23 11:00:00,0.10071512587414788,,0.0781971433234454,0.0023757084822833008,0.07288515254378776,0.2877305062366787,0.0,0.23074938687615504,-0.018679950186799577,-0.04844333748443341
2019-01-23 12:00:00,0.08375752014495097,,0.0629956855809799,-0.012884984473968464,0.07402592456492668,0.3510415802435919,0.8947798996589695,0.2982599665529898,-0.03075030750307506,-0.06014760147601472
2019-01-23 13:00:00,0.08925553261279995,,0.06928145335787939,-0.00805595100114409,0.07504021687156362,0.32958797472583223,0.603429649001781,0.49940318288691676,-0.022575043413544993,-0.05222029273133211
2019-01-23 14:00:00,0.07981786831765114,,0.060065861642234486,-0.015665269634341228,0.07408639145637991,0.35816384777055693,1.0,0.8327365162202501,-0.028120374938332637,-0.05759743463246181
2019-01-23 15:00:00,0.08028295607565572,,0.0624356217713411,-0.015158394048569335,0.0758021578799271,0.34842839540880305,0.8617777866314752,0.821735811877752,-0.024752475247524774,-0.054331683168316824
2019-01-23 16:00:00,0.07559542702420607,,0.057892952498135086,-0.018347722641486985,0.07476242646992519,0.35650130258950297,0.9418199689489143,0.934532585193463,-0.026198714780029664,-0.055734058329214076
2019-01-23 17:00:00,0.07570501613373071,,0.05825579937285341,-0.017328679888471643,0.07406876859024801,0.347235010292953,0.617550180864151,0.80704931214818,-0.023301933564700117,-0.05292513634110063
2019-01-23 18:00:00,0.05535551566328811,,0.03709834806058199,-0.03339374167501119,0.07036175842581097,0.43773319126303856,1.0,0.8531233832710217,-0.03972702900316838,-0.06885205946868145
2019-01-23 19:00:00,0.05491756834768058,,0.034730947426293346,-0.030824697426294012,0.06542785607119822,0.4312019260244993,0.9278298727275178,0.8484600178638896,-0.0380859375,-0.06726074218749989
2019-01-23 20:00:00,0.05276393821639913,,0.027764672153941294,-0.02783791434144156,0.055604622797487194,0.4312019260244993,0.9278298727275178,0.9518865818183451,-0.0380859375,-0.06726074218749989
2019-01-23 21:00:00,0.05865916635684032,,0.030485783191581906,-0.018600940671897548,0.04879675300103483,0.39959183453758695,0.5785400732191589,0.8113999395580648,-0.030511811023621993,-0.05991633858267709
2019-01-23 22:00:00,0.05485933300397838,,0.022984598651597965,-0.01753005319705292,0.040404457872634525,0.4083496569971159,0.22961486458306432,0.5786616035099137,-0.03194103194103193,-0.06130221130221125
2019-01-23 23:00:00,0.05520427306569786,,0.023646551685143846,-0.015149014739331834,0.03863143042084027,0.3979314906242989,0.0,0.2693849792674078,-0.029556650246305494,-0.05899014778325129
2019-01-24 00:00:00,0.05303939961214099,,0.023647338667452944,-0.01505127955415353,0.03853300223907657,0.39793149062429883,0.0,0.07653828819435478,-0.029556650246305494,-0.05899014778325129
2019-01-24 01:00:00,0.030929730635192554,,0.004906939579837788,-0.03510974015926871,0.04063025346048597,0.5154880366760332,1.0,0.33333333333333337,-0.04876871076774503,-0.07761950748430702
2019-01-24 02:00:00,0.050220026625003245,,0.021181136991472727,-0.013517263162000637,0.034565945630419266,0.42412943631569683,0.22285399300408834,0.4076179976680294,-0.02907836372597339,-0.05852636766880237
2019-01-24 03:00:00,0.08270797372713345,,0.059222462325979164,0.011980391904396814,0.045618004364074274,0.32513605226545605,0.0,0.4076179976680294,0.004077471967380175,-0.026376146788990917
2019-01-24 04:00:00,0.08105755415607363,,0.06191151571225073,0.00707776453277198,0.05300535068309785,0.32151742867004385,0.0,0.07428466433469613,0.005615109749872449,-0.02488514548238885
2019-01-24 05:00:00,0.0671222746979645,,0.049258546887321675,-0.005939526932788208,0.05402785691422581,0.37287994164138183,0.26479533935240346,0.08826511311746785,-0.004799191715079587,-0.03498358171255356
2019-01-24 06:00:00,0.05984961169337821,,0.044374561946104674,-0.012390654478164231,0.055871718487184446,0.3945499567518403,0.7117347156289694,0.3255100183271243,-0.009303495096806613,-0.039351269801357724
2019-01-24 07:00:00,0.060326863533780584,,0.04770399685734761,-0.01131973059411051,0.05796914504723283,0.3857769263514058,0.8798750278696539,0.6188016942836756,-0.00655572365103374,-0.03668683812405438
2019-01-24 08:00:00,0.06468378967838007,,0.05474529081967927,-0.0080955446267863,0.06140849020538068,0.36511176467352774,0.596916704768295,0.7295088160889728,0.0,-0.03032994923857868
2019-01-24 09:00:00,0.0516120810876568,,0.04375078044398184,-0.019435281825544992,0.06242708936689991,0.41805156015587464,1.0,0.8255972442126496,-0.010298919869379586,-0.040316503391107816
2019-01-24 10:00:00,0.05468968049110279,,0.04856959636428071,-0.016380755162564653,0.06392157087964079,0.4005076413612382,0.6686062226952387,0.7551743091545113,-0.005301691492047511,-0.03547084069679374
2019-01-24 11:00:00,0.061578743004593095,,0.058177171171707176,-0.010775235359175905,0.06735600404081737,0.3711532700627527,0.11412030088479554,0.5942421745266782,0.00356597045338769,-0.0268721344880285
2019-01-24 12:00:00,0.054508954315145575,,0.05286665560989112,-0.017395053175814246,0.06903727735791981,0.39568425742647073,0.5774954828289346,0.4534073354696562,-0.001014198782961384,-0.03131338742393497
2019-01-24 13:00:00,0.05391500849006525,,0.05413978930891217,-0.018004695352589306,0.07086414342117228,0.3902198508031921,0.406551725075275,0.36605583626300164,0.000507872016251909,-0.029837480954799322
2019-01-24 14:00:00,0.05102988625490679,,0.05029030485682617,-0.0198158059986685,0.06905391906662117,0.394720805800184,0.8028629023523748,0.5956367034188613,-0.00025374270489730844,-0.03057599594011673
2019-01-24 15:00:00,0.05288688933904084,,0.05123632860347982,-0.017334138078773043,0.06742749676134917,0.37963219981988916,0.34564160143333583,0.5183520762869951,0.00356597045338769,-0.0268721344880285
2019-01-24 16:00:00,0.05261977820326624,,0.0495299915398586,-0.016511364339042323,0.06496876614439162,0.3724765432068967,0.0,0.3828348345952368,0.0053585098239348206,-0.025133962745598315
2019-01-24 17:00:00,0.05314346795555469,,0.04982067585200123,-0.015566390868629876,0.06428603071239518,0.36197973291039537,0.0,0.11521386714444523,0.00793041698644159,-0.022640061396776656
2019-01-24 18:00:00,0.05235531679762806,,0.04801161833952983,-0.015404036372316798,0.06239832545588691,0.3565689927018216,0.0,-4.736951571734001e-17,0.009221311475409832,-0.021388319672131062
2019-01-24 19:00:00,0.05159876429913668,,0.046213547403264776,-0.015128653840812967,0.06040338484964612,0.3509200740243671,0.0,-4.736951571734001e-17,0.01051551679917928,-0.020133367530135948
2019-01-24 20:00:00,0.043650176071203806,,0.03619404510507862,-0.020538767185649953,0.05629217744939857,0.3981535560123003,1.0,0.33333333333333326,0.004589495155532752,-0.025879653238143785
2019-01-24 21:00:00,0.03938824495348303,,0.02031488226884348,-0.015126682879219255,0.03534986407645032,0.41798449093127377,1.0,0.6666666666666667,0.0020345879959309254,-0.028357070193285816
2019-01-24 22:00:00,0.03329289838023142,,0.008172735253450858,-0.014856279557248664,0.023106230568548856,0.4529274442152498,1.0,1.0,-0.0025316455696203777,-0.0327848101265823
2019-01-24 23:00:00,0.034507019416212925,,0.01084136148678283,-0.012059635598457685,0.02291495543372811,0.43722238363667193,0.8460399425140602,0.94867998083802,0.0,-0.03032994923857868
2019-01-25 00:00:00,-0.021217092090558887,,-0.02605141503486974,-0.0785071262319249,0.05534933400909505,0.6960249080235356,1.0,0.94867998083802,-0.05470249520153547,-0.08337332053742796
2019-01-25 01:00:00,0.014236615199302305,,0.011595994517561437,-0.04485470098522315,0.05740530865795492,0.5267042147817766,0.3910212946286387,0.7456870790475663,-0.01990049751243783,-0.04962686567164176
2019-01-25 02:00:00,0.016352072845698062,,0.015314922632344352,-0.042379028394380014,0.05848537825807908,0.5166443397634556,0.30688246304762445,0.565967919225421,-0.017211274632077944,-0.04701920678473437
2019-01-25 03:00:00,0.013281118324633523,,0.014267059531306359,-0.04492145117101798,0.06010982577263913,0.5255166910651277,0.34116478437618136,0.3463561806841481,-0.01965663100273707,-0.049390395620801164
2019-01-25 04:00:00,0.019836178253419767,,0.02239899876918816,-0.037486718067433866,0.060340920270239726,0.4970240935103035,0.0,0.21601574914126853,-0.012531328320801949,-0.042481203007518675
2019-01-25 05:00:00,0.005019042133254326,,0.010009267229643015,-0.051881796873912034,0.06321454046330433,0.5496186293722544,1.0,0.44705492812539377,-0.02667984189723327,-0.0562005928853756
2019-01-25 06:00:00,0.01227399749698721,,0.019038092544580776,-0.044405281989440715,0.06425840206330344,0.5184160655461278,0.4067337354582526,0.4689112451527509,-0.019168533731640514,-0.04891710231516044
2019-01-25 07:00:00,0.02678942757253555,,0.03482187779064638,-0.028982646243630006,0.06361878163592066,0.4627457024208775,0.0,0.4689112451527509,-0.004044489383215444,-0.03425176946410524
2019-01-25 08:00:00,0.04376798545623228,,0.05419273212712006,-0.0132146111489998,0.06605395970027889,0.4078476693652168,0.0,0.13557791181941753,0.014157014157014203,-0.01660231660231659
2019-01-25 09:00:00,0.040762601700568,,0.05313929517055671,-0.016018472548449014,0.06789756105873805,0.4131279156691935,0.03724490758695968,0.012414969195653228,0.01285347043701801,-0.017866323907454906
2019-01-25 10:00:00,0.03557818783221456,,0.04943093354290862,-0.02056310567405617,0.0689981262017323,0.4284947247814689,0.1867355965123117,0.07466016803309046,0.009221311475409832,-0.021388319672131062
2019-01-25 11:00:00,0.03673809389785854,,0.05230611668072127,-0.019049824949853855,0.07018883150223171,0.4200345008926631,0.22199031275109846,0.14865693895012327,0.011813045711350778,-0.018875192604006052
2019-01-25 12:00:00,0.03325518710502795,,0.05022950764476608,-0.02157753429776532,0.07079286431182143,0.4297348612953739,1.0,0.46957530308780343,0.009738595592003962,-0.02088672475653508
2019-01-25 13:00:00,0.033479915368739954,,0.05194146843909242,-0.02049896330562273,0.07131920451763474,0.4240068413466562,0.6550828744999561,0.6256910624170181,0.011293634496919891,-0.019378850102669376
2019-01-25 14:00:00,0.03267696790212149,,0.052563844694775375,-0.02033477433011277,0.07174252163591703,0.421987697989478,0.20135304418886174,0.6188119728962724,0.011813045711350778,-0.018875192604006052
2019-01-25 15:00:00,0.032160498775617,,0.05345046750456106,-0.019860130830184786,0.07209967220303977,0.41876631785422885,0.0,0.2854786395629391,0.012593163711128286,-0.018118735543562026
2019-01-25 16:00:00,0.02937246114940284,,0.05192126399974373,-0.022103455429049013,0.07293730414250103,0.42816842076411527,0.8571879174601565,0.3528469872163393,0.011034128817038802,-0.019630484988452546
2019-01-25 17:00:00,0.025941786762757824,,0.04949042173915896,-0.025015255328509678,0.07360493060506701,0.4427302403484962,1.0,0.6190626391533853,0.008704557091653742,-0.02188940092165903
2019-01-25 18:00:00,0.02140407330767946,,0.045548973047381036,-0.02906938121064684,0.07400853900044763,0.4655305430080172,1.0,0.9523959724867187,0.005102040816326481,-0.025382653061224447
2019-01-25 19:00:00,0.01981423980716568,,0.044653295589974995,-0.030149089625152947,0.07426381637093907,0.4705296756687368,1.0,0.9999999999999999,0.004333418302319592,-0.02612796329339795
2019-01-25 20:00:00,0.012586119471357904,,0.025204457469473418,-0.029509344782718605,0.05483182466537413,0.5130406676941383,0.9999999999999999,0.9999999999999999,-0.0022790579893644525,-0.03253988351481396
2019-01-25 21:00:00,0.020792262585926924,,0.031515596204180873,-0.020682688692684637,0.05191707844234904,0.4595506898576363,0.2392312227950451,0.7464104075983482,0.006642820643842695,-0.023888605007664765
2019-01-25 22:00:00,0.02098021599871913,,0.029942018581177843,-0.019583962315194325,0.04927080600593223,0.4537284079781429,0.0,0.4130770742650149,0.007672634271099543,-0.022890025575447615
2019-01-25 23:00:00,0.02065947971578974,,0.026836571480991722,-0.018290000344861612,0.04493455364624935,0.4506540265452665,0.0,0.07974374093168161,0.008188331627430934,-0.022389969293756362
2019-01-26 00:00:00,0.015353276246521608,,0.01998385511142775,-0.022276264688606107,0.04230861413615535,0.48450809147567075,0.5426492644413914,0.18088308814713033,0.00356597045338769,-0.0268721344880285
2019-01-26 01:00:00,0.01874314811016653,,0.01634458698936614,-0.013991645812896247,0.03030058505513874,0.45751794913673977,0.20275032276282953,0.24846652906807354,0.007672634271099543,-0.022890025575447615
2019-01-26 02:00:00,0.021525343974849953,,0.012627522578828154,-0.006185017445358931,0.018752134662274517,0.4346995053159875,0.0,0.24846652906807354,0.011293634496919891,-0.019378850102669376
2019-01-26 03:00:00,0.014423462732970238,,0.004078057789209222,-0.011321108031495108,0.015455136987555573,0.4841736262163976,0.9932849878894193,0.39867843688408283,0.004845702626880888,-0.025631216526396328
2019-01-26 04:00:00,0.011378462155630098,,0.002112769663947134,-0.013254972665728282,0.01545383722543652,0.5029138618680417,1.0,0.664428329296473,0.0022894937674893256,-0.028109895700839327
2019-01-26 05:00:00,0.01765262376424026,,0.00892117369135148,-0.005949862215942403,0.014848975441729936,0.454863061917108,0.2955910987115123,0.7629586955336437,0.009221311475409832,-0.021388319672131062
2019-01-26 06:00:00,0.01921959432960363,,0.01129561394362244,-0.003927192890991749,0.015166928676332894,0.4397794491148319,0.07447030296280736,0.45668713389143967,0.011553273427471034,-0.019127086007702188
2019-01-26 07:00:00,0.026066791851337978,,0.020124731460335887,0.0020744923430267015,0.017852087870313924,0.3929975376265975,0.0,0.12335380055810637,0.019404915912031084,-0.011513583441138397
2019-01-26 08:00:00,0.02377088399840721,,0.019343556670214257,-0.000583866747734807,0.019742244227904507,0.40436996197178254,0.10346438005153973,0.059311561004782166,0.018087855297157507,-0.01279069767441865
2019-01-26 09:00:00,0.02233062273445352,,0.01918190103306827,-0.0020847935950526475,0.021086436096408204,0.4091385840928481,0.26090535320536246,0.12145657775230054,0.017561983471074294,-0.013300619834710758
2019-01-26 10:00:00,0.02069446876742509,,0.018616683849721483,-0.0035715225593996314,0.022022540075392595,0.4166825073277075,0.506284778617196,0.29021817062469923,0.016774193548387162,-0.014064516129032256
2019-01-26 11:00:00,0.020896268670581364,,0.01994261519886842,-0.0033319202879934506,0.02308282460823764,0.4091809665655457,0.6832784311389571,0.4834895209871717,0.017824851459571134,-0.013045724618961474
2019-01-26 12:00:00,0.021599489359851898,,0.021872007827392626,-0.0029586831184673645,0.02459807525361694,0.3976175365206943,0.0,0.39652106991871755,0.019404915912031084,-0.011513583441138397
2019-01-26 13:00:00,0.018977978105329196,,0.020006617391630233,-0.005621286813119131,0.025444887644599123,0.4182724030786274,1.0,0.5610928103796522,0.017561983471074294,-0.013300619834710758
2019-01-26 14:00:00,0.028195054454698942,,0.031060831404452482,0.0015507000330625687,0.02903666629355347,0.34690336596172844,0.0,0.33333333333333315,0.02791547091051383,-0.0032611531437516383
2019-01-26 15:00:00,0.03514409620590908,,0.04093541178373861,0.005066692371967996,0.03506225075616134,0.30269205276976635,0.0,0.33333333333333315,0.036296685954760655,0.004865860073645534
2019-01-26 16:00:00,0.028820475262960832,,0.03420678700885005,-0.0017283782153415528,0.03536093182463163,0.3567984450796678,0.4681279487846761,0.15604264959489186,0.031143679665009083,-0.00013085579691185512
2019-01-26 17:00:00,0.033414514464636724,,0.040661686959587495,0.0005596870862130121,0.03929216143165333,0.3253216377680915,0.1957909362435133,0.2213062950093963,0.03711503027112406,0.005659384048433802
2019-01-26 18:00:00,0.027939995796297357,,0.03584857395801988,-0.005678193879383842,0.04090963817115215,0.36892600531918357,1.0000000000000002,0.5546396283427297,0.03276539973787673,0.0014416775884666944
2019-01-26 19:00:00,0.026585497154298032,,0.03486793545567224,-0.007640472143303878,0.04193748197305886,0.371659341645333,1.0,0.7319303120811709,0.032494758909853205,0.001179245283018826
2019-01-26 20:00:00,0.028654371043376647,,0.036521017887829466,-0.00610566562705217,0.041988141458267375,0.3519591273346236,0.5748556216143231,0.8582852072047742,0.035751840168243953,0.00433753943217674
2019-01-26 21:00:00,0.02261882488858058,,0.02984507943021164,-0.011796426539812388,0.041269080317148876,0.4056754876633403,1.0,0.8582852072047742,0.030604237509809007,-0.0006539366989275486
2019-01-26 22:00:00,0.021988880731283134,,0.028982836274833668,-0.012342333920046133,0.04098417159292919,0.4037784393662147,0.9646839755054778,0.8465131990399334,0.030873888016745177,-0.0003924646781788832
2019-01-26 23:00:00,0.030463283747103498,,0.03670469916579289,-0.004454302969279844,0.0405058374815469,0.3418098779499528,0.0,0.6548946585018257,0.040676175382990065,0.009112519809825637
2019-01-27 00:00:00,0.020199853344315732,,0.023273946208919982,-0.012517599702770221,0.03560008250018038,0.43293016187020616,1.0,0.6548946585018257,0.031143679665009083,-0.00013085579691185512
2019-01-27 01:00:00,0.023012295934748073,,0.024498149586710705,-0.008895312707278502,0.03313496258587254,0.4085649874229667,0.732604274273735,0.5775347580912448,0.03493564486472289,0.0035460992907800915
2019-01-27 02:00:00,0.04916928750525651,,0.05469037945242272,0.011274532828278838,0.042029606956117495,0.2834148955598627,0.0,0.5775347580912448,0.06342780026990558,0.031174089068825905
2019-01-27 03:00:00,0.05630013189447314,,0.06771273781051135,0.011562861318028972,0.05400907557999116,0.25608416717348437,0.0,0.24420142475791143,0.07298474945533773,0.040441176470588314
