timestamp,ema50_dist_ltc_btc_30m,ema200_dist_ltc_btc_30m,lower_bb_dist_ltc_btc_30m,width_bb_ltc_btc_30m,rsi_ltc_btc_30m,stoch_rsi_fastk_ltc_btc_30m,stoch_rsi_fastd_ltc_btc_30m,kijun_dist_ltc_btc_30m,tenkan_dist_ltc_btc_30m
2019-02-02 17:00:00,-0.010248211662748363,0.0055093604156495335,-0.013286790209990462,0.018869528843556586,0.57556677820761,1.0,0.7920684784882102,0.10053241465706209,0.10632633886626985
2019-02-02 17:30:00,-0.007058522475535622,0.008045029277751636,-0.009008279199224756,0.017061525733637884,0.530549878659658,0.31813429071431876,0.6297355868135788,0.10375876871531764,0.10956967856768918
2019-02-02 18:00:00,-0.008277644804163709,0.0061698016311977355,-0.009264093916373395,0.015457811040294986,0.5508182957026551,0.5528938163842217,0.6236760356995139,0.10202801588960897,0.10782981392431523
2019-02-02 18:30:00,-0.009246152346400915,0.00447171143098668,-0.009169487816830024,0.01367331633912391,0.568217607899244,0.8672298599052272,0.5794193223345896,0.10053241465706209,0.10632633886626985
2019-02-02 19:00:00,-0.00838643010478235,0.004571460507505565,-0.0072975937851313954,0.011885254686794314,0.5592449028470314,0.6374278210076961,0.6858504990990487,0.1011071652391895,0.10690411531230426
2019-02-02 19:30:00,-0.012613208612237914,0.0005724208512349893,-0.011861402140215582,0.0125044039827462,0.6188729977693077,1.0,0.8348858936376415,0.09584199584199582,0.10161122661122657
2019-02-02 20:00:00,-0.011427773002728459,0.001931784887560406,-0.011106860306263622,0.013098736139810378,0.6054497808409325,0.8027584204949041,0.8133954138342004,0.09663996671174435,0.10241339852283349
2019-02-02 20:30:00,-0.008403749178086728,0.004503645629372333,-0.00839433093238573,0.012923116451381179,0.5571149832274325,0.0,0.6009194734983017,0.09961406070720757,0.1054031500990924
2019-02-02 21:00:00,-0.007178973106558573,0.004834129810086907,-0.007256347392044615,0.012105137840986794,0.5410142977728408,0.0,0.26758614016496834,0.10064731676759231,0.1064418458968468
2019-02-02 21:30:00,-0.003800085061761216,0.00787747966446073,-0.004221881047093201,0.012077285856814009,0.48863191777722004,0.0,3.315866100213801e-16,0.10422122132607092,0.11003456583219862
2019-02-02 22:00:00,-0.0049526031506832435,0.005737388600858928,-0.005371279814247343,0.011106635296720475,0.510055387608383,0.18339207094961682,0.061130690316539275,0.10271966527196641,0.10852510460251019
2019-02-02 22:30:00,-0.005657561324263871,0.004677292993890303,-0.006307557389333307,0.010993811793192039,0.5248952345585844,0.5295223942293891,0.237638155059669,0.10168251645940019,0.10748249555857448
2019-02-02 23:00:00,-0.005735115924883516,0.004281627366230278,-0.005994957913659893,0.010285396421831164,0.5300054439027754,0.7898366994591356,0.5009170548793808,0.10133723359799407,0.1071353949017968
2019-02-02 23:30:00,-0.004511177725589177,0.005353156607707632,-0.004851169575705416,0.010201765606394181,0.5103020933685581,0.5237691253478389,0.6143760730121215,0.10248901903367491,0.10829324409119434
2019-02-03 00:00:00,-0.033147095993094955,-0.014431054728279435,-0.04222783562571142,0.028607207205630782,0.776296824749439,1.0,0.7712019416023251,0.06927680292118876,0.0749061770970687
2019-02-03 00:30:00,-0.03269443666277261,-0.008864741070850002,-0.04625281061135478,0.038447639416812236,0.7801931636646163,1.0,0.8412563751159466,0.0683015808674503,0.0739258208350222
2019-02-03 01:00:00,-0.03272895926525898,-0.004943128714374079,-0.04929690366773454,0.045590181411390464,0.7864248489083101,1.0,1.0000000000000004,0.06678809957498477,0.07240437158469937
2019-02-03 01:30:00,-0.0313514175502303,-0.0005329523643827772,-0.049947768210457544,0.05069435975072314,0.7847135254646841,0.9938023092653815,0.9979341030884609,0.06689606315150298,0.07251290355227202
2019-02-03 02:00:00,-0.029745049369752974,0.003444025592984401,-0.049794131900567584,0.05450122631023867,0.7774260245607555,0.11149260641597727,0.7017649718937866,0.06732813607370658,0.0729472511896323
2019-02-03 02:30:00,-0.030368381716176618,0.0049277621380772185,-0.05141118978561143,0.057679522888146297,0.7875200352881062,1.0,0.7017649718937866,0.06527890056588515,0.07088722716248985
2019-02-03 03:00:00,-0.02766878972711928,0.00927649516096607,-0.04954977451319276,0.060035176388995894,0.7564101925033948,0.0,0.3704975354719928,0.06700404858299591,0.07262145748987847
2019-02-03 03:30:00,-0.02449889307120534,0.01342218567059672,-0.046207740549882526,0.060623717326171056,0.7146086911511443,0.0,0.3333333333333337,0.0693852708460132,0.07501521606816786
2019-02-03 04:00:00,-0.020198681978671806,0.018192650616725592,-0.04135258139143794,0.06024284203375041,0.6528006300901045,0.0,3.7895612573872007e-16,0.07319556143744266,0.07884556652753738
2019-02-03 04:30:00,-0.021987003086987422,0.01674859360386094,-0.042576004771373466,0.060100721396723074,0.6760761882062515,0.17277064192747976,0.05759021397582696,0.07025380710659901,0.07588832487309638
2019-02-03 05:00:00,-0.02207776923981719,0.01690946021509543,-0.04183846630028787,0.05948943273065696,0.6845119632505091,0.30606569916694254,0.15961211369814113,0.06916835699797153,0.07479716024340766
2019-02-03 05:30:00,-0.021021353077475213,0.01825531517635981,-0.040369334247164934,0.059280110166899935,0.6806938516138932,0.45128776157922473,0.3100413675578827,0.0693852708460132,0.07501521606816786
2019-02-03 06:00:00,-0.019719676167604616,0.019616666738091704,-0.03829118211411908,0.058453645604019375,0.6706228967620472,0.5620156863728452,0.4397897157063378,0.06992794072871189,0.07556074292093773
2019-02-03 06:30:00,-0.020568568835431122,0.018487358668633824,-0.03770721682466216,0.056739841344514465,0.6875492719277319,1.0,0.6711011493173571,0.0680851063829786,0.0737082066869299
2019-02-03 07:00:00,-0.02488239432605366,0.013851383877370393,-0.040362871180877335,0.05494255954312261,0.7342636932588289,1.0,0.8540052287909488,0.06227327690447382,0.06786577992744847
2019-02-03 07:30:00,-0.01963902670012263,0.017861290034207444,-0.032022642397807166,0.050239663218749286,0.6473987171979492,0.0,0.6666666666666672,0.0671120558761007,0.07273003340419049
2019-02-03 08:00:00,-0.016095716718931063,0.01951156842186741,-0.024882126797502124,0.04451322565781115,0.5982778796561593,0.0,0.33333333333333376,0.07025380710659901,0.07588832487309638
2019-02-03 08:30:00,-0.007235921958961056,0.026197729072959808,-0.012198753138500051,0.038129594573050575,0.48267807249146677,0.0,4.736951571734001e-16,0.0795698924731183,0.08525345622119818
2019-02-03 09:00:00,-0.0020430910731000784,0.028891593292237117,-0.0030552577286758753,0.03153941950796921,0.4300401294581583,0.0,4.736951571734001e-16,0.08512609366958301,0.09083890890375712
2019-02-03 09:30:00,-0.005796682424873967,0.01994793192916622,-0.00024319541081485596,0.01999413773202066,0.4778700068400339,0.2200505527719693,0.07335018425732358,0.08078736928439612,0.08647734262866513
2019-02-03 10:00:00,-0.0033116342923440456,0.02300367168720152,0.00015941535421259978,0.02258271365201254,0.4536896993232668,0.14057231410474175,0.12020762229223748,0.08334189703010986,0.08904531908334179
2019-02-03 10:30:00,-0.004753700287149498,0.021422100817492185,-0.002821505762603649,0.024020211466782623,0.4736427579786951,0.8283497797956453,0.3963242155574526,0.08156355801785153,0.0872576177285318
2019-02-03 11:00:00,-0.006329892710547735,0.019165776931834078,-0.005484261314834371,0.024482558990084856,0.4959468047916208,1.0,0.6563073646334628,0.0795698924731183,0.08525345622119818
2019-02-03 11:30:00,-0.0058860859499680895,0.01890705778389501,-0.006021674192785764,0.024769151964535947,0.49344482476909185,0.9407914954231152,0.9230470917395873,0.07979104783365742,0.0854757758885587
2019-02-03 12:00:00,-0.008289424982169447,0.01550906940063479,-0.009063717000226235,0.024493850651315645,0.5280590678290228,1.0,0.9802638318077055,0.07681307456588349,0.08248212461695603
2019-02-03 12:30:00,-0.009227907539701596,0.013200795915635721,-0.010364929344177876,0.02353235794619013,0.5442085473641318,1.0,0.9802638318077055,0.07538508619810269,0.0810466183821279
2019-02-03 13:00:00,-0.007796676164161909,0.013553408115175358,-0.009366316611907344,0.022871841480519055,0.5277521446194107,0.6758235625074299,0.891941187502477,0.0765931372549018,0.0822610294117645
2019-02-03 13:30:00,-0.009240086340417175,0.01124932560631775,-0.011228938246480857,0.02247803471890747,0.5516443740185978,1.0,0.891941187502477,0.07461773700305807,0.08027522935779818
2019-02-03 14:00:00,-0.0039031182939733844,0.016412454237959784,-0.006595874670381363,0.022895948955990227,0.4778739333666246,0.0,0.5586078541691436,0.0802336304949276,0.0859206885951429
2019-02-03 14:30:00,-0.003750054831464733,0.015948294178233402,-0.007064187200059968,0.022910710775555423,0.4778739333666247,9.631808207737673e-16,0.333333333333334,0.0802336304949276,0.0859206885951429
2019-02-03 15:00:00,-0.004680680092947309,0.014096722047505894,-0.008395596151907214,0.022428384677073678,0.49477446448317713,0.22909624732057882,0.07636541577352694,0.07901740020470838,0.08469805527123841
2019-02-03 15:30:00,-0.004790673746790874,0.013033002331732435,-0.008817306025583393,0.021804348102439076,0.499532352741584,0.29359211065496094,0.17422945265851392,0.07868617619973395,0.08436508748593052
2019-02-03 16:00:00,-0.0017570258858985444,0.015327707754924758,-0.0062657208912138,0.02149603027415549,0.4549321342529726,0.0,0.17422945265851358,0.0818965517241379,0.0875923645320198
