timestamp,ema50_dist_omg_btc_30m,ema200_dist_omg_btc_30m,lower_bb_dist_omg_btc_30m,width_bb_omg_btc_30m,rsi_omg_btc_30m,stoch_rsi_fastk_omg_btc_30m,stoch_rsi_fastd_omg_btc_30m,kijun_dist_omg_btc_30m,tenkan_dist_omg_btc_30m
2019-01-30 23:30:00,-0.0022417125887360667,0.011552415000367855,-0.007564684939018629,0.01907905887108534,0.4992646998057619,0.6809509802894371,0.8936503267631462,-0.05061349693251538,-0.042944785276073705
2019-01-31 00:00:00,-0.0050853940692251465,0.008132757517172795,-0.010579240697601189,0.018734915542654888,0.5376806686500628,0.9745673740310741,0.8851727847735041,-0.05351681957186538,-0.04587155963302747
2019-01-31 00:30:00,-0.00780029107910063,0.004514848103303937,-0.01335631151793848,0.017950514027767532,0.5729627370771732,1.0,0.8851727847735041,-0.05640243902439024,-0.04878048780487809
2019-01-31 01:00:00,-0.016134487188158575,-0.002981769353086805,-0.02330221856232184,0.020591056752661183,0.6574266968631092,1.0,0.9915224580103584,-0.06495468277945626,-0.05740181268882183
2019-01-31 01:30:00,-0.009755363710873266,0.0023935425230092733,-0.016983208176505005,0.019519139559522947,0.5756783488069923,0.4831353322727957,0.8277117774242656,-0.059270516717325195,-0.05167173252279633
2019-01-31 02:00:00,-0.015121510478229294,-0.0017189351545533471,-0.023960823153604593,0.02253118570064565,0.6257892885611247,0.7357957606268432,0.7396436976332132,-0.06495468277945626,-0.05740181268882183
2019-01-31 02:30:00,-0.017378678150626103,-0.0022240595558964404,-0.02819762719109209,0.02637474982378021,0.6481627829570542,0.8903211034678776,0.7030840654558392,-0.06777108433734946,-0.06024096385542166
2019-01-31 03:00:00,-0.0022615779909087586,0.013117804641833208,-0.013117804641833541,0.026235609283666767,0.4903125293816709,0.0,0.5420389546982406,-0.05351681957186538,-0.04587155963302747
2019-01-31 03:30:00,0.000767637185833614,0.01615895503611564,-0.00971723724470519,0.025793116292761237,0.4658756425739041,0.0,0.2967737011559596,-0.05061349693251538,-0.042944785276073705
2019-01-31 04:00:00,0.0007375337667812065,0.01608117495526029,-0.009332708697592063,0.025328419660134015,0.4658756425739042,3.897931221404909e-16,5.088871664522171e-16,-0.05061349693251538,-0.042944785276073705
2019-01-31 04:30:00,0.0007086108739664532,0.01608117495526029,-0.009332708697592063,0.025328419660134015,0.4658756425739042,3.897931221404909e-16,6.38818207165714e-16,-0.05061349693251538,-0.042944785276073705
2019-01-31 05:00:00,0.003639176476666117,0.019208125191047642,-0.006900432883355623,0.025948872703917537,0.4385751219713818,0.0,6.38818207165714e-16,-0.0476923076923077,-0.039999999999999925
2019-01-31 05:30:00,0.000538547178569937,0.015996851602468665,-0.010168630743573659,0.026089454793729275,0.47190239687144503,1.0,0.33333333333333387,-0.05061349693251538,-0.042944785276073705
2019-01-31 06:00:00,0.0005174276813713075,0.015996851602468665,-0.010168630743573659,0.026089454793729275,0.47190239687144503,1.0,0.666666666666667,-0.05061349693251538,-0.042944785276073705
2019-01-31 06:30:00,-0.0024425622244872436,0.012974436351958607,-0.01297443635195894,0.025948872703917537,0.5059178808273014,1.0,1.0000000000000004,-0.05351681957186538,-0.04587155963302747
2019-01-31 07:00:00,0.0005932169780487051,0.01601267451651278,-0.009570956725102553,0.02550149452611717,0.47310073802873126,0.5126849069432586,0.8375616356477532,-0.05061349693251538,-0.042944785276073705
2019-01-31 07:30:00,0.0005699535671450651,0.015932202141294427,-0.00918373588362631,0.025031475989373886,0.4731007380287312,0.035229284370650156,0.5159713971046367,-0.05061349693251538,-0.042944785276073705
2019-01-31 08:00:00,-0.002392250507790683,0.012509397167861813,-0.010980345180094275,0.023471797548606954,0.5099659205597532,1.0000000000000002,0.5159713971046367,-0.05351681957186538,-0.04587155963302747
2019-01-31 08:30:00,0.0035999378650781733,0.018859620125673215,-0.005321158587211938,0.024018194014937756,0.44318017186866643,0.0,0.3450764281235505,-0.0476923076923077,-0.039999999999999925
2019-01-31 09:00:00,0.0034587638311536217,0.018906922102149615,-0.005983845179073022,0.024730967185562152,0.4431801718686665,1.0639137086666053e-15,0.33333333333333415,-0.0476923076923077,-0.039999999999999925
2019-01-31 09:30:00,0.0033231260338533186,0.01899043928949795,-0.0063750546741138114,0.025206499122989758,0.44318017186866654,2.1278274173332105e-15,1.467188057255177e-15,-0.0476923076923077,-0.039999999999999925
2019-01-31 10:00:00,0.006168045393918797,0.022318770263987542,-0.004417535696087271,0.02649912245660519,0.409675405699761,0.0,1.467188057255177e-15,-0.044753086419753174,-0.03703703703703709
2019-01-31 10:30:00,0.008919072948088136,0.025592184380876182,-0.002991565185830436,0.02826435362022422,0.3788323097429519,0.0,1.1125501543663085e-15,-0.04179566563467496,-0.034055727554179516
2019-01-31 11:00:00,0.011579720347667077,0.02728862725606418,-0.001201670734325866,0.02812347011926918,0.3504209016244152,0.0,4.032743485885718e-16,-0.03881987577639756,-0.03105590062111807
2019-01-31 11:30:00,0.014153370450521674,0.030291007632461175,-0.0003844655763870497,0.0302235325354214,0.3242337284319439,0.0,4.032743485885718e-16,-0.03582554517133962,-0.028037383177570097
2019-01-31 12:00:00,0.010572303240546477,0.02460479921124792,-0.0037973457950991607,0.028109699376191042,0.37456795829543105,0.589106294176721,0.19636876472557407,-0.03881987577639756,-0.03105590062111807
2019-01-31 12:30:00,0.01622609071870973,0.027479729136835607,0.002207770863164038,0.024902314542186076,0.32278416951138117,0.0,0.19636876472557407,-0.03281250000000013,-0.025000000000000133
2019-01-31 13:00:00,0.012548109612691372,0.023887287669037915,-0.0023919605662344745,0.025999811014092798,0.36970460363160046,0.9060834524080132,0.49839658219491184,-0.03582554517133962,-0.028037383177570097
2019-01-31 13:30:00,0.015096152947182473,0.027258579206372424,-0.0013210792063730326,0.028213761197219064,0.3440348312497888,0.41037286450838223,0.43881877230546557,-0.03281250000000013,-0.025000000000000133
2019-01-31 14:00:00,0.011465865140298348,0.023632865437756445,-0.005564329612211538,0.028935781448100523,0.3896716522622297,1.0,0.7721521056387989,-0.03582554517133962,-0.028037383177570097
2019-01-31 14:30:00,0.014053100048514011,0.02648257200862547,-0.003982572008626062,0.03012622399728217,0.36251098355643746,0.5939349548111422,0.668102606439842,-0.03281250000000013,-0.025000000000000133
2019-01-31 15:00:00,0.013501998085827305,0.02631407166753852,-0.005376571667538799,0.03136231905744473,0.36251098355643746,0.4048518695378007,0.6662622747829814,-0.03281250000000013,-0.025000000000000133
2019-01-31 15:30:00,0.012972507964814417,0.02552380197734938,-0.0064613019773497316,0.03168312417738351,0.36251098355643746,0.4048518695378007,0.46787956462891495,-0.03281250000000013,-0.025000000000000133
2019-01-31 16:00:00,0.02167433196562696,0.03521820535421183,0.00011302492969966771,0.034495791055704654,0.2874410898515546,0.0,0.2699012463585342,-0.023659305993690927,-0.01577287066246058
2019-01-31 16:30:00,0.017737538440133482,0.030420081106445895,-0.004319452175628458,0.03429201174514868,0.33674576393954925,0.6567835873302645,0.3538784856226888,-0.02672955974842761,-0.018867924528301883
2019-01-31 17:00:00,0.023230722510185986,0.03636195158282174,-0.0006024579119356943,0.03631510461788692,0.29306887525149117,0.07496727545746469,0.2439169542625768,-0.020569620253164556,-0.012658227848101222
2019-01-31 17:30:00,0.022319713784296535,0.035208178694071446,-0.0026132419852107347,0.03721491183139698,0.29306887525149117,0.07496727545746469,0.2689060460817317,-0.020569620253164556,-0.012658227848101222
2019-01-31 18:00:00,0.024562617381640006,0.03639757005859434,-0.0011594748204990513,0.03690678252040065,0.2725683780751825,0.0,0.04997818363831016,-0.01746031746031751,-0.009523809523809601
2019-01-31 18:30:00,0.020484239220998512,0.03152449479710406,-0.005575127708496219,0.03662443208925242,0.3235283281777541,0.7940483928446546,0.2896718894340401,-0.020569620253164556,-0.012658227848101222
2019-01-31 19:00:00,0.022793523815620276,0.03304868450321319,-0.0038423352968635083,0.03636004767529453,0.3008324893491454,0.5546338098266035,0.44956073422375303,-0.01746031746031751,-0.009523809523809601
2019-01-31 19:30:00,0.021899660136576404,0.030736870777009706,-0.0047051247452634115,0.03498661419466014,0.30083248934914547,0.5546338098266042,0.6344386708326212,-0.01746031746031751,-0.009523809523809601
2019-01-31 20:00:00,0.021040849935142214,0.02865651436024863,-0.005481911185645005,0.033747384424781125,0.30083248934914547,0.5546338098266042,0.5546338098266044,-0.01746031746031751,-0.009523809523809601
2019-01-31 20:30:00,0.023339922489629128,0.030419220586199502,-0.003667628229510833,0.033636928121096865,0.2765978390103156,0.0,0.3697558732177365,-0.014331210191082855,-0.006369426751592355
2019-01-31 21:00:00,0.019303333173073867,0.025637768419532803,-0.007542530324294527,0.03288278780653016,0.33434686769024824,1.0,0.5182112699422018,-0.01746031746031751,-0.009523809523809601
2019-01-31 21:30:00,0.021665227146646426,0.027938122708758062,-0.005645129078184263,0.03321304271212569,0.30787840075457906,0.5416638592768791,0.5138879530922934,-0.014331210191082855,-0.006369426751592355
2019-01-31 22:00:00,0.02081561039579749,0.025973534598316528,-0.006228311668379671,0.031887037930440114,0.30787840075457906,0.5416638592768791,0.6944425728512532,-0.014331210191082855,-0.006369426751592355
2019-01-31 22:30:00,0.016885713137238634,0.021589706405569453,-0.009843674659537172,0.031249850198859338,0.36608005290354656,1.0,0.6944425728512532,-0.01746031746031751,-0.009523809523809601
2019-01-31 23:00:00,0.013131731339866004,0.016386738154598568,-0.012589269800167502,0.028921094484226386,0.4187208369268605,1.0,0.8472212864256268,-0.020569620253164556,-0.012658227848101222
2019-01-31 23:30:00,0.015706923626920943,0.01809067613010007,-0.009519247558671173,0.027492100401337042,0.38434931764800107,0.6899064973144751,0.8966354991048253,-0.01746031746031751,-0.009523809523809601
2019-02-01 00:00:00,0.012002752927620097,0.01230841476024147,-0.011675503367835738,0.023976330681658938,0.43435324749589815,1.0,0.8966354991048253,-0.020569620253164556,-0.012658227848101222
2019-02-01 00:30:00,0.011532056734379958,0.010255248789900806,-0.010888160182304762,0.021150102042472176,0.43435324749589826,1.0,0.8966354991048253,-0.020569620253164556,-0.012658227848101222
2019-02-01 01:00:00,0.0110798192153847,0.007797642380116043,-0.009696376557330355,0.017510642965578298,0.43435324749589826,1.0,1.0000000000000004,-0.020569620253164556,-0.012658227848101222
2019-02-01 01:30:00,0.010645316501055824,0.004586578698790422,-0.007751135660814645,0.012357266997258873,0.43435324749589826,1.0,1.0000000000000004,-0.020569620253164556,-0.012658227848101222
2019-02-01 02:00:00,0.013310431416268198,0.0070889850088831086,-0.004549302469199379,0.011623527443233835,0.3915749579647559,0.0,0.666666666666667,-0.01746031746031751,-0.009523809523809601
2019-02-01 02:30:00,0.015889003928443834,0.008588098581173487,-0.0009447864792615501,0.009496592350814192,0.35402582060702514,0.0,0.3333333333333337,-0.014331210191082855,-0.006369426751592355
2019-02-01 03:00:00,0.015265905735171392,0.008395634233637539,-0.0013892648068847269,0.009750740395823425,0.35402582060702514,0.0,3.7895612573872007e-16,-0.014331210191082855,-0.006369426751592355
2019-02-01 03:30:00,0.020920137358053648,0.015672996391170146,0.0029167471985744875,0.012638773414067429,0.289609341581401,0.0,3.7895612573872007e-16,-0.008012820512820484,0.0
2019-02-01 04:00:00,0.02009973981460056,0.016364883967172394,0.0012633211610337813,0.01496961904849964,0.289609341581401,0.0,3.7895612573872007e-16,-0.008012820512820484,0.0
2019-02-01 04:30:00,0.019311514723831857,0.01640096003365854,-5.48061875037531e-05,0.016322362298530152,0.289609341581401,0.0,3.7895612573872007e-16,-0.008012820512820484,0.0
2019-02-01 05:00:00,0.018554200420936473,0.016620761715861576,-0.001236146331245469,0.017720595771938377,0.28960934158140095,0.0,3.7895612573872007e-16,-0.008012820512820484,0.0
2019-02-01 05:30:00,0.03701503370724568,0.04095256364556632,0.011008220668159652,0.029186077245059453,0.16699756720955325,0.0,3.7895612573872007e-16,0.011437908496731986,0.019607843137254832
2019-02-01 06:00:00,0.03556346375794184,0.043168761337956774,0.005850846505180973,0.03642514175065203,0.16699756720955325,0.0,3.7895612573872007e-16,0.011437908496731986,0.019607843137254832
2019-02-01 06:30:00,0.030927928440095842,0.04076464708914096,-0.0006995005093359818,0.040649826960665526,0.2300095393354961,0.5139145277748358,0.17130484259161233,0.008143322475570036,0.016286644951140072
2019-02-01 07:00:00,0.029715068501268593,0.04100129369891525,-0.0035420103112926427,0.043724362369732477,0.2300095393354961,0.513914527774836,0.3426096851832244,0.008143322475570036,0.016286644951140072
2019-02-01 07:30:00,0.01897557087062518,0.03052590700983826,-0.014074294106611873,0.04423632169604707,0.39043913840617406,1.0,0.6759430185165577,-0.001612903225806539,0.006451612903225712
2019-02-01 08:00:00,0.024588675931041415,0.037019229929692976,-0.009421827332290023,0.045808953199970484,0.3396343969818945,0.7726262792004219,0.762180268991753,0.004870129870129913,0.01298701298701288
2019-02-01 08:30:00,0.02362441412982408,0.03624548025621044,-0.0109208049315348,0.04657651759482381,0.3396343969818945,0.6833206483181619,0.8186489758395282,0.004870129870129913,0.01298701298701288
2019-02-01 09:00:00,0.025901491859698922,0.03829591565090773,-0.009305687637877758,0.04692147121418244,0.31580519285288566,0.534786934670278,0.6635779540629544,0.008143322475570036,0.016286644951140072
2019-02-01 09:30:00,0.015347004556954591,0.026916865934724754,-0.019174930450853278,0.045914064522908776,0.4422363269170115,1.0,0.7393691943294805,-0.001612903225806539,0.006451612903225712
2019-02-01 10:00:00,0.014745161240995452,0.02486715423287489,-0.01906070261997117,0.04380069354899416,0.44223632691701154,1.0000000000000002,0.8449289782234264,-0.001612903225806539,0.006451612903225712
2019-02-01 10:30:00,0.011032028198141308,0.01944081208088444,-0.021691615939405162,0.041178770688266614,0.4794246001518564,1.0,1.0000000000000004,-0.004823151125401992,0.003215434083601254
2019-02-01 11:00:00,0.007485990303637502,0.014099197073991432,-0.024035094509888943,0.038324686661847907,0.5142992042512866,1.0,1.0000000000000004,-0.008012820512820484,0.0
2019-02-01 11:30:00,0.00719242205643611,0.011814074262692653,-0.023032022980641442,0.03504265057186207,0.5142992042512867,1.0,1.0000000000000004,-0.008012820512820484,0.0
2019-02-01 12:00:00,0.0007467059072556737,0.00470179102962498,-0.028905612685676263,0.03401909982786794,0.5796220290320172,0.9999999999999999,1.0000000000000004,-0.014331210191082855,-0.006369426751592355
2019-02-01 12:30:00,0.0037893138563576123,0.007344365063033598,-0.02555522768284213,0.03320191046093537,0.5404810822126637,0.6093617645002918,0.869787254833431,-0.011182108626198173,-0.0031948881789137795
2019-02-01 13:00:00,0.0005692960294090277,0.004136261989584611,-0.028658554983215123,0.03320191046093537,0.5716331568931362,0.8777016737151634,0.8290211460718188,-0.014331210191082855,-0.006369426751592355
2019-02-01 13:30:00,0.006709350723258289,0.010573032899774182,-0.02243200725874861,0.03320191046093537,0.49880064838291377,0.0,0.4956878127384854,-0.008012820512820484,0.0
2019-02-01 14:00:00,0.00028553477314696707,0.005133447921535028,-0.029018798240006527,0.034565045269054157,0.5592736538153912,0.7482302943453645,0.541977322686843,-0.014331210191082855,-0.006369426751592355
2019-02-01 14:30:00,-0.002776642513561356,0.0035115461811170423,-0.03271789538746628,0.03676634695265394,0.5861603731715755,1.0,0.5827434314484551,-0.01746031746031751,-0.009523809523809601
2019-02-01 15:00:00,0.0003835720496554451,0.007586549260870656,-0.02987954289144379,0.037888415252260124,0.550024736879283,0.5863581715749351,0.7781961553067667,-0.014331210191082855,-0.006369426751592355
2019-02-01 15:30:00,0.0034393058670674215,0.011008095633829429,-0.024746114803158692,0.036001505120724864,0.5157818781618231,0.19438282137437862,0.5935803309831048,-0.011182108626198173,-0.0031948881789137795
2019-02-01 16:00:00,0.006394459155556476,0.01377816110483665,-0.01922687905355447,0.033095203372707736,0.4833736388214639,0.0,0.26024699764977144,-0.008012820512820484,0.0
2019-02-01 16:30:00,0.00614369605141718,0.013434805834160679,-0.017280959680314734,0.03077494810698891,0.4833736388214639,0.0,0.06479427379145979,-0.008012820512820484,0.0
2019-02-01 17:00:00,0.005902766794498859,0.01281590699038393,-0.015059496733973554,0.027906709327769976,0.4833736388214639,0.0,2.486899575160351e-16,-0.008012820512820484,0.0
2019-02-01 17:30:00,0.005671285743734211,0.01292849358366821,-0.014531057686232418,0.027481571760093002,0.483373638821464,2.192475587142543e-15,9.79515153230216e-16,-0.008012820512820484,0.0
2019-02-01 18:00:00,0.008555741532703331,0.015577545288288475,-0.009789763937806728,0.025294110834612492,0.44570534622667535,0.0,9.79515153230216e-16,-0.004823151125401992,0.003215434083601254
2019-02-01 18:30:00,0.005114438487736628,0.011588715276366068,-0.010947689635340652,0.022529184019392752,0.4886214387962713,1.0,0.33333333333333437,-0.008012820512820484,0.0
2019-02-01 19:00:00,0.008019011134261289,0.012831912570499648,-0.004471783953137076,0.0172316670472334,0.45101556397709813,0.12373488433997867,0.37457829477999316,-0.004823151125401992,0.003215434083601254
2019-02-01 19:30:00,0.00770454010938848,0.012544920142911975,-0.0038632481171895217,0.016337250932900817,0.45101556397709813,0.12373488433997867,0.4158232562266527,-0.004823151125401992,0.003215434083601254
2019-02-01 20:00:00,-0.004892033194710876,0.0005119037936798243,-0.015749999031776096,0.01638675428668772,0.5954534289825023,1.0,0.4158232562266527,-0.01746031746031751,-0.009523809523809601
2019-02-01 20:30:00,0.0014089749821235564,0.006893422190158649,-0.008810355097507827,0.01571884327163284,0.5215638490534732,0.4884334525003913,0.5373894456134569,-0.011182108626198173,-0.0031948881789137795
2019-02-01 21:00:00,-0.0017104128074915126,0.004133755411991569,-0.01177706751390295,0.01597186188852596,0.5515295161159527,0.6958975206057899,0.7281103243687274,-0.014331210191082855,-0.006369426751592355
2019-02-01 21:30:00,-0.0016433377954330197,0.004528356823474411,-0.011534726250226557,0.016119552844813475,0.5515295161159527,0.6958975206057899,0.626742831237324,-0.014331210191082855,-0.006369426751592355
