timestamp,ema50_dist_xrp_usd_12h,ema200_dist_xrp_usd_12h,lower_bb_dist_xrp_usd_12h,width_bb_xrp_usd_12h,rsi_xrp_usd_12h,stoch_rsi_fastk_xrp_usd_12h,stoch_rsi_fastd_xrp_usd_12h,kijun_dist_xrp_usd_12h,tenkan_dist_xrp_usd_12h
2018-10-10 02:00:00,-0.013341069411388573,0.24808527873797548,-0.073777076583873,0.2960595512659862,0.43817707485243723,0.5256821936192871,0.7102771133299207,-0.2851698425849213,-0.3451222038111019
2018-10-10 14:00:00,0.00946899714143501,0.24774712516692587,-0.0515206300746015,0.2725290455335727,0.4103679348323762,0.0,0.37694377999658735,-0.268364037226262,-0.3297258909075492
2018-10-11 02:00:00,0.02649023887539359,0.24938190201397514,-0.04022782346412512,0.2621906079708195,0.3903751088315296,0.0,0.17522739787309582,-0.2552438498057833,-0.3177060854553302
2018-10-11 14:00:00,0.15046044643388257,0.4031678624601882,0.045707572169131794,0.29193832012542875,0.29370645956722563,0.0,9.473903143468002e-17,-0.1608432416660589,-0.23122279767549303
2018-10-12 02:00:00,0.18953571215624176,0.4531438829951884,0.04950294511281128,0.3225712340622425,0.2713826355289268,0.0,9.473903143468002e-17,-0.1266985500645259,-0.19994180014676488
2018-10-12 14:00:00,0.10266513049800685,0.33662833067923525,-0.039173596860864524,0.32714631719034293,0.36656798225220816,0.6848590980508038,0.22828636601693472,-0.1873984601257328,-0.2555508464599374
2018-10-13 02:00:00,0.09866399216594024,0.3268091796232304,-0.05541760910286253,0.3365573718656762,0.36655051306330966,0.7997806490866612,0.49487991571248846,-0.18737932658347078,-0.2555333176359784
2018-10-13 14:00:00,0.08994567360753192,0.30944723418196407,-0.07271072267397094,0.34171030417730036,0.37285898494012926,1.0,0.8282132490458218,-0.19111236113064267,-0.258953264894764
2018-10-14 02:00:00,0.09597894679578212,0.31036511275344747,-0.07702547226148804,0.3469159620787469,0.36514648413099515,0.9239970608532485,0.9079259033133035,-0.18372753074739834,-0.2521877956480606
2018-10-14 14:00:00,0.09391136042337078,0.2930069443068972,-0.08279183959733505,0.3400562986864708,0.36371915845393865,0.0,0.6413323536177497,-0.18241258409930827,-0.2509831327584573
2018-10-15 02:00:00,0.09115061239391187,0.27299137555526354,-0.0866416423009655,0.3289803203817068,0.3628879575508077,0.0,0.30799902028441634,-0.18169531713100184,-0.25032602252519276
2018-10-15 14:00:00,-0.027021572806525618,0.12103294585308721,-0.18258602815335523,0.31326003434412675,0.5260585104039658,1.0,0.3333333333333335,-0.27114527676289835,-0.3322738696120462
2018-10-16 02:00:00,0.006350121302187928,0.13974060229632634,-0.14823980481331378,0.28920943187530584,0.4851599684980691,0.7493509632053371,0.5831169877351126,-0.2459525006008434,-0.30919399593611396
2018-10-16 14:00:00,-0.020023719324349654,0.09149594130771344,-0.16378548212403976,0.26485452959554623,0.517608649014233,0.9482145445855227,0.8991885025969536,-0.26632653061224487,-0.32785926870748305
2018-10-17 02:00:00,-0.036818188066705226,0.06846925704280316,-0.17849533402204598,0.2613417974255689,0.5396130671975091,1.0,0.8991885025969536,-0.28002503390007305,-0.340408887034526
2018-10-17 14:00:00,-0.03931511539215615,0.06578073338226265,-0.182463325820983,0.2636242390226708,0.5447356563339669,1.0,0.9827381815285078,-0.28309098462816784,-0.3432176983797258
2018-10-18 02:00:00,-0.04292131065690574,0.06231476065411856,-0.18769381456859902,0.2667297362112289,0.5518089918898027,1.0,1.0000000000000004,-0.287089444329684,-0.34688080975005164
2018-10-18 14:00:00,-0.03619595454192015,0.06701948047696682,-0.18287541866497803,0.26526092585682637,0.5429266672247431,0.7402855083244081,0.9134285027748031,-0.28318032650687497,-0.3432995472105679
2018-10-19 02:00:00,-0.005940401656491234,0.09261070749335532,-0.1552317132330966,0.2558533167343281,0.4956091102039639,0.0,0.5800951694414698,-0.26085839115908516,-0.32284973871326994
2018-10-19 14:00:00,-0.0011447792474585938,0.09245099562582215,-0.14998488845990865,0.2496165911892778,0.48860723628301855,0.0,0.24676183610813648,-0.2573273079406069,-0.3196148052506994
2018-10-20 02:00:00,0.008705585383699477,0.09744730618342556,-0.1400907844442948,0.24271315725013182,0.47335983000151477,0.0,4.263256414560601e-16,-0.24973913043478269,-0.3126630434782609
2018-10-20 14:00:00,-0.0067755149713376595,0.07915854802649513,-0.1533228964108303,0.24143435525485982,0.4994852135882861,0.37554364449456507,0.12518121483152211,-0.26145944789214637,-0.3234003851915258
2018-10-21 02:00:00,-0.010961151802986846,0.07555014130713267,-0.15740065995502683,0.2428911860382771,0.5073804703228918,1.0000000000000002,0.4585145481648555,-0.26490447080875,-0.3265564761762765
2018-10-21 14:00:00,-0.014582222229398423,0.07238859470408987,-0.14964204115159674,0.23095153695161716,0.514943199841154,1.0000000000000002,0.7918478814981889,-0.2680381760339342,-0.3294273594909862
2018-10-22 02:00:00,-0.0011473682663386553,0.07914945347322977,-0.11523440983420752,0.19795547056582966,0.4894970140376239,0.3880682132867065,0.7960227377622361,-0.2580936411711595,-0.32031686658927727
2018-10-22 14:00:00,0.0027502735695892344,0.08244563197111043,-0.10231311017192124,0.1866125020512831,0.48194878951629216,0.0,0.4626894044289028,-0.2551152551152551,-0.3175882759216093
2018-10-23 02:00:00,0.009174126371434443,0.08723710570635834,-0.0859659192656792,0.17309300822951856,0.46888739188605394,0.0,0.12935607109556935,-0.25006518904823993,-0.31296175575836593
2018-10-23 14:00:00,0.03876611779334893,0.11743033949474802,-0.04991393081214568,0.16187950877112844,0.41531284833999826,0.0,5.210646728907401e-16,-0.2268990390000224,-0.2917385363231111
