timestamp,ema50_dist_iota_btc_15m,ema200_dist_iota_btc_15m,upper_bb_dist_iota_btc_15m,lower_bb_dist_iota_btc_15m,width_bb_iota_btc_15m,rsi_iota_btc_15m,stoch_rsi_fastk_iota_btc_15m,stoch_rsi_fastd_iota_btc_15m,kijun_dist_iota_btc_15m,tenkan_dist_iota_btc_15m
2019-02-07 13:30:00,-2.4026963340694207,,1.8661877539753569,-5.059476344579272,7.03803650694401,66.20877309033449,100.0,46.199798866951824,1.0738255033557076,0.8859060402684804
2019-02-07 13:45:00,-2.119293476145012,,2.160509847097236,-4.611081467809985,6.855591909793874,63.5967595298482,68.591216343293,65.43914628722727,1.2777404169468598,1.0894418291862884
2019-02-07 14:00:00,-2.2129313390184424,,2.0186350460159597,-4.455203712951061,6.553681230665637,64.98521763036705,79.71436102316304,82.76852578881865,1.0873942811115533,0.899449590549084
2019-02-07 14:15:00,-2.050412288090342,,2.0848680049736723,-3.983296058177943,6.126315913112831,63.86103572681308,56.34348679478417,68.21635472041338,1.1688835147118048,0.9807873169420889
2019-02-07 14:30:00,-2.3352534805825775,,1.6922907774744589,-3.9687897068105493,5.726259603568126,66.84631679314553,100.0,78.68594927264904,0.7762312633832869,0.5888650963597364
2019-02-07 14:45:00,-2.4691790003370073,,1.4130263559691825,-3.752145181069233,5.226296175891299,68.58115482185812,100.0,85.4478289315947,0.5340453938584622,0.34712950600801484
2019-02-07 15:00:00,-2.497289895199173,,1.2032773264685437,-3.399277326468464,4.653651749142588,69.53492040259567,100.0,99.99999999999999,0.40000000000000036,0.21333333333335425
2019-02-07 15:15:00,-2.698173782420965,,0.881485236032864,-3.334967426357094,4.26882003200103,71.75130792797742,100.0,99.99999999999999,0.07974481658692412,-0.10632642211589882
2019-02-07 15:30:00,-1.7650527066811472,,1.53375575526562,-1.93466752785868,3.475389906764159,59.03236689855844,0.0,66.66666666666664,0.9654062751407899,0.7776883883078733
2019-02-07 15:45:00,-1.5564219602444918,,1.2855195526943364,-1.112295435600108,2.3957399885729087,57.21207001273038,0.0,33.333333333333314,1.1145427689002396,0.926547603061656
