timestamp,ema50_dist_xmr_btc_6h,ema200_dist_xmr_btc_6h,upper_bb_dist_xmr_btc_6h,lower_bb_dist_xmr_btc_6h,width_bb_xmr_btc_6h,rsi_xmr_btc_6h,stoch_rsi_fastk_xmr_btc_6h,stoch_rsi_fastd_xmr_btc_6h,kijun_dist_xmr_btc_6h,tenkan_dist_xmr_btc_6h
2018-12-29 19:00:00,2.56,12.66,6.45,-3.57,9.87,45.2,34.1,16.87,2.06,4.14
2018-12-30 01:00:00,1.0,10.89,4.6,-4.97,9.58,49.17,100.0,50.21,0.55,2.6
2018-12-30 07:00:00,2.6,12.63,6.01,-3.45,9.34,45.21,28.74,54.28,2.25,4.33
2018-12-30 13:00:00,2.66,12.69,5.99,-3.42,9.29,44.84,5.7,44.81,2.41,4.5
2018-12-30 19:00:00,2.17,12.13,4.6,-3.43,7.98,45.98,26.41,20.28,2.02,4.1
2018-12-31 01:00:00,1.58,11.44,2.99,-3.39,6.4,47.57,63.02,31.71,1.49,3.56
2018-12-31 07:00:00,1.59,11.41,2.81,-3.26,6.07,47.34,91.56,60.33,1.57,3.64
2018-12-31 13:00:00,3.65,13.7,4.96,-1.37,6.22,41.55,0.0,51.53,3.78,5.9
2018-12-31 19:00:00,3.2,13.21,4.27,-1.71,5.9,42.63,17.86,36.48,3.46,5.57
2019-01-01 01:00:00,3.54,13.6,4.77,-1.43,6.09,41.4,0.0,5.95,3.94,6.06
2019-01-01 07:00:00,3.13,13.15,4.46,-1.83,6.21,42.47,17.95,11.94,3.65,5.77
2019-01-01 13:00:00,2.14,12.05,3.55,-2.68,6.21,45.84,100.0,39.32,2.75,4.85
2019-01-01 19:00:00,1.04,10.78,2.42,-3.32,5.77,49.66,100.0,72.65,1.68,3.76
2019-01-02 01:00:00,0.37,9.97,1.6,-3.35,5.0,51.94,100.0,100.0,1.03,3.09
2019-01-02 07:00:00,-0.8,8.55,0.24,-4.44,4.78,56.01,100.0,100.0,-0.19,1.85
2019-01-02 13:00:00,-6.58,1.92,-3.69,-11.84,8.84,70.5,100.0,100.0,-6.27,-4.36
2019-01-02 19:00:00,-4.38,4.08,-0.69,-10.39,10.27,62.77,62.88,87.63,-4.25,-2.29
2019-01-03 01:00:00,-3.2,5.18,1.02,-9.53,11.02,59.24,39.35,67.41,-3.19,-1.22
2019-01-03 07:00:00,-1.91,6.43,2.62,-8.28,11.22,55.47,0.0,34.08,-1.98,0.02
2019-01-03 13:00:00,-1.93,6.26,2.84,-8.26,11.42,55.71,1.61,13.65,-2.07,-0.08
2019-01-03 19:00:00,-1.65,6.42,3.32,-7.94,11.53,55.02,0.0,0.54,-1.86,0.14
2019-01-04 01:00:00,-1.91,6.0,3.22,-8.24,11.75,55.97,22.48,8.03,-2.2,-0.21
2019-01-04 07:00:00,-2.35,5.36,2.98,-8.58,11.89,57.51,100.0,40.83,-2.74,-0.76
2019-01-04 13:00:00,-3.59,3.83,2.02,-9.74,12.23,61.33,100.0,74.16,-4.12,-2.16
2019-01-04 19:00:00,-1.99,5.41,3.85,-8.09,12.2,55.45,6.87,68.96,-2.61,-0.62
2019-01-05 01:00:00,-2.72,4.46,3.27,-8.7,12.3,57.84,40.61,49.16,-3.44,-1.47
2019-01-05 07:00:00,-1.77,5.35,4.36,-7.64,12.19,54.58,0.0,15.83,-2.58,-0.59
2019-01-05 13:00:00,-1.31,5.72,4.73,-6.62,11.45,53.09,0.0,13.54,-2.17,-0.18
2019-01-05 19:00:00,-0.65,6.34,5.25,-5.39,10.64,50.8,0.0,0.0,-1.55,0.46
2019-01-06 01:00:00,-1.45,5.37,4.1,-5.34,9.5,53.7,41.25,13.75,-2.39,-0.4
2019-01-06 07:00:00,-1.9,4.75,3.22,-4.91,8.2,55.5,100.0,47.08,-2.92,-0.94
2019-01-06 13:00:00,-1.27,5.32,3.46,-3.48,6.95,53.09,48.87,63.37,-2.34,-0.35
2019-01-06 19:00:00,-4.55,1.61,0.06,-6.35,6.61,63.55,100.0,82.96,-5.77,-3.85
2019-01-07 01:00:00,-1.06,5.23,3.37,-2.34,5.68,51.31,0.0,49.62,-2.37,-0.38
2019-01-07 07:00:00,-0.8,5.41,3.45,-1.76,5.17,50.64,0.0,33.33,-2.14,-0.15
2019-01-07 13:00:00,-1.59,4.45,1.81,-2.22,4.04,53.14,19.37,6.46,-2.99,-1.01
2019-01-07 19:00:00,-1.75,4.17,1.41,-2.4,3.83,53.83,24.67,14.68,-3.22,-1.25
2019-01-08 01:00:00,-1.92,3.87,1.19,-2.64,3.86,54.59,100.0,48.01,-3.46,-1.49
2019-01-08 07:00:00,-1.44,4.27,1.64,-2.14,3.8,52.99,59.55,61.41,-3.05,-1.07
2019-01-08 13:00:00,-1.5,4.1,1.55,-2.18,3.74,53.41,26.26,61.94,-3.17,-1.19
2019-01-08 19:00:00,-1.52,3.97,1.48,-2.14,3.63,53.72,45.4,43.74,-3.25,-1.28
2019-01-09 01:00:00,-2.07,3.27,0.93,-2.69,3.66,56.11,100.0,57.22,-3.87,-1.91
2019-01-09 07:00:00,-2.55,2.63,0.53,-3.29,3.87,58.27,100.0,81.8,-4.44,-2.49
2019-01-09 13:00:00,-0.31,4.92,2.69,-1.15,3.81,48.59,0.0,66.67,-2.26,-0.27
2019-01-09 19:00:00,-0.3,4.87,2.69,-1.19,3.85,48.59,0.0,33.33,-2.26,-0.27
2019-01-10 01:00:00,-0.7,4.38,2.21,-1.64,3.84,50.39,18.62,6.21,-2.68,-0.69
2019-01-10 07:00:00,5.49,11.01,10.03,2.85,6.75,32.81,0.0,6.21,3.6,5.71
2019-01-10 13:00:00,6.81,12.57,12.74,2.61,9.4,30.19,0.0,6.21,5.17,7.32
2019-01-10 19:00:00,4.66,10.4,11.01,-0.09,10.53,36.87,33.1,11.03,3.25,5.36
2019-01-11 01:00:00,4.64,10.48,11.41,-0.74,11.53,36.54,31.45,21.51,3.42,5.53
2019-01-11 07:00:00,3.47,9.29,10.29,-2.25,12.05,40.13,100.0,54.85,2.39,4.48
2019-01-11 13:00:00,1.99,7.73,8.71,-3.83,12.25,44.8,100.0,77.15,1.01,3.07
2019-01-11 19:00:00,3.41,9.29,9.76,-2.63,11.96,40.97,53.68,84.56,2.55,4.64
2019-01-12 01:00:00,4.1,10.1,10.62,-2.36,12.46,39.03,30.13,61.27,3.41,5.52
2019-01-12 07:00:00,4.03,10.09,10.64,-2.77,12.9,38.81,0.0,27.94,3.5,5.61
2019-01-12 13:00:00,3.96,10.09,10.5,-3.11,13.13,38.59,0.0,10.04,3.59,5.71
2019-01-12 19:00:00,3.77,9.96,10.11,-3.49,13.16,38.73,5.85,1.95,3.56,5.67
2019-01-13 01:00:00,3.01,9.19,8.94,-4.26,12.9,41.45,100.0,35.28,2.92,5.02
2019-01-13 07:00:00,2.85,9.04,8.41,-4.44,12.6,41.67,100.0,68.62,2.87,4.97
2019-01-13 13:00:00,4.83,11.24,10.21,-2.76,12.5,35.51,0.0,66.67,5.05,7.2
2019-01-13 19:00:00,4.5,10.98,9.41,-3.09,12.11,36.18,10.91,36.97,4.91,7.05
2019-01-14 01:00:00,3.92,10.42,8.0,-3.38,11.13,38.18,43.37,18.09,4.48,6.62
2019-01-14 07:00:00,3.86,10.42,6.71,-2.85,9.37,37.89,38.71,31.0,4.58,6.71
2019-01-14 13:00:00,1.71,8.14,3.75,-4.44,8.21,47.48,100.0,60.69,2.49,4.58
2019-01-14 19:00:00,2.17,8.63,3.25,-3.43,6.68,45.47,82.2,73.64,3.04,5.14
2019-01-15 01:00:00,1.37,7.76,0.9,-3.03,3.97,48.67,100.0,94.07,2.3,4.38
2019-01-15 07:00:00,1.03,7.37,0.76,-3.32,4.13,49.96,100.0,94.07,1.99,4.07
2019-01-15 13:00:00,2.12,8.53,1.86,-1.94,3.8,45.21,0.0,66.67,3.17,5.28
2019-01-15 19:00:00,1.83,8.23,1.67,-2.13,3.8,46.17,20.28,40.09,2.97,5.07
2019-01-16 01:00:00,1.28,7.61,1.23,-2.59,3.85,48.59,71.11,30.46,2.45,4.54
2019-01-16 07:00:00,1.51,7.84,1.49,-2.3,3.81,47.26,43.2,44.87,2.75,4.85
2019-01-16 13:00:00,0.73,6.98,0.51,-2.89,3.44,50.95,100.0,71.44,1.99,4.07
2019-01-16 19:00:00,-0.84,5.22,-0.61,-4.71,4.21,57.91,100.0,81.07,0.37,2.42
2019-01-17 01:00:00,-1.13,4.81,-0.41,-5.25,4.98,59.27,100.0,100.0,0.02,2.06
2019-01-17 07:00:00,1.4,7.48,2.23,-2.71,4.95,47.18,0.0,66.67,2.64,4.74
2019-01-17 13:00:00,0.91,6.94,1.84,-3.07,4.94,49.07,15.66,38.55,2.19,4.27
2019-01-17 19:00:00,1.34,7.37,2.35,-2.55,4.9,47.12,0.0,5.22,2.67,4.77
2019-01-18 01:00:00,1.39,7.42,2.47,-2.43,4.9,46.65,0.0,5.22,2.79,4.89
2019-01-18 07:00:00,1.6,7.63,2.73,-2.18,4.9,45.48,0.0,0.0,3.07,5.17
2019-01-18 13:00:00,1.41,7.41,2.5,-2.0,4.48,46.18,19.51,6.5,2.93,5.03
2019-01-18 19:00:00,1.68,7.69,2.71,-1.4,4.08,44.6,0.0,6.5,3.27,5.38
2019-01-19 01:00:00,0.97,6.91,1.95,-1.78,3.73,48.41,100.0,39.84,2.59,4.69
2019-01-19 07:00:00,1.24,7.19,2.13,-1.16,3.28,46.72,55.69,51.9,2.92,5.02
2019-01-19 13:00:00,1.02,6.93,1.95,-1.35,3.29,47.8,84.0,79.9,2.74,4.84
2019-01-19 19:00:00,1.28,7.18,2.26,-1.05,3.29,46.07,38.48,59.39,3.06,5.16
2019-01-20 01:00:00,1.23,7.11,2.24,-1.11,3.33,46.07,0.0,40.82,3.06,5.16
2019-01-20 07:00:00,1.36,7.24,2.39,-1.0,3.37,44.93,0.0,12.83,3.25,5.36
2019-01-20 13:00:00,1.63,7.52,2.75,-0.73,3.44,42.89,0.0,0.0,3.59,5.71
2019-01-20 19:00:00,1.72,7.61,2.93,-0.68,3.57,41.93,0.0,0.0,3.75,5.87
2019-01-21 01:00:00,1.47,7.34,2.73,-0.96,3.66,43.57,39.46,13.15,3.56,5.67
2019-01-21 07:00:00,0.54,6.31,1.82,-1.84,3.66,50.75,100.0,46.49,2.63,4.73
2019-01-21 13:00:00,-0.04,5.63,1.22,-2.42,3.66,54.83,100.0,79.82,2.03,4.12
2019-01-21 19:00:00,-0.02,5.6,0.86,-2.18,3.07,54.63,98.45,99.48,2.06,4.14
2019-01-22 01:00:00,-1.52,3.92,-0.88,-3.58,2.76,63.97,100.0,99.48,0.47,2.51
2019-01-22 07:00:00,-0.88,4.51,-0.03,-3.09,3.11,58.89,61.58,86.68,1.08,3.14
2019-01-22 13:00:00,-2.54,2.62,-1.09,-5.26,4.3,67.22,100.0,87.19,-0.72,1.3
2019-01-22 19:00:00,-2.09,2.98,-0.24,-5.07,4.97,64.22,76.19,79.25,-0.34,1.69
2019-01-23 01:00:00,-0.74,4.31,1.25,-3.78,5.09,55.09,0.0,58.73,0.99,3.05
2019-01-23 07:00:00,-1.46,3.47,0.72,-4.51,5.34,58.79,30.47,35.55,0.2,2.25
2019-01-23 13:00:00,-0.47,4.44,1.81,-3.49,5.34,52.91,0.0,10.16,1.19,3.26
2019-01-23 19:00:00,-0.05,4.83,2.27,-2.95,5.24,50.59,0.0,10.16,1.62,3.69
2019-01-24 01:00:00,-0.76,4.01,1.61,-3.62,5.28,54.42,46.68,15.56,0.86,2.92
2019-01-24 07:00:00,-0.98,3.7,1.47,-3.78,5.31,55.75,62.97,36.55,0.59,2.64
2019-01-24 13:00:00,-2.18,2.33,0.49,-5.03,5.64,61.69,100.0,69.88,-0.72,1.31
2019-01-24 19:00:00,-1.52,2.93,1.27,-4.3,5.66,57.74,64.45,75.8,-0.1,1.94
2019-01-25 01:00:00,-0.86,3.54,1.97,-3.5,5.51,53.98,0.0,54.82,0.53,2.58
2019-01-25 07:00:00,-0.61,3.73,2.18,-3.04,5.24,52.68,0.0,21.48,0.75,2.81
2019-01-25 13:00:00,-3.84,0.2,-0.7,-6.33,5.83,66.48,100.0,33.33,-2.68,-0.69
2019-01-25 19:00:00,-3.43,0.48,-0.07,-5.82,5.92,64.79,87.77,62.59,-2.4,-0.41
2019-01-26 01:00:00,-0.91,3.03,2.35,-2.92,5.29,52.18,0.0,62.59,0.1,2.14
2019-01-26 07:00:00,-1.11,2.75,2.05,-2.83,4.9,53.11,6.52,31.43,-0.14,1.9
2019-01-26 13:00:00,-1.01,2.78,2.07,-2.54,4.63,52.86,4.76,3.76,-0.09,1.95
2019-01-26 19:00:00,-0.66,3.09,2.34,-1.97,4.3,51.3,0.0,3.76,0.24,2.29
2019-01-27 01:00:00,-1.25,2.4,1.72,-2.56,4.3,54.18,100.0,34.92,-0.41,1.63
2019-01-27 07:00:00,-1.44,2.12,1.51,-2.68,4.22,55.28,100.0,66.67,-0.65,1.37
2019-01-27 13:00:00,-1.18,2.31,1.7,-2.48,4.19,54.1,70.39,90.13,-0.45,1.59
2019-01-27 19:00:00,-2.72,0.6,0.28,-4.2,4.56,61.26,100.0,90.13,-2.1,-0.11
2019-01-28 01:00:00,0.33,3.73,3.44,-1.18,4.56,46.84,0.0,56.8,0.98,3.04
2019-01-28 07:00:00,-0.34,2.99,2.73,-1.86,4.57,49.63,19.36,39.79,0.29,2.34
2019-01-28 13:00:00,0.76,4.13,3.91,-0.79,4.63,45.41,0.0,6.45,1.43,3.5
2019-01-28 19:00:00,0.65,3.99,3.8,-0.82,4.55,45.79,2.41,7.26,1.34,3.41
2019-01-29 01:00:00,0.3,3.6,3.45,-1.18,4.58,47.34,45.79,16.07,1.0,3.06
2019-01-29 07:00:00,-0.11,3.15,3.03,-1.58,4.58,49.23,90.61,46.27,0.58,2.64
2019-01-29 13:00:00,-0.75,2.43,2.29,-2.26,4.55,52.28,100.0,78.8,-0.09,1.94
2019-01-29 19:00:00,0.52,3.73,3.63,-1.12,4.69,46.51,11.04,67.22,1.22,3.28
2019-01-30 01:00:00,0.54,3.74,3.69,-1.17,4.8,46.34,0.0,37.01,1.26,3.32
2019-01-30 07:00:00,0.58,3.76,3.78,-1.18,4.9,46.05,0.0,3.68,1.32,3.39
2019-01-30 13:00:00,-0.51,2.59,2.12,-2.07,4.19,51.7,90.56,30.19,0.2,2.24
2019-01-30 19:00:00,-0.06,3.02,2.04,-1.4,3.43,49.44,60.1,50.22,0.65,2.7
2019-01-31 01:00:00,-0.01,3.04,2.07,-1.38,3.44,49.16,55.08,68.58,0.7,2.76
2019-01-31 07:00:00,0.58,3.64,2.66,-0.88,3.51,46.04,0.0,38.39,1.32,3.39
2019-01-31 13:00:00,-0.05,2.95,1.96,-1.53,3.48,49.62,63.3,39.46,0.68,2.73
2019-01-31 19:00:00,0.15,3.13,2.14,-1.37,3.5,48.49,68.55,43.95,0.89,2.94
2019-02-01 01:00:00,0.36,3.34,2.26,-1.19,3.43,47.21,32.6,54.82,1.12,3.18
2019-02-01 07:00:00,0.3,3.25,2.03,-1.24,3.26,47.57,42.71,47.95,1.06,3.12
2019-02-01 13:00:00,0.51,3.46,2.13,-1.03,3.14,46.11,0.0,25.1,1.3,3.37
2019-02-01 19:00:00,1.0,3.97,1.8,-0.04,1.83,42.99,0.0,14.24,1.84,3.92
2019-02-02 01:00:00,0.89,3.84,1.74,-0.23,1.95,43.61,13.6,4.53,1.76,3.83
2019-02-02 07:00:00,1.09,4.06,1.95,-0.1,2.03,42.08,0.0,4.53,2.01,4.09
2019-02-02 13:00:00,1.31,4.3,2.3,0.01,2.26,40.4,0.0,4.53,2.29,4.37
2019-02-02 19:00:00,2.47,5.54,3.87,0.74,3.06,33.85,0.0,0.0,3.56,5.67
2019-02-03 01:00:00,1.61,4.68,3.11,-0.26,3.32,40.38,66.89,22.3,2.76,4.85
2019-02-03 07:00:00,1.18,4.24,2.65,-0.74,3.37,43.33,100.0,55.63,2.37,4.46
2019-02-03 13:00:00,1.24,4.31,2.54,-0.68,3.19,42.7,93.36,86.75,2.48,4.57
2019-02-03 19:00:00,1.58,4.68,2.97,-0.45,3.38,40.28,67.81,87.06,2.89,4.99
2019-02-04 01:00:00,1.99,5.14,3.51,-0.23,3.68,37.52,0.0,53.72,3.39,5.5
2019-02-04 07:00:00,2.48,5.69,4.2,-0.0,4.12,34.52,0.0,22.6,3.99,6.11
2019-02-04 13:00:00,1.81,5.02,3.39,-0.7,4.03,39.79,64.39,21.46,3.38,5.49
2019-02-04 19:00:00,1.45,4.66,2.9,-1.06,3.93,42.35,100.0,54.8,3.07,5.18
2019-02-05 01:00:00,0.53,3.7,1.81,-1.89,3.71,49.27,100.0,88.13,2.16,4.25
2019-02-05 07:00:00,0.46,3.61,1.67,-1.94,3.62,49.69,100.0,100.0,2.11,4.19
2019-02-05 13:00:00,1.02,4.19,2.05,-1.31,3.35,45.41,56.81,85.6,2.72,4.82
2019-02-05 19:00:00,0.21,3.32,1.06,-2.03,3.11,51.41,100.0,85.6,1.9,3.98
2019-02-06 01:00:00,0.51,3.63,1.23,-1.66,2.89,49.03,60.34,72.38,2.24,4.32
2019-02-06 07:00:00,0.5,3.6,1.03,-1.57,2.61,48.97,59.35,73.23,2.25,4.33
2019-02-06 13:00:00,-0.15,2.89,0.32,-2.18,2.52,53.92,100.0,73.23,1.58,3.65
2019-02-06 19:00:00,-1.0,1.96,-0.32,-3.2,2.94,59.71,100.0,86.45,0.67,2.73
2019-02-07 01:00:00,-1.01,1.88,-0.14,-3.38,3.3,60.05,100.0,100.0,0.62,2.67
2019-02-07 07:00:00,-1.29,1.53,-0.15,-3.85,3.77,62.08,100.0,100.0,0.28,2.33
2019-02-07 13:00:00,-1.73,0.99,-0.24,-4.52,4.38,65.1,100.0,100.0,-0.23,1.8
2019-02-07 19:00:00,-1.12,1.56,0.54,-3.87,4.48,59.47,0.0,66.67,0.34,2.39
2019-02-08 01:00:00,-1.74,0.84,0.19,-4.59,4.89,63.64,74.16,58.05,-0.37,1.67
2019-02-08 07:00:00,-3.54,-1.15,-0.96,-6.85,6.12,72.41,100.0,58.05,-2.34,-0.34
2019-02-08 13:00:00,-3.92,-1.68,-0.7,-7.66,7.26,74.3,100.0,91.39,-2.88,-0.9
2019-02-08 19:00:00,-4.07,-1.99,-0.29,-8.12,8.17,75.39,100.0,100.0,-3.21,-1.23
2019-02-09 01:00:00,-3.76,-1.81,0.42,-7.9,8.65,73.78,86.27,95.42,-3.05,-1.07
2019-02-09 07:00:00,-3.33,-1.49,1.07,-7.3,8.64,70.6,0.0,62.09,-2.75,-0.76
2019-02-09 13:00:00,-3.27,-1.55,1.31,-7.08,8.64,70.93,6.86,31.04,-2.82,-0.84
2019-02-09 19:00:00,-3.77,-2.19,1.0,-7.45,8.74,73.75,65.61,24.16,-3.48,-1.51
2019-02-10 01:00:00,-3.41,-1.95,1.55,-7.03,8.83,71.24,20.12,30.86,-3.26,-1.28
2019-02-10 07:00:00,-2.76,-1.39,2.29,-6.21,8.68,65.42,0.0,28.58,-2.72,-0.73
2019-02-10 13:00:00,-2.17,-0.87,2.81,-5.24,8.15,60.53,0.0,6.71,-2.22,-0.22
2019-02-10 19:00:00,-5.29,-4.22,-0.06,-8.39,8.69,74.6,100.0,33.33,-5.56,-3.63
2019-02-11 01:00:00,-1.9,-0.86,3.35,-4.66,8.06,54.07,0.0,33.33,-2.25,-0.26
2019-02-11 07:00:00,-1.61,-0.62,3.41,-3.84,7.27,53.04,0.0,33.33,-2.03,-0.03
2019-02-11 13:00:00,-3.35,-2.49,1.49,-5.18,6.79,59.96,32.12,10.71,-3.89,-1.93
