timestamp,ema50_dist_eth_btc_12h,ema200_dist_eth_btc_12h,lower_bb_dist_eth_btc_12h,width_bb_eth_btc_12h,rsi_eth_btc_12h,stoch_rsi_fastk_eth_btc_12h,stoch_rsi_fastd_eth_btc_12h,kijun_dist_eth_btc_12h,tenkan_dist_eth_btc_12h
2018-07-24 02:00:00,,0.28026598050253515,-0.024315936209401312,0.27002540901332095,0.17932089259792497,0.0,-2.842170943040401e-16,-0.41593858018794183,-0.45368327803929054
2018-07-24 14:00:00,,0.2889518962770168,-0.03266166704713791,0.2850817320907589,0.1710328065783347,0.0,-2.842170943040401e-16,-0.4102636055913148,-0.44837504603890066
2018-07-25 02:00:00,,0.2693650448223244,-0.05105226611552405,0.2888837985458846,0.19916590644100127,0.5408451186686617,0.18028170622288694,-0.41428023968784833,-0.45213210702341133
2018-07-25 14:00:00,,0.24578009264172684,-0.06365596903746851,0.28360995447691917,0.22502677370049662,1.0,0.5136150395562202,-0.41790011252488524,-0.45551804726045175
2018-07-26 02:00:00,,0.22080854226090985,-0.06677078164181571,0.26701418996487053,0.23442349060150966,1.0,0.8469483728895536,-0.4191670553281166,-0.45670311447375234
2018-07-26 14:00:00,,0.18535999330239727,-0.0689817326565284,0.24035564028266534,0.26621061833482934,1.0,0.9999999999999996,-0.42333087516506884,-0.46059784938860204
2018-07-27 02:00:00,,0.16042847425827444,-0.06322836445865976,0.21329088976473917,0.2656139386578281,0.991100272338464,0.9970334241128209,-0.4231231128191051,-0.4604035135877024
2018-07-27 14:00:00,,0.15603391082224216,-0.04684441111817328,0.19237562292897842,0.24217575198458569,0.4164006162210731,0.802500296186512,-0.4146676879156076,-0.4524945165894927
2018-07-28 02:00:00,,0.14240604687791403,-0.038715570687438805,0.17219416983181085,0.2335816202662188,0.0,0.4691669628531786,-0.4113270308123249,-0.4493697478991596
2018-07-28 14:00:00,0.15891037462458524,0.13301164298182933,-0.036652509202389716,0.16186554054632657,0.22867582105777212,0.0,0.13880020540702395,-0.40943498954985336,-0.447599978924074
2018-07-29 02:00:00,0.1531677112790577,0.11878579071514972,-0.035202363669887715,0.14781088425473676,0.22797141173830415,0.0,-4.263256414560601e-16,-0.4091755692999718,-0.44735732358729263
2018-07-29 14:00:00,0.14979552215508862,0.11332140253431722,-0.03522287672280977,0.14296172911158744,0.22395948721789216,0.0,-4.263256414560601e-16,-0.4077707522412244,-0.44604329217817074
2018-07-30 02:00:00,0.148473331096163,0.11120448778406833,-0.03417244194366209,0.13998525445851584,0.21686582792575243,0.0,-4.263256414560601e-16,-0.4053303621958121,-0.44376061120543286
2018-07-30 14:00:00,0.15604233857963035,0.1199753186417778,-0.027391278259435548,0.14084652664586647,0.19728408399693073,0.0,-4.263256414560601e-16,-0.39811334264132026,-0.43700998818601655
2018-07-31 02:00:00,0.16971372830069353,0.13022509370378077,-0.01415054188917797,0.13645609552759103,0.17301576161234744,0.0,-4.263256414560601e-16,-0.3873888645969975,-0.42697857455181454
2018-07-31 14:00:00,0.14439301713800856,0.09928027157307318,-0.029732658924145117,0.12467742197251266,0.2652727769070081,1.0,0.3333333333333329,-0.3975633790199766,-0.43649556570814296
2018-08-01 02:00:00,0.1340620261448422,0.07813581366509514,-0.028589848239517157,0.10414566319077531,0.28725729032805936,1.0,0.6666666666666663,-0.4001213137566232,-0.438888195101065
2018-08-01 14:00:00,0.1446407093685902,0.0764279133376975,-0.009048727817336788,0.0826908210682402,0.25908885466607917,0.7534308584746193,0.917810286158206,-0.39140271493212664,-0.4307330316742082
2018-08-02 02:00:00,0.14779704592267606,0.07604267149126476,-0.0017514837518024517,0.07500794073935815,0.2449168233911681,0.6293776228935557,0.7942694937893912,-0.386517058930852,-0.4261631089217296
2018-08-02 14:00:00,0.14725725571577497,0.07996074424174826,-0.002569360190420422,0.07945551817127354,0.23667834055270187,0.0,0.46093616045605784,-0.3835930339138405,-0.4234280476626948
2018-08-03 02:00:00,0.11758245364257758,0.054776507688817366,-0.02567806618161772,0.07930080889587002,0.3467218413659235,1.0,0.5431258742978514,-0.39695833856417795,-0.43592962571064764
2018-08-03 14:00:00,0.1020115743844896,0.04327175999264843,-0.03609669697564366,0.07908473797895095,0.3916420945623744,1.0000000000000002,0.6666666666666663,-0.40311357262044234,-0.4416870806262648
2018-08-04 02:00:00,0.10485890057683456,0.04829832066133033,-0.030707382335025013,0.07831686938670976,0.3741971366405767,0.8874255593943028,0.9624751864647674,-0.3992531980275852,-0.4380761809476167
2018-08-04 14:00:00,0.0625711592373146,0.011509165632053175,-0.06596834579051081,0.07964624605396287,0.5098224086647696,1.0,0.9624751864647674,-0.4208577333792628,-0.45828453324147433
2018-08-05 02:00:00,0.06343383700086114,0.014737708214941803,-0.06290953569628066,0.07956360606377104,0.4993293474481426,0.9356650844910875,0.9410302146284631,-0.41897636162565655,-0.45652474426320155
2018-08-05 14:00:00,0.055886772032115006,0.009181276104585745,-0.06727446730128539,0.07874295827098628,0.5157712906135147,1.0,0.9785550281636957,-0.421853507565337,-0.45921595598349385
2018-08-06 02:00:00,0.049180162047647746,0.005183086123178082,-0.0716928430557362,0.07952036939886718,0.5307532235489045,0.9999999999999999,0.9785550281636957,-0.42442656624443675,-0.461622731941116
2018-08-06 14:00:00,0.04759674599595609,0.008360034021335672,-0.0725740751172268,0.08361886164768044,0.5293963493413468,0.9568202788476237,0.9856067596158744,-0.42422945205479445,-0.46143835616438356
2018-08-07 02:00:00,0.05593219104336211,0.020109755514877925,-0.06350235938245374,0.08546642015419717,0.4898789775403734,0.0,0.652273426282541,-0.41839346871000094,-0.45597952053135915
2018-08-07 14:00:00,0.08146527163603534,0.04734001222290485,-0.038433906600615186,0.08539365636200326,0.4045295252379882,0.0,0.3189400929492077,-0.40249840073921384,-0.4411116639420001
2018-08-08 02:00:00,0.07133789826476322,0.04002507009121303,-0.044977941909620234,0.0852140391072467,0.4307785597209445,0.20795646803422924,0.06931882267807626,-0.4064849789953048,-0.44484061143079046
2018-08-08 14:00:00,0.07025102169006825,0.04151062000254302,-0.0435314828031097,0.08512811893006662,0.4257524611116845,0.16996456845998606,0.12597367883140495,-0.4054985855728429,-0.44391796322489385
2018-08-09 02:00:00,0.06620689338816454,0.04029219502174808,-0.044664358677697136,0.08514268257059786,0.43115115845986,0.3119133457067053,0.22994479406697338,-0.40624393000300185,-0.4446151401176034
2018-08-09 14:00:00,0.0811630832859811,0.058153207263072826,-0.028670656119872517,0.08556256207675966,0.37952132419056206,0.0,0.16062597138889698,-0.3960701905634283,-0.4350988738617382
2018-08-10 02:00:00,0.06450053075856843,0.0437425060356782,-0.037899466804350856,0.08140414902186528,0.4353898538246198,1.0,0.4373044485689016,-0.40390717793259934,-0.4424293995638994
2018-08-10 14:00:00,0.10823084396361393,0.09385429264096334,-0.0007083543071368936,0.09035456650803185,0.32900417447851654,0.0,0.33333333333333315,-0.3769455973910465,-0.4172101986362289
2018-08-11 02:00:00,0.15544628302801322,0.157917695785305,0.02750576963815954,0.11934705397873621,0.25942440616751206,0.0,0.33333333333333315,-0.34683372183372174,-0.389044289044289
2018-08-11 14:00:00,0.1598865723662386,0.17835467399160665,0.019468684703192185,0.144584858159639,0.24841802998579962,0.0,-1.8947806286936004e-16,-0.3406345595732998,-0.3832457447642952
2018-08-12 02:00:00,0.15897420697611708,0.19164053105935808,0.008753542080615961,0.166231123062208,0.24282488772545846,0.0,-1.8947806286936004e-16,-0.33746453341740223,-0.380280580075662
2018-08-12 14:00:00,0.16091752682841998,0.20724694242444897,0.0010337927587498186,0.18676352728186216,0.2342133448209052,0.0,-1.8947806286936004e-16,-0.3325989440673256,-0.3757294271763726
2018-08-13 02:00:00,0.17523863006980056,0.2363901200894445,1.7990368030629256e-05,0.21138550572780915,0.21400138566834026,0.0,-1.8947806286936004e-16,-0.3202539066448339,-0.3641821820607677
2018-08-13 14:00:00,0.2695175504748544,0.3658290494910872,0.04683614874679609,0.26443196592487933,0.15144318264220238,0.0,-1.8947806286936004e-16,-0.25936123348017626,-0.30722466960352424
2018-08-14 02:00:00,0.31398220795253384,0.44733460884773546,0.045340345111747116,0.32254046047796314,0.1314933980548061,0.0,-1.8947806286936004e-16,-0.22594383057090228,-0.2759668508287293
2018-08-14 14:00:00,0.2576875085211192,0.397012080993669,-0.020176851701100618,0.35104573304304315,0.22001502549336155,0.8617764146638991,0.2872588048879662,-0.252910593672236,-0.301190899395663
2018-08-15 02:00:00,0.2554456719721052,0.40277311100597624,-0.03988874935381026,0.3746792416453849,0.21562262225627093,0.9503804509226916,0.6040522885288633,-0.2480488404857213,-0.29664333474964777
2018-08-15 14:00:00,0.24222676524171516,0.39011377940245917,-0.06321798138301249,0.38964508954060445,0.22245877787478452,1.0,0.9373856218621966,-0.2500446070122223,-0.2985101257917745
2018-08-16 02:00:00,0.20567099165546843,0.3433231982640417,-0.09652094872179928,0.3915290249290551,0.2814032635475099,1.0,0.9834601503075636,-0.26704594995204456,-0.3144127648443631
2018-08-16 14:00:00,0.20913223649851131,0.3384113369073112,-0.09781825835852853,0.38938761298716745,0.2717606210627307,0.8534121544652155,0.9511373848217382,-0.2597525537160972,-0.307590700951039
2018-08-17 02:00:00,0.1805288438449244,0.29505120050861167,-0.11884867433853019,0.38038727542106837,0.31703648210800695,1.0,0.9511373848217382,-0.27275283329007693,-0.3197508434985725
2018-08-17 14:00:00,0.1263306220436553,0.2252916508200169,-0.15615193274373396,0.3686977541742672,0.41388668175544735,1.0,0.9511373848217382,-0.3029643449419568,-0.34800995024875614
2018-08-18 02:00:00,0.13136064096915234,0.21681655430247826,-0.14711216718141118,0.3516721747786502,0.40042948449343124,0.9053150618793885,0.9684383539597958,-0.2965334002803406,-0.34199460239753965
2018-08-18 14:00:00,0.1676407803475879,0.24040600766222164,-0.11465238069671291,0.334054129185024,0.35145537269337895,0.5607328539341712,0.8220159719378529,-0.2697202675701502,-0.31691425592911127
2018-08-19 02:00:00,0.1396056344984311,0.1899840679613476,-0.12553645175411543,0.3056706474297778,0.39240399804362275,0.7781864798417857,0.7480781318851147,-0.2836905116952835,-0.3299816795194068
2018-08-19 14:00:00,0.15171590571116278,0.18298236551866554,-0.10589145642775855,0.2781523145492532,0.37153000171730566,0.3215474627317008,0.5534889321692189,-0.2721861471861471,-0.3192207792207792
2018-08-20 02:00:00,0.17273016743202074,0.17417168405677375,-0.07153981336654724,0.23371803771114902,0.342471384808825,0.0,0.3665779808578285,-0.25445112081772026,-0.30263187069022857
2018-08-20 14:00:00,0.212171427323816,0.19600418803558428,-0.031698029786117354,0.21041590345598016,0.3014200231116641,0.0,0.10718248757723331,-0.22387129535592276,-0.2740282522389438
2018-08-21 02:00:00,0.19314377094772572,0.16936922243234398,-0.04269401774863402,0.19943171360999354,0.3212417597378995,0.21785964661423957,0.07261988220474622,-0.23100672368842334,-0.28070255683117595
2018-08-21 14:00:00,0.1942069786077807,0.16246563057222696,-0.03727150167524995,0.1879707171515149,0.31345061841950994,0.17159604876669796,0.12981856512697887,-0.22521256250144006,-0.27528284061844743
2018-08-22 02:00:00,0.2051278371162779,0.16447312303975248,-0.02377678268994554,0.17587726216128025,0.29707773351551425,0.0,0.12981856512697887,-0.21269521646491363,-0.2635744222529208
2018-08-22 14:00:00,0.2018748233664731,0.1509974982659763,-0.019896941051580463,0.16038139424160855,0.29287543132587557,0.0,0.05719868292223236,-0.20943737803587803,-0.2605271201184962
2018-08-23 02:00:00,0.20939251342634768,0.15149109605981614,-0.009763277514121316,0.15058344218868525,0.27931283167582627,0.0,-2.960594732333751e-16,-0.19887067568855432,-0.2506432860001906
2018-08-23 14:00:00,0.1924436343376048,0.14348680584198936,-0.025217711493445982,0.1592852558586935,0.2991257765397009,0.5803816460813913,0.1934605486937968,-0.20489477417829272,-0.25627807992433205
2018-08-24 02:00:00,0.18679634385280108,0.14700929375644267,-0.028117773150097336,0.16530064442036685,0.2971889509975697,0.9022444389040497,0.49420869499514675,-0.20357650402652772,-0.25504500236854566
2018-08-24 14:00:00,0.18408082825571714,0.1523177298869005,-0.03189442429831757,0.1737503579589122,0.2922400141747742,0.652461438103445,0.7116958410296285,-0.20035671819262768,-0.25203329369797856
2018-08-25 02:00:00,0.18936177636390172,0.166315418741249,-0.030104998718651355,0.18389613272069194,0.2787992838754851,0.0,0.5182352923358312,-0.19157069699228224,-0.24381506503498185
2018-08-25 14:00:00,0.19213645529715428,0.17779371240940955,-0.031273397066780007,0.1947963016998682,0.2681061201548969,0.0,0.21748714603448135,-0.18435415403274702,-0.23706488781079438
2018-08-26 02:00:00,0.18942854070859627,0.1804242826139284,-0.03660912135503991,0.20247398926082996,0.2629992820166913,0.0,-3.315866100213801e-16,-0.18091688590080868,-0.23384975153463894
2018-08-26 14:00:00,0.18591055417140923,0.18247290439024444,-0.04235020200463879,0.21010300591108333,0.2587047447573137,0.0,-3.315866100213801e-16,-0.17811400078216644,-0.2312280015643331
2018-08-27 02:00:00,0.17302185936414682,0.17030029597517804,-0.05315042002051806,0.21108634635036236,0.2770481187801036,0.9128536820335484,0.3042845606778492,-0.18215206499002767,-0.23500510774918515
2018-08-27 14:00:00,0.15119892317743,0.1352313197625763,-0.06209717049452035,0.19036731446131047,0.3264523803315397,1.0,0.6376178940111825,-0.19306455483561302,-0.2452123830093592
2018-08-28 02:00:00,0.16304257791734122,0.13338208851125333,-0.04348669459255128,0.16926089565867034,0.30026150665102075,0.6134053467914229,0.8420863429416567,-0.1800980224817731,-0.2330838067835458
2018-08-28 14:00:00,0.13752718851745738,0.10205264162277006,-0.058270736290237934,0.15688892977739013,0.3601578705974618,1.0,0.8711351155971407,-0.19412822049131206,-0.2462073097663271
2018-08-29 02:00:00,0.13557610359698113,0.08414917374197906,-0.04678801588267478,0.12853606158098366,0.35416780551287963,0.9279258456005749,0.8471103974639989,-0.19159013319228724,-0.24383324517959315
2018-08-29 14:00:00,0.14568840204618239,0.07895713305726493,-0.02542906946922452,0.10166523105031237,0.32814546146321094,0.4655366866196388,0.7978208440734044,-0.18015799483103334,-0.23313990344760327
2018-08-30 02:00:00,0.1602841445065486,0.08440493864794885,-0.004983022132344805,0.08597385655151434,0.2979446615591041,0.0,0.464487510740071,-0.16503190881775964,-0.21899133371408708
2018-08-30 14:00:00,0.1432788991155871,0.06930456113808825,-0.016424722468079467,0.08352099522951988,0.33274751638487865,0.5594126289855383,0.34164977186839207,-0.17306084304756275,-0.2265014018002065
2018-08-31 02:00:00,0.14664768849726761,0.07004061796326266,-0.008779088656511558,0.0764771529465094,0.31840121007435584,0.3638456883889367,0.307752772458158,-0.16629475354557166,-0.22017256768818805
2018-08-31 14:00:00,0.14619400233752344,0.0681174842715635,-0.0050665861425645,0.07094742110386065,0.30998353881203733,0.3459163713207057,0.42305822956506,-0.16228605595555445,-0.21642293031714788
2018-09-01 02:00:00,0.13016000244455217,0.05342466779073729,-0.015078747459035147,0.06721471028688279,0.34651917583531605,1.0,0.5699206865698805,-0.17012192112147684,-0.22375240633792381
2018-09-01 14:00:00,0.1110356340226124,0.035112075615760574,-0.02670240888413189,0.061555653235314124,0.3947797028230019,1.0,0.7819721237735682,-0.18083706879750538,-0.23377509257454687
2018-09-02 02:00:00,0.12995869943685756,0.056167107161537055,-0.008442323730294077,0.0631036274157597,0.3489137690191246,0.4591036712704761,0.8197012237568251,-0.16297421089315933,-0.21706661356168477
2018-09-02 14:00:00,0.11636244112542538,0.043518047504712776,-0.01627361074411393,0.05898810934153534,0.37711593623805834,0.7916914427560713,0.7502650380088488,-0.16952752599471455,-0.22319642372002269
2018-09-03 02:00:00,0.13314334734447297,0.06129719112589305,-6.139173548291854e-05,0.05953572403460314,0.3378415387543321,0.0,0.41693170467551544,-0.1530013350462227,-0.20773823018212045
2018-09-03 14:00:00,0.12518652777519934,0.05518072672655028,-0.004779962888265987,0.05848679991961353,0.3471105180092496,0.16279027268491947,0.3181605718136633,-0.15512952586748407,-0.20972888766049402
2018-09-04 02:00:00,0.13316862960835807,0.0675108813133376,0.0015864998206538417,0.06372284078437448,0.3241898674477943,0.0,0.05426342422830619,-0.1450546656496312,-0.20030511060259337
2018-09-04 14:00:00,0.14392857381021207,0.08573211302247863,0.00738209971712811,0.07486453708878206,0.2984418935424207,0.0,0.05426342422830619,-0.13250432135393808,-0.18856582647506503
2018-09-05 02:00:00,0.19528079230767226,0.15484876860444308,0.035409033295146886,0.1090645450099138,0.2318425590592895,0.0,-2.960594732333751e-16,-0.087516960651289,-0.14648575305291722
2018-09-05 14:00:00,0.2800178696809994,0.27537331149314515,0.07114636246451367,0.17406796226360266,0.17236355898987604,0.0,-2.960594732333751e-16,-0.014103090365331528,-0.07781622001993771
2018-09-06 02:00:00,0.22902302499282112,0.24052172885451473,0.013025486985269064,0.20190057725013685,0.25804947390023614,0.5643680320009208,0.18812267733363996,-0.0461804669106175,-0.10782061101182872
2018-09-06 14:00:00,0.21920492930856428,0.24002628038918994,-0.00619499743664409,0.22044751517705788,0.25984814575678394,0.6938907233934605,0.4194195851314601,-0.04685639775497463,-0.10845286013946354
2018-09-07 02:00:00,0.24488749492211448,0.28015061060114177,-0.000602835254681966,0.24632380939079296,0.2352115219487695,0.7183889789220153,0.6588825781054652,-0.018964259664478456,-0.08236323851203498
2018-09-07 14:00:00,0.25815133202640683,0.30399201680997767,-0.0049256514436627485,0.26873314568665796,0.22076115265109916,0.5532128052473134,0.6551641691875961,-0.0002081351094196382,-0.06481921979067562
2018-09-08 02:00:00,0.24006540832262946,0.290379528196266,-0.029316169755861377,0.28278349366790084,0.23824016926881136,0.4471824315176103,0.5729280718956461,-0.006793678924826518,-0.0709791758972087
2018-09-08 14:00:00,0.3062900472299124,0.37435520810433154,0.0014159799336121992,0.31395214324382414,0.19545127678783378,0.0,0.33346507892164096,0.056260601872212046,-0.011999748696362444
2018-09-09 02:00:00,0.29982258707489295,0.38111027995943214,-0.021906645202067754,0.3416550561587691,0.1928671094449382,0.0,0.14906081050586983,0.06092635830125581,-0.00763551460844325
2018-09-09 14:00:00,0.30128523007288144,0.3912444051899211,-0.03671982129859064,0.3635249590651662,0.18656751094463916,0.0,-2.6053233644537007e-16,0.0721573879216888,0.0028697149416492262
2018-09-10 02:00:00,0.29628415398854124,0.3921561038256838,-0.054101474433534746,0.3817340900843169,0.18326660197474362,0.0,-2.6053233644537007e-16,0.07800076942805845,0.008335470633495712
2018-09-10 14:00:00,0.2835481725071398,0.381188948259104,-0.0737994543449495,0.3943750318739912,0.18582171923962953,0.20969925780382132,0.06989975260127351,0.07703395259449075,0.007431133888532893
2018-09-11 02:00:00,0.3079884099767527,0.40737176776733475,-0.06697302003295047,0.405353821231936,0.16812113727251846,0.0,0.06989975260127351,0.10809029494150613,0.03648047454275827
2018-09-11 14:00:00,0.33476187594232787,0.4309122681344548,-0.057611775523620956,0.41168326149939627,0.15191398034444353,0.0,0.06989975260127351,0.14234754543910322,0.06852386614574502
2018-09-12 02:00:00,0.4193978385487749,0.5273849930940941,-0.020039472070331965,0.4366565840841193,0.12272239449843876,0.0,-2.6053233644537007e-16,0.22943327239488132,0.14998171846435104
2018-09-12 14:00:00,0.3290060287650005,0.4169125190084497,-0.08553413876085647,0.4310296964458822,0.2408643170847141,1.0,0.3333333333333331,0.1627705927104226,0.08762708347741888
2018-09-13 02:00:00,0.26331816879807324,0.3294689617229367,-0.12607429903439393,0.4134922067946602,0.31936709264903634,1.0,0.6666666666666664,0.11470246974970988,0.04266534062655403
2018-09-13 14:00:00,0.1656481709206834,0.2012411843394859,-0.17884701746771958,0.37587944826316905,0.4369761681671633,1.0,0.9999999999999996,0.034488063007629854,-0.03236524735417168
2018-09-14 02:00:00,0.1672731786535715,0.17555642636032842,-0.16037514343501424,0.33340084352876836,0.42898987489075374,0.9745864840915853,0.991528828030528,0.04198946389835778,-0.02534862101022617
2018-09-14 14:00:00,0.163151484765794,0.14247028337296053,-0.14328394796923694,0.2858705327079891,0.4264788451188904,0.9464727756617849,0.9736864199177897,0.04425465838509335,-0.0232298136645962
2018-09-15 02:00:00,0.12208150354734348,0.08685885035215857,-0.160588199453904,0.25691825776473676,0.47520270816605903,0.9999999999999999,0.9736864199177897,0.011856399145376395,-0.05353435045589949
2018-09-15 14:00:00,0.0911777555391502,0.060308119437302965,-0.18084781875607536,0.25662254010469826,0.5110023752624004,0.9999999999999999,0.9821575918872613,-0.01265562602771908,-0.07646229739252997
2018-09-16 02:00:00,0.09679417136501245,0.061792806232512154,-0.17027621855479014,0.24537878895603155,0.497879350064966,0.8447411605365598,0.9482470535121861,-0.003998815165876635,-0.0683649289099525
2018-09-16 14:00:00,0.0898240899561531,0.05064058444153208,-0.16900335096448182,0.23346044763382695,0.5026195093360537,0.900822103476822,0.9151877546711269,-0.006998995924635265,-0.0711712243813124
2018-09-17 02:00:00,0.08698230622228476,0.049142015334386446,-0.1675669562327351,0.23034847376281462,0.5015197944006924,0.7351209765110606,0.8268947468414803,-0.006353427895981034,-0.07056737588652484
2018-09-17 14:00:00,0.16529877899913004,0.12478311876568338,-0.10312558626505042,0.2254671737095141,0.39707178363507173,0.0,0.5453143599959606,0.07140581187866424,0.0021667091511596848
2018-09-18 02:00:00,0.14510909011124018,0.10346948508048781,-0.11311604033180556,0.21763524059882852,0.41775526257670054,0.19596328394820486,0.31036142015308815,0.05828848393289898,-0.01010291757152304
2018-09-18 14:00:00,0.10192454484524704,0.06881129314378676,-0.14306495642584827,0.2200458549808145,0.47377839048598785,0.7267480785727862,0.3075704541736634,0.022222897792910645,-0.04383778196631605
2018-09-19 02:00:00,0.10600283677279254,0.07920812399219312,-0.13585998492036377,0.22133770536377131,0.46311898978782146,0.6323452755932172,0.5183522127047357,0.030019911165569013,-0.03654464695971815
2018-09-19 14:00:00,0.09630863215692442,0.07663558718477481,-0.13898322248463224,0.2225567533139771,0.4719061808812225,0.9755925899785383,0.7782286480481803,0.024652608483666683,-0.0415650901999024
2018-09-20 02:00:00,0.0856440691915028,0.07323677316924981,-0.1426845813552552,0.22368869947164696,0.4834078832905843,1.0,0.8693126218572514,0.017952288689755402,-0.04783240494066354
2018-09-20 14:00:00,0.037265665079246,0.03643509091997266,-0.17964232109204026,0.2327426253733599,0.555350474489561,1.0,0.9918641966595123,-0.025983430855686107,-0.08892879902670747
