timestamp,ema50_dist_trx_btc_15m,ema200_dist_trx_btc_15m,upper_bb_dist_trx_btc_15m,lower_bb_dist_trx_btc_15m,width_bb_trx_btc_15m,rsi_trx_btc_15m,stoch_rsi_fastk_trx_btc_15m,stoch_rsi_fastd_trx_btc_15m,kijun_dist_trx_btc_15m,tenkan_dist_trx_btc_15m
2019-02-08 06:45:00,-0.008026708639985447,,0.06216430988443822,-0.41978020392416937,0.4828078125462703,54.06512576185891,100.0,66.66666666666667,-5.827814569536427,-7.682119205298021
2019-02-08 07:00:00,-0.007711935752141574,,0.08051369573176537,-0.4248845566589221,0.5062699755273571,54.06512576185891,100.0,100.0,-5.827814569536427,-7.682119205298021
2019-02-08 07:15:00,0.1200056414638162,,0.19487275061371712,-0.28771094690019927,0.4828078125462703,49.01753213482522,67.67278882977425,89.2242629432581,-5.702917771883287,-7.559681697612741
2019-02-08 07:30:00,-0.13918123172730335,,-0.021737386050380003,-0.5735007091877353,0.553410377833291,57.55302478248154,100.0,89.2242629432581,-5.952380952380953,-7.8042328042328135
2019-02-08 07:45:00,0.1207721030814346,,0.2465684387402023,-0.29961883661822064,0.5463321910589769,48.76140954501611,0.0,55.89092960992476,-5.702917771883287,-7.559681697612741
2019-02-08 08:00:00,-0.011373948306803161,,0.1289637163231605,-0.4335994779126051,0.5634213857504754,52.65565498398471,44.29499396622012,48.098331322073385,-5.827814569536427,-7.682119205298021
2019-02-08 08:15:00,-0.13800132839532075,,0.022693563273779027,-0.5782491188293548,0.6026166171507754,56.23754698208908,85.03713180273675,43.1107085896523,-5.952380952380953,-7.8042328042328135
2019-02-08 08:30:00,-0.13258951159550447,,0.059456315213624045,-0.5885568443142253,0.6497320273250116,56.23754698208907,85.03713180273668,71.45641919056453,-5.952380952380953,-7.8042328042328135
2019-02-08 08:45:00,0.2548851426309451,,0.4477606047053939,-0.16887614255405303,0.6157780925487103,44.51885836915007,0.0,56.69142120182449,-5.577689243027894,-7.436918990703855
2019-02-08 09:00:00,0.11713988421631072,,0.31454076305457157,-0.30127816358515025,0.6157780925487103,48.38015172525793,32.949875908849364,39.329002570528694,-5.702917771883287,-7.559681697612741
2019-02-08 09:15:00,0.1125461632666358,,0.31454076305457157,-0.30127816358515025,0.6157780925487103,48.38015172525793,32.949875908849364,21.966583939232923,-5.702917771883287,-7.559681697612741
2019-02-08 09:30:00,0.2358703889813185,,0.4470693112126334,-0.18146506154470554,0.6277007727934568,44.76678006827127,2.1156095814975497,22.67178713306544,-5.577689243027894,-7.436918990703855
