timestamp,ema50_dist_BCH_USD_1h,ema200_dist_BCH_USD_1h,upper_bb_dist_BCH_USD_1h,lower_bb_dist_BCH_USD_1h,width_bb_BCH_USD_1h,rsi_BCH_USD_1h,stoch_rsi_fastk_BCH_USD_1h,stoch_rsi_fastd_BCH_USD_1h,kijun_dist_BCH_USD_1h,tenkan_dist_BCH_USD_1h
2018-10-30 22:00:00,,,0.01355094558490122,0.00011951576920399276,0.013340246155932598,0.31693744146970537,0.4903695981097457,0.6810996736079109,-0.03235470341521873,-0.14080287597363694
2018-10-30 23:00:00,,,0.0021463305807483124,-0.011839181126606424,0.014053621533932923,0.49828985362398526,1.0,0.8301231993699154,-0.04385819499372434,-0.15101712174674964
2018-10-31 00:00:00,,,0.0002676207135146047,-0.015134559720337726,0.015517529516279925,0.5308871079679474,1.0,0.8301231993699154,-0.04661267090132004,-0.1534628916857541
2018-10-31 01:00:00,,,0.00045121034995831977,-0.01563062489197753,0.016204825120981932,0.533828085992558,1.0,1.0000000000000002,-0.04686024551463652,-0.15368271954674229
2018-10-31 02:00:00,,,0.003566561627062148,-0.013135792396291257,0.01678265256099133,0.5000662075285605,0.8443368613788214,0.9481122871262739,-0.044378698224852076,-0.15147928994082838
2018-10-31 03:00:00,,,0.0034295583051831002,-0.013917034357121882,0.01743803313977819,0.5088847856661125,0.2981277158707686,0.714154859083197,-0.045034177724165736,-0.15206130703185983
2018-10-31 04:00:00,,,0.002778894464141368,-0.015474345359316355,0.01836984656597271,0.5271590479612228,0.8024683952805874,0.6483109908433927,-0.04636496764136233,-0.1532429495961075
2018-10-31 05:00:00,,,0.005280331268978422,-0.013365347008248984,0.01872135952041904,0.49774752589703297,0.0,0.3668653703837857,-0.044401315945184705,-0.1514993727959102
2018-10-31 06:00:00,,,0.0056697797031843855,-0.013250485941940338,0.01899225299049117,0.49809415380037303,0.011785445941339914,0.2714179470739761,-0.044423932594906734,-0.1515194547003692
2018-10-31 07:00:00,0.00602412505055816,,0.010853678342230166,-0.00818897847784228,0.019017319096264095,0.42782224438723676,0.0,0.003928481980446984,-0.03939949085199024,-0.14705812376579197
2018-10-31 08:00:00,0.005764888749561825,,0.010706408068512419,-0.008336784924238949,0.01902065709811173,0.42821533730686684,0.00395717302638294,0.005247539655907963,-0.03942234488009133,-0.1470784164446136
2018-10-31 09:00:00,0.00526301129542972,,0.010285479225612404,-0.008720452111158461,0.01899107056658632,0.43324714342356274,0.07719868552926917,0.02705195285188438,-0.0396965084197507,-0.14732185329654646
2018-10-31 10:00:00,0.008306590570448025,,0.013629556188440972,-0.005775703242348218,0.019329354476986554,0.3898364799268164,0.0,0.02705195285188438,-0.03646516955826551,-0.14445266448702954
2018-10-31 11:00:00,0.004663074127132294,,0.010128046140347013,-0.00921478241165985,0.019334000031527215,0.4504030641438163,1.0,0.3590662285097567,-0.039765024853140596,-0.14738269079839228
2018-10-31 12:00:00,0.006689104428253767,,0.012408373790742333,-0.00711886936891426,0.019475734667335935,0.42044012428122973,0.5052892572704056,0.5017630857568023,-0.03756763843531741,-0.14543157493265946
2018-10-31 13:00:00,0.006818892981975466,,0.012772855286221185,-0.00651540309944898,0.019228098930819042,0.41517298809316183,0.41832486500425625,0.6412047074248877,-0.03717746935660793,-0.14508513378165688
2018-10-31 14:00:00,0.008516252622993159,,0.014699674518843242,-0.004197631459269213,0.01879859415547222,0.38893660868412944,0.0,0.30787137409155435,-0.03522186910081482,-0.14334870606227157
2018-10-31 15:00:00,0.024234829317868023,,0.03449360837611559,0.0075692089290098075,0.02636980529584047,0.25156946428937244,0.0,0.13944162166808582,-0.01923871061772786,-0.12915684893239732
2018-10-31 16:00:00,-0.013354333059612644,,-0.001214653951639555,-0.03049562926358751,0.029752708721944406,0.6035573813385819,1.0,0.3333333333333337,-0.05575434411468927,-0.1615800182417736
2018-10-31 17:00:00,-0.013738720193101961,,0.0004390056453302815,-0.03186891218738408,0.03282374139491581,0.6086618892106215,1.0,0.666666666666667,-0.05665887850467288,-0.16238317757009346
2018-10-31 18:00:00,-0.009956468689221953,,0.005195496936572397,-0.027709211945713186,0.033279329552910235,0.5800219775625782,0.9197969218911344,0.9732656406303785,-0.053429924508838655,-0.15951610634407098
2018-10-31 19:00:00,-0.010568497291360335,,0.005540535406598934,-0.029032888857496775,0.03498435670052621,0.5864805399293219,0.9378834505207125,0.9525601241372827,-0.054427504157006035,-0.16040188294807844
2018-10-31 20:00:00,-0.01224222077110182,,0.004841042284911223,-0.03163748095478436,0.03697390776560884,0.6003077648665875,0.7083048143898614,0.8553283956005698,-0.05650456850419461,-0.16224616175542728
2018-10-31 21:00:00,-0.012316236033879102,,0.005745066610094662,-0.03262394932296986,0.03889169863613723,0.6040993613911076,0.8406933696031298,0.8289605448379017,-0.057055443972161224,-0.1627352982390583
2018-10-31 22:00:00,-0.01435305495897432,,0.005110217398208272,-0.03563989223282793,0.041381796019307145,0.621721460323468,1.0,0.8496660613309974,-0.059559303083946746,-0.16495853908506475
2018-10-31 23:00:00,-0.012995435572143332,,0.007622374762010553,-0.035060830562082534,0.04327693140890609,0.6124504992285941,0.736926249621622,0.8592065397415842,-0.05877004848936962,-0.1642577396493845
2018-11-01 00:00:00,-0.008110654201310852,,0.013063824826930803,-0.03055603775931548,0.04400473266313445,0.5629774887488258,0.0,0.578975416540541,-0.054427504157006035,-0.16040188294807844
2018-11-01 01:00:00,-0.00817185844095103,,0.01354438716038886,-0.03073700819231806,0.044665352592900436,0.566233759232914,0.05543156849636322,0.26411927270599544,-0.05480382058245159,-0.16073602397228215
2018-11-01 02:00:00,-0.005839382827667161,,0.016272579397887732,-0.02840132711054888,0.044946478759157846,0.5431597778528832,0.0,0.018477189498788106,-0.05280814526345423,-0.158964012574485
2018-11-01 03:00:00,-0.00869274645899476,,0.013892079149468994,-0.03072165542857974,0.04499233554960245,0.571962271538672,0.41567605465693996,0.15703587438443475,-0.055864746048077785,-0.16167804695538301
2018-11-01 04:00:00,-0.005268391780148041,,0.017606763031916772,-0.026622387298793293,0.044429429853686156,0.5355968635349926,0.0,0.13855868488564702,-0.05280814526345423,-0.158964012574485
2018-11-01 05:00:00,-0.005554798300087649,,0.01747841283714191,-0.02610484315040129,0.04377205427548102,0.5406113860650991,0.1378926514339978,0.18452290203031294,-0.053296754830238324,-0.15939786156443447
2018-11-01 06:00:00,-0.0028662496264953985,,0.020005999953258025,-0.021990108279927534,0.04203781201961719,0.5109063275724834,0.0,0.04596421714466627,-0.05084865296911001,-0.15722412901405802
2018-11-01 07:00:00,-0.0038561439875931525,,0.018913123071269355,-0.021928127650128415,0.04090291195481391,0.5234673774127259,0.20573017177817185,0.11454094107072356,-0.051940733087561974,-0.15819381501397145
2018-11-01 08:00:00,-0.005253086523460793,,0.017169955134971993,-0.021762509523566398,0.03902207014829429,0.5413310571118413,1.0,0.401910057259391,-0.05347430607651915,-0.15955551387846967
2018-11-01 09:00:00,-0.0026436451254090443,,0.01925861203955259,-0.017387827767299302,0.03661219304938722,0.509438494646761,0.0,0.401910057259391,-0.051094032762227126,-0.15744200803779174
2018-11-01 10:00:00,-0.002900172684273117,,0.017901871637292954,-0.015101448754640256,0.03295717338069181,0.5140489086001013,0.14456078775069622,0.3815202625835658,-0.051450722424527195,-0.15775872195465757
2018-11-01 11:00:00,-0.0016146602746188732,,0.00961364871396686,-0.0011973995666447745,0.010765744685845246,0.49767835915423864,0.0,0.04818692925023247,-0.0502904993766613,-0.1567285300966763
2018-11-01 12:00:00,-0.0016415849164318486,,0.009466121973464636,-0.0018080087481641138,0.011231126103952762,0.4990000741189034,0.030277967376689304,0.05827958504246223,-0.05037984806077578,-0.15680786508925848
2018-11-01 13:00:00,-0.00114836685680475,,0.009698349692093933,-0.0018532746297357239,0.011506489684191257,0.49237290042386994,0.0,0.01009265579223016,-0.049955292013741825,-0.15643089086545248
2018-11-01 14:00:00,-0.0011033328624202587,,0.00976310465294028,-0.002285105688280664,0.012003329896949862,0.49237290042386994,0.0,0.01009265579223016,-0.049955292013741825,-0.15643089086545248
2018-11-01 15:00:00,-0.0008115896855045435,,0.009999300477764761,-0.002500536149850241,0.012453145027762662,0.4880210421610929,0.0,3.9227880203422196e-16,-0.049709322851695825,-0.15621248852590208
2018-11-01 16:00:00,-0.0010959919916225802,,0.009281545841840488,-0.003131102322861734,0.012374593545366767,0.4941491042599322,0.5581605120003131,0.18605350400010476,-0.050022352415237226,-0.1564904355191642
2018-11-01 17:00:00,-0.0033283243749770985,,0.006304655389713032,-0.005417373102493683,0.011716830424157951,0.5371873252533345,1.0,0.5193868373334382,-0.05227454110135665,-0.15849021172714894
2018-11-01 18:00:00,-0.0015766819620365302,,0.0065418703433981484,-0.0032124558124763114,0.009738115045007182,0.5042510555773837,0.3301045431040919,0.6294216850348021,-0.05067011521279097,-0.15706560075241005
2018-11-01 19:00:00,-0.00194320730489983,,0.004520445524864636,-0.0029011360228761163,0.007415577490194439,0.5127411818253301,0.502786424140696,0.6109636557482631,-0.051094032762227126,-0.15744200803779174
2018-11-01 20:00:00,-0.003419523028193372,,0.0026086089419958824,-0.004420050117083463,0.007035030831337325,0.5433281720362425,1.0,0.6109636557482631,-0.05263034398610922,-0.15880613825144307
2018-11-01 21:00:00,-0.004586739476273416,,0.0010487080563024165,-0.005669572242258725,0.0067338383748512575,0.5678832717452127,0.9999999999999999,0.8342621413802324,-0.05391789296091476,-0.15994938607179676
2018-11-01 22:00:00,-0.007845628179159236,,-0.0014554079582601576,-0.009863760848648373,0.008456211533294332,0.6254675977409778,1.0,1.0000000000000004,-0.05731963576932064,-0.16296988092458564
2018-11-01 23:00:00,-0.004523827004014325,,0.0013549332166229444,-0.006547578725462078,0.007923082822301765,0.5555732199291453,0.37996451635494255,0.7933215054516479,-0.05433891556388337,-0.1603232228598196
2018-11-02 00:00:00,-0.005331079297497543,,0.0007450877168044823,-0.007727001191614402,0.008501768213443417,0.5723470593541147,0.35328816909660055,0.5777508951505148,-0.05531247806453121,-0.16118767402138556
2018-11-02 01:00:00,-0.01573581921653533,,-0.006293285863216647,-0.02150235957050206,0.015423425743961628,0.7037204023015327,0.9999999999999999,0.5777508951505147,-0.06580439158703344,-0.17050371364446193
2018-11-02 02:00:00,-0.01332109333612097,,-0.00214539581057005,-0.020512647168772435,0.01857771873295716,0.666076289911813,0.745900584898765,0.6997295846651223,-0.06402856016876468,-0.1689269072953613
2018-11-02 03:00:00,-0.009999484004528103,,0.0019617895863217605,-0.01779764171373177,0.019917133692027994,0.6115156970841575,0.3776141824580472,0.7078382557856044,-0.06126482213438744,-0.16647291327598235
2018-11-02 04:00:00,-0.008056756141584964,,0.004296972703070168,-0.016236888865154397,0.020657184091322167,0.5831611513954121,0.08231572553973715,0.40194349763218357,-0.05973451327433621,-0.16511411271541687
2018-11-02 05:00:00,-0.008827109136109734,,0.004003610360681087,-0.017186052380730343,0.021330255167420126,0.5972392796070247,0.1167735209517453,0.1922344763165103,-0.060806252762334534,-0.1660657377468655
2018-11-02 06:00:00,-0.009366214549311747,,0.00398057777652272,-0.017931634040899924,0.022066134761218166,0.6088528431616094,0.3098552595569183,0.16964816868280067,-0.0616793325431686,-0.166840967719445
2018-11-02 07:00:00,-0.007536773980289624,,0.006037269345624541,-0.015889933265739176,0.022035758070611127,0.579177308138965,0.0,0.1422095935028883,-0.06023787910527667,-0.1655610641714964
2018-11-02 08:00:00,-0.0015927383517860827,,0.011945408908161204,-0.009557209423260549,0.021476972683871415,0.48216196267233286,0.0,0.1032850865189732,-0.05467103722781552,-0.1606181222196208
2018-11-02 09:00:00,-0.001956822681952408,,0.011398559067965941,-0.009360130834210834,0.02073755389449807,0.48908340600960526,0.054632530064847674,0.01821084335494965,-0.05509138992253504,-0.16099136417889492
2018-11-02 10:00:00,-0.00232870519731454,,0.010799191789588658,-0.009110263393599771,0.01989265654693162,0.49670916057992703,0.11482434924608104,0.05648562643697666,-0.05553346277105897,-0.161383892020866
2018-11-02 11:00:00,-0.0035808582973984038,,0.009231484505825893,-0.009595893858996396,0.01883080942636373,0.5198620291374879,0.38859900239309847,0.18601862723467616,-0.0568572029246186,-0.16255927491882538
2018-11-02 12:00:00,-0.003306234802037844,,0.009159851218358606,-0.008538399450956025,0.01769275307298086,0.5172992433488455,0.9320217169640492,0.47848168953440995,-0.056724995911501486,-0.16244188491460876
2018-11-02 13:00:00,-0.023904681969008412,,-0.00760540652490338,-0.03245402204652226,0.025356498950891197,0.7373671377593921,1.0,0.7735402397857163,-0.07714285714285718,-0.1805714285714286
2018-11-02 14:00:00,-0.06219699826125835,,-0.028817646946838082,-0.08637289181794261,0.061072746136774284,0.8680405568180841,1.0,0.9773405723213502,-0.11574682435392036,-0.21484888304862026
2018-11-02 15:00:00,-0.06468390124364387,,-0.019958377109298597,-0.09821373850569293,0.0831695204920067,0.8767211947486,1.0,1.0000000000000004,-0.12058112434928447,-0.2191413822395505
2018-11-02 16:00:00,-0.05987100522997835,,-0.0073914427186139164,-0.0990765122983065,0.09684026190379243,0.848927224996205,0.9226703609945013,0.9742234536648341,-0.118353532044983,-0.2171634457910252
2018-11-02 17:00:00,-0.05919655774690846,,-0.00045079025380900806,-0.10254179910974537,0.10763374806394126,0.8526143668479065,0.8270102182776037,0.916560193090702,-0.11998692240627729,-0.21861377506538804
2018-11-02 18:00:00,-0.07464427911931448,,-0.007822349633822445,-0.12397893241745694,0.1243514211498596,0.8852568970474209,1.0,0.916560193090702,-0.13728632478632474,-0.23397435897435892
2018-11-02 19:00:00,-0.07973684356175192,,-0.004476474181015155,-0.13458251874660687,0.1398282310628147,0.8966690016488731,1.0,0.9423367394258684,-0.14506839452843767,-0.240884258671071
2018-11-02 20:00:00,-0.0723583464865738,,0.00951924390496628,-0.1305639247560274,0.1491075037637867,0.8484572782324763,0.0,0.666666666666667,-0.14095744680851063,-0.23723404255319147
2018-11-02 21:00:00,-0.06483130811438576,,0.02194396963863432,-0.1255415227891642,0.15554239836888953,0.7981515747771517,0.0,0.3333333333333337,-0.1364375240621124,-0.23322068700004284
2018-11-02 22:00:00,-0.055434003549450495,,0.034690086443242896,-0.11678706920186077,0.15796122565465365,0.7309856588017961,0.0,3.7895612573872007e-16,-0.12984913793103448,-0.22737068965517238
2018-11-02 23:00:00,-0.0567670844467586,,0.035436033739542294,-0.11728017285504022,0.15923232278336527,0.7428359168128424,0.07152353282721985,0.02384117760907366,-0.13321167883211682,-0.23035637612709314
2018-11-03 00:00:00,-0.05459928741275666,,0.03926451223439398,-0.11341173332362997,0.15855443077468828,0.7430390836775291,0.10260712275994242,0.0580435518623878,-0.1332675010196852,-0.23040594208187537
2018-11-03 01:00:00,-0.04761618953453106,,0.04728168748780481,-0.10393957768117235,0.15563010177762687,0.6943971451712063,0.0,0.0580435518623878,-0.12864727209944748,-0.22630352209944748
2018-11-03 02:00:00,-0.04838746657355564,,0.04642726914801054,-0.10128416607075375,0.15187719092243832,0.7056548193262002,0.23143966915567077,0.1113489306385381,-0.13115988809984935,-0.22853453841187865
2018-11-03 03:00:00,-0.047747383111814146,,0.04638703705196412,-0.09624520527304659,0.1462788398266414,0.7111282076613399,0.3439637276783034,0.19180113227799175,-0.1323548373232475,-0.22959556453345942
2018-11-03 04:00:00,-0.04750390207751909,,0.04450848075689029,-0.08945774819151431,0.13704629421316042,0.7184404798819323,0.49429228046905677,0.35656522576767735,-0.1338996503421499,-0.23096724370937638
2018-11-03 05:00:00,-0.041717665625926714,,0.047172792200562474,-0.07579315499085659,0.12475115890459866,0.67436453752385,0.0,0.27941866938245374,-0.13018656555646513,-0.22767030031453317
2018-11-03 06:00:00,-0.03881048383335961,,0.04500667329974917,-0.06312808676999693,0.10912349606550716,0.6603336285202096,0.0,0.1647640934896859,-0.1289856323078915,-0.22660396082322998
2018-11-03 07:00:00,-0.03834320008896808,,0.03807295328534477,-0.05070466832833098,0.08934189227599147,0.666521475062046,0.10649082503741729,0.03549694167913943,-0.12998039088930546,-0.22748723252957526
2018-11-03 08:00:00,-0.0350042236093876,,0.029489519233015127,-0.030590674366338444,0.06011329062863191,0.6445704886163246,0.0,0.03549694167913943,-0.12825218611680878,-0.22595271510309833
2018-11-03 09:00:00,-0.0367836649013451,,0.015347595030228423,-0.017385337375243615,0.032766317061355216,0.6649769865021793,0.6849185872384216,0.26380313742527994,-0.13121597486712722,-0.22858433929378352
2018-11-03 10:00:00,-0.029630782500611352,,0.020556221342584058,-0.009122515618151139,0.02951003244727491,0.5982543338671918,0.0,0.22830619574614086,-0.12585520048497445,-0.223824369966225
2018-11-03 11:00:00,-0.04457602942210004,,0.003921354444138991,-0.0249213544441369,0.02914877098360372,0.6928236613304664,1.0,0.5616395290794742,-0.14095744680851063,-0.23723404255319147
2018-11-03 12:00:00,-0.05045918601390609,,-0.002267246294839209,-0.0318109070579039,0.030055783563776257,0.7264693880480757,1.0000000000000002,0.666666666666667,-0.1480989154745327,-0.24357513609317638
2018-11-03 13:00:00,-0.058663844860068814,,-0.008307766189784349,-0.043439610137697704,0.03606497794078535,0.7642325419257794,1.0,1.0000000000000004,-0.15760812869035457,-0.2520186108618999
2018-11-03 14:00:00,-0.044471829851741695,,0.006141508343735724,-0.031201224664785143,0.03781656925743415,0.6515998236933611,0.3214005648701735,0.7738001882900583,-0.14653222567484725,-0.24218403196144334
2018-11-03 15:00:00,-0.04130898309585096,,0.00772472621753173,-0.029715241524299607,0.03785620648592371,0.6396840641877802,0.0,0.4404668549567248,-0.14521319388576026,-0.24101282974128801
2018-11-03 16:00:00,-0.04713608584723028,,0.0018590056210869843,-0.0385418423039211,0.04115570187014304,0.6735865377507634,0.2722030343421822,0.19786786640411883,-0.1521241521241521,-0.24714924714924713
2018-11-03 17:00:00,-0.04357334287364578,,0.00579297364630138,-0.03716684278158222,0.04364446428333585,0.6581695453229821,0.14841996844062624,0.14020766759426975,-0.15053650326109824,-0.2457395329265727
2018-11-03 18:00:00,-0.050539961805277756,,0.00020266865146734148,-0.04686294416570991,0.048189889579569066,0.6962744177773549,1.0,0.4735410009276031,-0.15855615530500378,-0.2528603880541025
2018-11-03 19:00:00,-0.04867205694516985,,0.003472681715638304,-0.0474410911427966,0.05205823168073109,0.6967565863148053,1.0,0.7161399894802091,-0.15866135989497587,-0.25295380191293837
2018-11-03 20:00:00,-0.055422852274339074,,-0.0009381442843162668,-0.05771236760471743,0.05848944115224241,0.7318296977482959,1.0,1.0000000000000004,-0.16663226552179655,-0.26003137384412156
2018-11-03 21:00:00,-0.0527246037540684,,0.0036030786797216496,-0.05682695311177233,0.06208215829014671,0.7263110131169971,0.9250791038357633,0.9750263679452549,-0.16615035109458898,-0.2596034696406443
2018-11-03 22:00:00,-0.039449491643506196,,0.01732604886693201,-0.04373151812327025,0.06187447932093275,0.6203378755592719,0.0,0.6416930346119216,-0.15588216846814829,-0.25048608642930315
2018-11-03 23:00:00,-0.04243363046973514,,0.014198373516033591,-0.0471045253457697,0.06232839263752017,0.6428250820794293,0.20169377519036805,0.3755909596753776,-0.16002662949632807,-0.25416605987475815
2018-11-04 00:00:00,-0.04115221246199163,,0.015466862770217471,-0.04613419489740167,0.06256033698375393,0.6447454329240727,0.21891791600123028,0.14020389706386657,-0.1603759851935035,-0.25447626177553184
2018-11-04 01:00:00,-0.04888739640791806,,0.007954318425980933,-0.054156459224661724,0.06357953291650408,0.6891164136036848,0.6490186063137761,0.3565434325017919,-0.16889666529435987,-0.2620419925895431
2018-11-04 02:00:00,-0.054581008297084455,,0.0032812306153719994,-0.06037888718432638,0.06553094962794533,0.7202563371477307,1.0,0.6226455074383359,-0.17581856781252547,-0.268188127704744
2018-11-04 03:00:00,-0.07046932784424409,,-0.008649139360544456,-0.07986226520127904,0.07451064684423093,0.7783812634913514,0.9999999999999999,0.8830062021045926,-0.19217687074829937,-0.28271308523409366
2018-11-04 04:00:00,-0.0701826880561951,,-0.0047041017143917285,-0.08151868804597717,0.08027536948458822,0.7851186083525842,1.0,1.0000000000000007,-0.19441728685727966,-0.2847024082683214
2018-11-04 05:00:00,-0.09280192558253886,,-0.019326767325211658,-0.1113397184067969,0.09844465995958605,0.8402435565886792,1.0,1.0000000000000007,-0.21729606079404473,-0.3050170595533499
2018-11-04 06:00:00,-0.10353760345090957,,-0.02083003806411199,-0.12872858078467309,0.11661924967699781,0.8626485935054127,1.0,1.0000000000000007,-0.23020457968693397,-0.3164788651833209
2018-11-04 07:00:00,-0.11163598127909513,,-0.018204521755896264,-0.14582179403357587,0.13901862905246956,0.8785713080727834,1.0,1.0000000000000007,-0.2410714285714286,-0.32612781954887216
2018-11-04 08:00:00,-0.10932273394211256,,-0.006553567069482513,-0.15078484167622663,0.15654667714495155,0.8811206315462126,1.0,1.0000000000000007,-0.2429072362129423,-0.32775788032777664
2018-11-04 09:00:00,-0.11566903843193443,,-0.0040566925609150095,-0.16493590003167657,0.1757275331819181,0.8936301261886118,1.0,1.0000000000000007,-0.25231481481481477,-0.33611111111111114
2018-11-04 10:00:00,-0.10482425505446402,,0.013733885108491828,-0.15738710700319591,0.18436317409007444,0.8373462995246969,0.0,0.6666666666666673,-0.24676318047834034,-0.3311816723256594
2018-11-04 11:00:00,-0.10273049151427938,,0.020336460765722375,-0.15625627910997353,0.18946903852476915,0.8407655815099264,0.06075070207373977,0.3535835673579138,-0.24852963073257883,-0.3327501488981536
2018-11-04 12:00:00,-0.09937522146100908,,0.027469618284578834,-0.1534060140442951,0.19303040934109403,0.841958213158252,0.08194029985015092,0.04756366730796415,-0.2491166077738517,-0.33327134089641064
2018-11-04 13:00:00,-0.10507445385053227,,0.02439547195997016,-0.1585300608184096,0.19607580663223023,0.8583605701057755,0.3733625061877931,0.17201783603722853,-0.25744395196145153,-0.3406654037849668
2018-11-04 14:00:00,-0.11660382239167255,,0.01647854394343562,-0.1712157281762937,0.2034336469753206,0.8806580318159422,1.0,0.4851009353459819,-0.2709593542911828,-0.3526660768133475
2018-11-04 15:00:00,-0.107346391738122,,0.029800388240916797,-0.1614833048848865,0.2047657700396372,0.8378209190610051,0.0,0.4577875020625984,-0.2669353813751657,-0.34909308785881576
