timestamp,ema50_dist_eos_btc_12h,ema200_dist_eos_btc_12h,lower_bb_dist_eos_btc_12h,width_bb_eos_btc_12h,rsi_eos_btc_12h,stoch_rsi_fastk_eos_btc_12h,stoch_rsi_fastd_eos_btc_12h,kijun_dist_eos_btc_12h,tenkan_dist_eos_btc_12h
2018-07-24 02:00:00,,0.24900126627600128,0.006557646110706861,0.21497431863462516,0.2400369318738068,0.0,1.1842378929335003e-16,-0.2975327291037261,-0.2852467270896274
2018-07-24 14:00:00,,0.21707662244496717,-0.03297325517793359,0.228972567297296,0.3110351811340492,1.0000000000000002,0.3333333333333335,-0.3171985121378229,-0.3052564604541894
2018-07-25 02:00:00,,0.19570774364902266,-0.05782778982062575,0.2371840692136441,0.35206305853224124,1.0,0.6666666666666669,-0.3290207772220084,-0.3172854944209311
2018-07-25 14:00:00,,0.18631707470064374,-0.06781985407576219,0.23992189019860458,0.36071812032363776,1.0,1.0000000000000002,-0.33146444316657087,-0.31977189955913365
2018-07-26 02:00:00,,0.17920943055400862,-0.07211247073814442,0.23854801756642066,0.3597647641489344,0.9921002089310741,0.9973667363103583,-0.33101563249256727,-0.3193152392826316
2018-07-26 14:00:00,,0.15994573867531003,-0.07606152010442624,0.22650707431489514,0.3702630145082128,1.0,0.9973667363103583,-0.33363584256782575,-0.32198127627053885
2018-07-27 02:00:00,,0.16768462226394165,-0.06375143784129256,0.22000324137550376,0.34486371209690686,0.0,0.6640334029770248,-0.3225696804894629,-0.3107215693891424
2018-07-27 14:00:00,,0.14846595774195648,-0.06186271533830434,0.2015991050008853,0.34599387704845797,0.04449590517289221,0.3481653017242976,-0.32283273468595275,-0.3109892243471507
2018-07-28 02:00:00,,0.14196967790868253,-0.045118044693411186,0.17844631412020023,0.32529562546132323,0.0,0.014831968390964267,-0.3137052341597796,-0.30170208579299485
2018-07-28 14:00:00,0.13141732283464602,0.12574256734060585,-0.04275044135635209,0.16177978456576436,0.32468489239094345,0.0,0.014831968390964267,-0.31343503937007866,-0.3014271653543307
2018-07-29 02:00:00,0.13728765318018255,0.11465221585001695,-0.026930998908277326,0.13563421553544075,0.3087654874978196,0.0,1.983598470663613e-16,-0.3064724597335454,-0.29434281169218535
2018-07-29 14:00:00,0.12456600087646152,0.09434170788358776,-0.031789861152399124,0.12230632576425664,0.33227040844126476,0.6313708765584284,0.21045695885280963,-0.31112976496148526,-0.299081572190401
2018-07-30 02:00:00,0.1334043422359441,0.09429069434933779,-0.017693034583359246,0.10785308208939898,0.31100011771138153,0.09507073939702373,0.2421472053184842,-0.3023802380238023,-0.2901790179017901
2018-07-30 14:00:00,0.18924548920790585,0.16029618231999465,0.019636221566783574,0.1290498370522104,0.24141436208812078,0.0,0.2421472053184842,-0.2632551753274187,-0.250369666244191
2018-07-31 02:00:00,0.2165164194597593,0.19890971023953274,0.02890615655772688,0.15261903482733105,0.21428464795509344,0.0,0.03169024646567474,-0.2408858417673304,-0.2276090978343671
2018-07-31 14:00:00,0.1705960832695519,0.15553574681217208,-0.012862197881379211,0.15718488220250143,0.3058236161205094,0.7758475920163677,0.25861586400545605,-0.26519540714210477,-0.25234383229748236
2018-08-01 02:00:00,0.1488275689808385,0.12861684379131955,-0.028180344103103105,0.1492996221668183,0.34091365871864476,1.0,0.5919491973387894,-0.27504676782373727,-0.2623674911660777
2018-08-01 14:00:00,0.1581082202720716,0.1390419402033254,-0.02159566965970805,0.15172768452046018,0.3231839279368055,0.8599868175947045,0.8786114698703575,-0.2651179941002949,-0.2522650653181626
2018-08-02 02:00:00,0.17610206655755234,0.16158637405178045,-0.011037396656730536,0.16053925999640267,0.29731013193873207,0.6556592638843906,0.8385486938263652,-0.24913885898815935,-0.23600645855758884
2018-08-02 14:00:00,0.16640542888111987,0.15811626857506478,-0.023004059834593082,0.16965883822705788,0.3041412631762626,0.1566646494447677,0.5574369103079545,-0.25099323526253625,-0.23789326747557182
2018-08-03 02:00:00,0.1277371923223547,0.12458074932895968,-0.05427411603734367,0.17278103879901016,0.3815552423101678,0.9999999999999999,0.6041079711097196,-0.2724760116812682,-0.25975177304964536
2018-08-03 14:00:00,0.11298468014257512,0.1112281252394558,-0.06512993402498446,0.17238474675524929,0.4041399171141159,1.0,0.7188882164815895,-0.27901808785529714,-0.26640826873385015
2018-08-04 02:00:00,0.12334513181531537,0.12016279323859913,-0.05470119835229348,0.16932194916993168,0.3813829904120247,0.7869795706812398,0.9289931902270802,-0.2690453735722519,-0.2562611338153621
2018-08-04 14:00:00,0.0740481184168813,0.06744318971045504,-0.09189812792003826,0.16131377685314235,0.4794340382156445,1.0,0.9289931902270802,-0.29915603335677676,-0.28689842258615494
2018-08-05 02:00:00,0.07135167262243347,0.060674609834996396,-0.08951593231514787,0.15238807901464033,0.4790351707584107,0.9959320428881828,0.927637204523141,-0.29901517435433633,-0.28675509998995086
2018-08-05 14:00:00,0.06248654133910425,0.04649812823678956,-0.0915330932717533,0.14121093629790832,0.4924500036987263,1.0,0.9986440142960612,-0.3031468531468531,-0.2909590409590409
2018-08-06 02:00:00,0.06187503662031024,0.043529272168443045,-0.08809492469045987,0.13462400006286576,0.48831871627481355,0.9628036506820566,0.9862452311900802,-0.3018915132105684,-0.2896817453963171
2018-08-06 14:00:00,0.041591981278263246,0.02275494172542314,-0.10283360445895184,0.130826762270567,0.5302840564747374,1.0,0.9876012168940191,-0.3141101278269419,-0.3021140609636185
2018-08-07 02:00:00,0.05362603805558708,0.034666213732471585,-0.08983415951140006,0.12803200458739417,0.4965302921558038,0.3413756446185446,0.7680597651002007,-0.3047443436659024,-0.29258447124489184
2018-08-07 14:00:00,0.07845438904459368,0.05735998257849606,-0.06474768338684445,0.12256038569557788,0.43937150606955333,0.0,0.44712521487284845,-0.28624782564207507,-0.27376445308503017
2018-08-08 02:00:00,0.13752499354027448,0.11853747594439112,-0.015500599588641806,0.12747097023358048,0.34769264348674517,0.0,0.11379188153951512,-0.24343817787418653,-0.23020607375271152
2018-08-08 14:00:00,0.17487297127797952,0.16235792513489833,0.008801772825206111,0.14145081308755372,0.3047256152575347,0.0,2.6053233644537007e-16,-0.213851008678012,-0.20010143130846392
2018-08-09 02:00:00,0.18571730642041517,0.18269912033481717,0.008051795416099461,0.15944060428143603,0.28951367293523267,0.0,2.6053233644537007e-16,-0.2015224358974359,-0.1875572344322345
2018-08-09 14:00:00,0.16681749789069866,0.1744283329287497,-0.013290784775565334,0.17372250818994084,0.31374988605086934,0.16172803655791057,0.053909345519303785,-0.20966462723770674,-0.19584183095399954
2018-08-10 02:00:00,0.1862682146151442,0.20764823155167833,-0.002929938020492795,0.19102501230204672,0.2900697774661803,0.009558514454209301,0.05709551700404021,-0.19134013447716214,-0.17719684674240677
2018-08-10 14:00:00,0.1921962562845161,0.22725551909257646,-0.008268771115561124,0.2122809344606119,0.2788505860792975,0.0,0.05709551700404021,-0.1819514483405652,-0.1676439544974786
2018-08-11 02:00:00,0.23690991065162792,0.2921301756475785,0.010089321593379053,0.24501647596348197,0.24111314924719443,0.0,0.0031861714847366924,-0.14463519313304718,-0.12967504598405888
2018-08-11 14:00:00,0.2547470648409884,0.33126390865810706,0.00445664822136238,0.2798342117375208,0.22506510426571824,0.0,2.5831189039611975e-16,-0.12510974539069364,-0.10980810234541583
2018-08-12 02:00:00,0.22835100307564615,0.3187804153998499,-0.02977880708610381,0.3045513128693075,0.25724273946669296,0.49500495297845737,0.1650016509928194,-0.13701595942100697,-0.12192255350736114
2018-08-12 14:00:00,0.2517996414288577,0.3614234616541181,-0.027954540845676057,0.33373318069725316,0.23647804779630202,0.21219375834804433,0.2357329037755008,-0.11332146942926147,-0.0978136519638998
2018-08-13 02:00:00,0.23221976106892606,0.35003612113238547,-0.05629006136690651,0.35429046800484637,0.2556501774051895,0.9505071751992769,0.5525686288419265,-0.12047661076787297,-0.10509393519102261
2018-08-13 14:00:00,0.3198335829157306,0.4645917778688542,-0.015410108474416706,0.39196919717429685,0.20401530492979833,0.0,0.3875669778491073,-0.04862247681396625,-0.03198308783415171
2018-08-14 02:00:00,0.34175545318612,0.5087740637209373,-0.026720267139259457,0.43149292863650873,0.1905890598919929,0.0,0.31683572506642593,-0.022765480526758197,-0.005673858223592121
2018-08-14 14:00:00,0.2825428222929165,0.4421287389391133,-0.0827583835817276,0.4449383042632437,0.26153990220783424,1.0,0.33333333333333365,-0.0574922307796244,-0.04100797189568983
2018-08-15 02:00:00,0.29418475666713584,0.45232797691194837,-0.08638604764264701,0.4553907413281036,0.2495377673058709,0.830838725655501,0.6102795752185006,-0.040112838860602795,-0.02332461813678277
2018-08-15 14:00:00,0.2667694625578467,0.4100236990928998,-0.11028181619655164,0.45249035916514835,0.2746830270334702,1.0,0.9436129085518341,-0.05237060182040476,-0.035796766743648956
2018-08-16 02:00:00,0.24695576388257257,0.37053319411549834,-0.12316193501600814,0.4393534242573945,0.29021357079827215,1.0,0.9436129085518341,-0.05965219735777838,-0.04320571582636834
2018-08-16 14:00:00,0.2809616663997274,0.3801929557778556,-0.09296366976415993,0.41373781669843684,0.2624973461098963,0.31860658404563236,0.7728688613485444,-0.025359787620511387,-0.008313539192399078
2018-08-17 02:00:00,0.21805928977914846,0.27766353807622934,-0.12113248882569116,0.36984955726977786,0.3439337826479939,1.0,0.7728688613485444,-0.06644807280513909,-0.050120449678800805
2018-08-17 14:00:00,0.06942583681751402,0.0930282112445886,-0.2097694930542,0.3215678242973913,0.5258098455325835,1.0,0.7728688613485444,-0.17819274269557028,-0.16381950989632432
2018-08-18 02:00:00,0.08984988494758706,0.09782887614193991,-0.18321617887654762,0.29357901513961465,0.4984220128675199,0.8959873430805171,0.9653291143601728,-0.15967955667991807,-0.1449825322250331
2018-08-18 14:00:00,0.13324535310787677,0.13111001509993403,-0.1423875481395791,0.2750484974985355,0.4503320058103599,0.7133526137661191,0.8697799856155457,-0.1220264317180616,-0.10667086217747013
2018-08-19 02:00:00,0.09326109034530994,0.08465011772821329,-0.16586127893206148,0.2611140857140337,0.48937938978027873,0.7996962592299908,0.8030120720255427,-0.150054831241623,-0.1351894724016085
2018-08-19 14:00:00,0.09565382221918006,0.07627815177266428,-0.15459923020403465,0.240287156595586,0.48275419276395254,0.42955902120296513,0.6475359647330253,-0.14515931372549018,-0.13020833333333337
2018-08-20 02:00:00,0.12188848261914953,0.0937898234155854,-0.12609383148213194,0.22349352318562193,0.4511279144884477,0.016550396366998545,0.4152685589333185,-0.12080917569952099,-0.10543231661204944
2018-08-20 14:00:00,0.1753923726451867,0.13853269074113483,-0.07772493200591246,0.20987656110123612,0.40027133191912256,0.0,0.14870313918998826,-0.07326956290686859,-0.05706124618041719
2018-08-21 02:00:00,0.17076922951021012,0.13453661761431635,-0.07817346532464409,0.20687988179725628,0.39848835941785515,0.0,0.005516798788999893,-0.07141906283280086,-0.055178381256656084
2018-08-21 14:00:00,0.15515911084168277,0.12211595999581615,-0.08734311266353678,0.20587956334680563,0.40981300115563046,0.13439185596447625,0.044797285321492464,-0.07877707342842044,-0.06266508188061282
2018-08-22 02:00:00,0.14658826262306346,0.11394444753309974,-0.09023908450766571,0.20179175859425666,0.4131840473316481,0.2791757622967222,0.13785587275373323,-0.08084069047305309,-0.06476479114507838
2018-08-22 14:00:00,0.16623437935090313,0.1369901068747772,-0.07268706023147464,0.20314572266625402,0.3891084225030025,0.0,0.13785587275373323,-0.05965219735777838,-0.04320571582636834
2018-08-23 02:00:00,0.16624846706606844,0.1396480166287899,-0.07084801662878715,0.2034957784779358,0.38306389619941117,0.0,0.09305858743224112,-0.05416949152542372,-0.03762711864406776
2018-08-23 14:00:00,0.1403196294914515,0.11977772620403426,-0.08450790608411163,0.20074550339090558,0.4127643856913984,0.9860670805266796,0.3286890268422269,-0.07055296469020644,-0.05429713524317126
2018-08-24 02:00:00,0.1285753975792414,0.11170187326503567,-0.082594825040338,0.19150955931612113,0.42266497650202367,1.0,0.6620223601755602,-0.07584790673025965,-0.059684684684684686
2018-08-24 14:00:00,0.12410815489124594,0.11225738139894381,-0.08017890844029874,0.18939848278502858,0.4219523067774057,0.9820037807258764,0.9893569537508523,-0.07535790031813361,-0.05918610816542946
2018-08-25 02:00:00,0.13478005864814357,0.12738392830421152,-0.06378301395702601,0.18527510908931014,0.4024059890943972,0.4884233648977,0.823475715207859,-0.06205459190533824,-0.045650127739680024
2018-08-25 14:00:00,0.12467807310850176,0.12205663384222043,-0.06611285874181672,0.18304925928711033,0.4114610554910272,0.44696539932796675,0.6391308483171813,-0.06619812583668006,-0.04986613119143246
2018-08-26 02:00:00,0.1320779511314596,0.13494087006644007,-0.05604837074339386,0.18374133426526496,0.3950517782225244,0.0,0.3117962547418892,-0.055578120769022354,-0.03906038451123739
2018-08-26 14:00:00,0.12660397784905864,0.1324841875236744,-0.05102777171425121,0.17633034047130186,0.3956697525624022,0.02297257240195159,0.15664599057663972,-0.05583378451543031,-0.03932051976177586
2018-08-27 02:00:00,0.07602941616037429,0.08537805565937062,-0.08850265049924921,0.17415278460468306,0.4873205407236593,1.0,0.3409908574673175,-0.09561778814987687,-0.07980033709321932
2018-08-27 14:00:00,0.061123623783219116,0.05538604375985923,-0.09032132506192048,0.1482977811726488,0.5095045817203228,1.0,0.6743241908006509,-0.10604895552992444,-0.09041394335511987
2018-08-28 02:00:00,0.06928739513153359,0.05240062520716893,-0.07446458998769223,0.12828040233443022,0.48923949745776274,0.8229393807470182,0.9409797935823399,-0.096788812637576,-0.08099184254823255
2018-08-28 14:00:00,-0.01045981536490026,-0.014941090886605002,-0.15058771495840428,0.14788634948752297,0.6174575076452838,1.0,0.9409797935823399,-0.1645107198466882,-0.1498981914001677
2018-08-29 02:00:00,-0.07517861212784605,-0.05530196263861653,-0.227460505285068,0.20050638240860516,0.6976334675103777,1.0,0.9409797935823399,-0.22174495146714268,-0.20813343746513446
2018-08-29 14:00:00,-0.047154802593517564,-0.014102570392641844,-0.2138084081550219,0.22539029963484433,0.6397779024002763,0.7223740922278407,0.907458030742614,-0.1997820351038201,-0.18578639440174372
2018-08-30 02:00:00,-0.01704874203762241,0.025721783732377324,-0.19276293794240373,0.23839566521267724,0.5844021404863088,0.45664777634650133,0.7263406228581145,-0.17508278145695355,-0.16065515610217596
2018-08-30 14:00:00,-0.04307786799256563,0.012865824283897487,-0.21822091506762376,0.2575292061006514,0.617965991703065,0.2964184214640683,0.491813430012804,-0.19840266605378076,-0.18438290048264772
2018-08-31 02:00:00,-0.0767421010861099,-0.0037706970032891363,-0.25359946874256556,0.2867261501306781,0.6598199164267443,0.6660504466613236,0.4730388814906316,-0.22922651933701654,-0.21574585635359111
2018-08-31 14:00:00,-0.08140892249572129,0.008389185930970156,-0.26378408131929143,0.31201704790476703,0.668693452382642,1.0,0.6541562893751312,-0.23589659327418122,-0.22253258845437618
2018-09-01 02:00:00,-0.10073282559675101,0.0058440576027640745,-0.2867578065352985,0.34041557130291944,0.6946441792072524,1.0,0.8886834822204416,-0.25539069171648165,-0.24236763450042698
2018-09-01 14:00:00,-0.0868943530583065,0.03417318568684791,-0.2755033519576301,0.3521713191472856,0.6695932843564744,0.6732982916502818,0.8910994305500942,-0.2468689267976678,-0.23369682573958106
2018-09-02 02:00:00,-0.0360625420424463,0.09588515925404062,-0.2260774888318242,0.34438049771521506,0.5703356754015175,0.0,0.557766097216761,-0.20615682257880963,-0.19227267554341643
2018-09-02 14:00:00,-0.06522395986816276,0.06942710452308343,-0.24394014513054307,0.3433245557206328,0.6096885399925417,0.3165741955395388,0.3299574957299405,-0.2323649169142732,-0.21893914383184776
2018-09-03 02:00:00,-0.0405904152661678,0.10065948622214105,-0.2154074848691122,0.33530474532255083,0.5689118510022476,0.0,0.10552473184651329,-0.21349644830307812,-0.19974066974856242
2018-09-03 14:00:00,-0.042518876115313464,0.10032697876897556,-0.20701011928340707,0.32465468895247546,0.5737006401377986,0.047563775921849544,0.12137932382046314,-0.21650005616084467,-0.2027968100640234
2018-09-04 02:00:00,-0.042604704450622366,0.09940937672037875,-0.19307529600288809,0.3068556300616352,0.5762354125946813,0.17960167374493932,0.07572181655559664,-0.2179932735426009,-0.20431614349775784
2018-09-04 14:00:00,-0.02891998579523225,0.11178603456513558,-0.16539194030051152,0.2848117713492847,0.5523109836031154,0.0,0.07572181655559664,-0.2077796706416808,-0.19392390687109595
2018-09-05 02:00:00,0.028265928076032898,0.16988493197097365,-0.095480886702491,0.25584776435308126,0.46256728924866664,0.0,0.05986722458164679,-0.16018540813869497,-0.14549723091740918
2018-09-05 14:00:00,0.10810253987943863,0.25997097888664245,-0.011840198633937482,0.24181082338103704,0.3789750962736461,0.0,3.552713678800501e-16,-0.09137683991142365,-0.07548521557900223
2018-09-06 02:00:00,0.08332646190664983,0.23395152830665822,-0.027717496625511817,0.23720876495842885,0.40669427293771565,0.14052079597681158,0.046840265325604216,-0.10890393459376602,-0.09331885539090456
2018-09-06 14:00:00,0.052739701910191616,0.1988344582106074,-0.0475718633604999,0.2290806544593651,0.444037109653334,0.37535223883569374,0.17195767827083547,-0.13229257370319691,-0.11711655678566979
2018-09-07 02:00:00,0.08407473435213841,0.2374257770699819,-0.014359727211332274,0.22652093877041898,0.4101736105085089,0.37322282290387726,0.2963652859054612,-0.10363659727576457,-0.08795939347211523
2018-09-07 14:00:00,0.06522017759664611,0.2219303018476113,-0.037753086657736135,0.23778600628133795,0.43160719009626175,0.8089527373748203,0.5191759330381308,-0.11702531645569625,-0.10158227848101264
2018-09-08 02:00:00,0.0631809870166622,0.22023096719694446,-0.04846045047961722,0.2474399717726106,0.4310353875268178,0.6518282147248254,0.6113345916678414,-0.11657801418439717,-0.1011271529888551
2018-09-08 14:00:00,0.09025376392068618,0.25749246326774045,-0.0364864690013843,0.26472592422356983,0.3994087734920754,0.0,0.48692698403321566,-0.09102163148292941,-0.07512379463122232
2018-09-09 02:00:00,0.05597575887273498,0.22109421041939648,-0.07221993771511892,0.27299330804067057,0.4452208128895797,1.0,0.5506094049082756,-0.11769542119908927,-0.10226410321274981
2018-09-09 14:00:00,0.05198720819158331,0.2167650155458294,-0.08156299534380684,0.27943773756959056,0.4479573290954739,1.0,0.666666666666667,-0.11925505050505047,-0.10385101010101006
2018-09-10 02:00:00,0.04172086327302327,0.19817435244215953,-0.09369094605518147,0.27737476818448425,0.4612447109383956,1.0,1.0000000000000004,-0.1264245460237945,-0.11114589855979962
2018-09-10 14:00:00,0.04184264421399986,0.18853800663335485,-0.09488601817519204,0.2707460708570483,0.4586838876282266,0.9585868118779304,0.9861956039593105,-0.12489022707314013,-0.10958474469953583
2018-09-11 02:00:00,0.06240880802634119,0.19456492300819694,-0.07459826489072907,0.25393152941182884,0.4271260643352511,0.0,0.6528622706259771,-0.10547576301615791,-0.08983072582713514
2018-09-11 14:00:00,0.04373046481891962,0.15496164279673508,-0.08559011326619304,0.23248774096887256,0.45645768375564166,0.8596946930974473,0.6060938349917929,-0.1196996466431095,-0.10430338213023727
2018-09-12 02:00:00,0.07105389918302119,0.17919675715481853,-0.06400392505508945,0.22995603854092614,0.4158734650056832,0.0,0.28656489769914945,-0.09420854434489023,-0.07836644591611486
2018-09-12 14:00:00,0.054945986204678166,0.14338395331918963,-0.07204327144274592,0.208007525412747,0.440152295550064,0.5671242902329092,0.47560632777678585,-0.10593437580107656,-0.09029735965137142
2018-09-13 02:00:00,0.04774986342297294,0.12131856486577064,-0.07339100460559789,0.19015278982488262,0.4496643944456955,0.8326125395735727,0.4665789432688276,-0.1103813289121286,-0.09482208901925782
2018-09-13 14:00:00,-0.008530257970338684,0.04491180269379247,-0.11507708197959099,0.16580578943483204,0.5452472279003726,1.0,0.799912276602161,-0.15846302328387019,-0.1437447219206177
2018-09-14 02:00:00,0.01294940236461839,0.044890368252722856,-0.08221926207440078,0.1295271835683455,0.5071357581750389,0.705415774631549,0.8460094380683743,-0.13978295720804046,-0.12473794549266248
2018-09-14 14:00:00,0.018479713303017453,0.02550875868513436,-0.05991749426026616,0.08692168559305861,0.4967489673304209,0.538529028133398,0.7479816009216493,-0.13444596103734952,-0.11930760640277949
2018-09-15 02:00:00,-0.012714046867549733,-0.006023933592633757,-0.0894437269026761,0.08760134084332453,0.5483516226907704,1.0,0.7479816009216493,-0.1613969704255831,-0.14672998316903108
2018-09-15 14:00:00,0.0016694252295643697,0.011832154183835097,-0.07306660161003509,0.08758021895031423,0.5216619819640077,0.48278551674550974,0.6737715149596362,-0.14912173700902653,-0.13424005855086607
2018-09-16 02:00:00,-0.006774755308422975,0.008401877986742745,-0.08117092272676518,0.09295492112041628,0.5362469768847354,0.7654259122615623,0.7494038096690242,-0.15652962515114877,-0.14177750906892383
2018-09-16 14:00:00,-0.012699715666563471,0.007217800288731091,-0.08906546967844575,0.10039168259023838,0.5473934673098253,0.981432052783831,0.7432144939303014,-0.16200144161460828,-0.14734502642960112
2018-09-17 02:00:00,-0.006584702866454073,0.017127224443506117,-0.0816589464978853,0.10207986570179987,0.534831564540719,0.4934342395814142,0.746764068208936,-0.15703927492447123,-0.14229607250755294
2018-09-17 14:00:00,0.05780461850234042,0.08613713694337899,-0.02250546296865452,0.10529262685988809,0.4235370922161393,0.0,0.491622097455082,-0.10039979365488771,-0.08466597884962601
2018-09-18 02:00:00,0.04413298323629489,0.07402913199267136,-0.034243363056173814,0.10616065343498926,0.44456142557849243,0.1697476883725214,0.22106064265131212,-0.11049477174190259,-0.09493751593981126
2018-09-18 14:00:00,0.024806923107413725,0.05378574047246687,-0.04591803814222195,0.09931309567754582,0.4772272663564943,0.43348736873449845,0.20107835236900687,-0.1260962164870959,-0.11081182660987221
2018-09-19 02:00:00,0.032419805958240566,0.0629725064085942,-0.037508080779880215,0.09921733101511737,0.462781534038049,0.35261806810545854,0.3186177084041597,-0.11847592569189935,-0.10305825856186024
2018-09-19 14:00:00,-0.0027513723986514194,0.02890945504746445,-0.06933420788525091,0.10027036529981516,0.5255444954963412,1.0,0.5953684789466527,-0.14860246551934575,-0.1337117051141219
2018-09-20 02:00:00,-0.01419708497136829,0.02024065907997863,-0.08058070490175429,0.10395777235546211,0.5459470995482846,1.0,0.7842060227018198,-0.1588689255999035,-0.14415772338116495
2018-09-20 14:00:00,-0.07204647679518994,-0.02385612937699555,-0.14628417385902914,0.13381140062108812,0.6374507312172735,1.0,1.0000000000000004,-0.21073772346684772,-0.19693369540620054
