timestamp,ema50_dist_trx_usd_15m,ema200_dist_trx_usd_15m,upper_bb_dist_trx_usd_15m,lower_bb_dist_trx_usd_15m,width_bb_trx_usd_15m,rsi_trx_usd_15m,stoch_rsi_fastk_trx_usd_15m,stoch_rsi_fastd_trx_usd_15m,kijun_dist_trx_usd_15m,tenkan_dist_trx_usd_15m
2018-12-12 18:15:00,,,1.1740693969365834,-1.2950871121804597,2.4706514720986377,52.592007475435935,0.0,9.176719566782374,90.58832106145658,88.42312458992492
2018-12-12 18:30:00,,,1.876739196624122,-0.573604331342592,2.4344812410463037,47.43212552399203,0.0,-1.1842378929335002e-15,91.93157624256662,89.75111959474343
2018-12-12 18:45:00,,,1.388742991870262,-1.0044086355938342,2.3885615960468844,50.94173662316658,35.65407666614574,11.88469222204858,91.02002045886306,88.84991962589508
2018-12-12 19:00:00,,,1.5235106086430195,-0.8371858848558622,2.35262317624083,49.89314972515732,43.46030487509767,26.371460513747802,91.2855784005268,89.11246067169094
2018-12-12 19:30:00,,,0.9194736837904172,-1.3078938176281474,2.2317016907656346,54.21955129108601,100.0,59.704793847081135,90.15856851905733,87.99825429153331
2018-12-12 19:45:00,,,1.2732120062922236,-0.9396353639565369,2.2091627447948436,51.38795113443273,58.281677710847056,67.24732752864824,90.82481751824815,88.65693430656934
2018-12-12 20:00:00,,,1.3301499163277386,-0.8290908264147134,2.153844725352944,50.851700957649804,22.15585441816755,60.145844043004864,90.950259294427,88.78095098970127
2018-12-12 20:15:00,-0.19342898975107659,,1.5580517141083439,-0.6458994447086974,2.193945098812931,48.95664658305927,0.0,26.81251070967153,91.38360175695462,89.20937042459738
2018-12-12 20:30:00,-0.27701618905439096,,1.4503734878404062,-0.7723949900711458,2.2152589881069247,49.80148451942595,16.05269301338805,12.736182477185194,91.20163826519419,89.02947414612743
2018-12-12 21:15:00,-0.4549799274282118,,1.2496376168129153,-0.9700755730173816,2.216614783035028,51.59350488997436,100.0,38.684231004462674,90.82481751824815,88.65693430656934
2018-12-12 21:30:00,-0.29030906869205175,,1.4034532333321303,-0.8310429694240562,2.2281192112276007,50.0955744604732,43.192608204510826,53.08176707263295,91.11777176694203,88.94656042108342
2018-12-12 21:45:00,-0.42577035892554793,,1.1849769033182689,-0.8265827427344385,2.0079614377828254,51.60861088754268,100.0,81.06420273483694,90.82481751824815,88.65693430656934
2018-12-12 22:00:00,-0.19911878300374886,,1.4083778396438262,-0.6161320459350472,2.0165219802948164,49.308651880270745,0.0,47.730869401503604,91.24359912216534,89.07095830285297
2018-12-12 22:15:00,-0.5198583329679707,,0.8985821646474434,-0.8993111870285508,1.797899905222348,52.85358379445868,100.0,66.66666666666666,90.58832106145658,88.42312458992492
2018-12-12 22:30:00,-0.9295388989393638,,0.4750956434402154,-1.3503405813893754,1.833459857123996,57.114143538598384,99.99999999999999,66.66666666666664,89.73074969155962,87.57529573989405
2018-12-12 22:45:00,-0.1762034936482193,,0.893414242572188,-0.44006531013589534,1.3304637311472751,49.16525372105256,0.0,66.66666666666664,91.15969581749049,88.9880081895291
2018-12-12 23:00:00,-0.33730956058040107,,0.7015017469863327,-0.6212097761835289,1.322180720690752,50.880686854129294,21.58078892086551,40.52692964028848,90.82481751824815,88.65693430656934
2018-12-12 23:15:00,-0.5958933392954946,,0.32575540337869135,-0.857817416625728,1.186729889475298,53.61964413711387,56.03789357136394,25.872894164076467,90.28313559938861,88.1214062158818
2018-12-12 23:30:00,-0.16062084457122427,,0.6194800830431335,-0.37898300701979526,0.9972638948092879,49.154190260794316,0.0,25.872894164076467,91.10380116959065,88.93274853801172
2018-12-12 23:45:00,-0.12626579915724356,,0.6243804465628999,-0.36187679052318567,0.9849644532358626,48.85711794058971,0.0,18.679297857121295,91.15969581749049,88.9880081895291
2018-12-13 00:00:00,0.407822172253125,,1.2119495452252105,0.06957387217050304,1.135102371702311,43.54327528573868,0.0,-1.6579330501069005e-14,92.2138078082494,90.03014484229101
2018-12-13 00:15:00,-0.0599891251071738,,0.7142966169498166,-0.34327576074790755,1.0556141034553082,48.67338725788491,50.91230827110987,16.970769423703274,91.3135748261983,89.14013904134652
2018-12-13 00:30:00,0.4012863057455407,,1.2379971807837453,0.027443995686815548,1.2029419238800236,44.27320935213643,13.009180670938886,21.307162980682904,92.2279411764706,90.04411764705884
2018-12-13 00:45:00,0.5276173065188683,,1.4427032867794454,0.05508758214538556,1.3773011591345103,42.98554571258252,0.0,21.307162980682904,92.51104565537555,90.32400589101621
2018-12-13 01:00:00,0.6137292601400279,,1.5441694326560285,0.04152905610173008,1.4908204181340736,41.99893538774418,0.0,4.336393556979613,92.72392185772208,90.53446369332843
2018-12-13 01:15:00,1.285889913747873,,2.4306543500392186,0.43465601527108433,1.9678064536256386,36.210940086633464,0.0,-1.5395092608135503e-14,94.1119691119691,91.9067419067419
2018-12-13 01:30:00,1.0047928867966016,,2.2375632028624137,0.005399760100521789,2.20740777336283,39.18835635753822,36.93025093622951,12.310083645409824,93.65185185185186,91.45185185185186
2018-12-13 01:45:00,1.4058738827380735,,2.813048062284551,0.1834546536912951,2.590777056166793,35.76166041377839,0.0,12.310083645409824,94.53084306868071,92.32085720663741
2018-12-13 02:15:00,1.4232928975712822,,2.9600830090707353,0.005886162125889882,2.9110267686826323,35.2179872428882,0.0,12.310083645409824,94.675701839303,92.46407029562886
2018-12-13 02:30:00,1.3312091003405913,,2.927826836869052,-0.23540462457193323,3.1212133408005416,35.743990779256265,13.248227587384704,4.416075862461554,94.60324549650142,92.3924370998958
2018-12-13 03:00:00,1.81093303402029,,3.555222375568201,0.00663676671155411,3.486493613104956,31.69734944282062,0.0,4.416075862461554,95.66649202903974,93.44360452061973
2018-12-13 03:30:00,1.2953534541033207,,3.034389023988915,-0.6047958188034164,3.595506748959968,38.012549419520916,99.99999999999999,37.74940919579488,94.77723141111608,92.56444643123231
2018-12-13 03:45:00,1.085294218264532,,2.812308593532964,-0.8820794950503696,3.659073834637758,40.16141091612873,100.0,66.66666666666664,94.45849449568581,92.24933055638205
2018-12-13 04:00:00,1.5729741099732353,,3.287699963970514,-0.5137862701555251,3.749482529460098,35.73471368779288,47.70008178348322,82.56669392782773,95.52015556054147,93.2989305212774
2018-12-13 04:15:00,1.5185880070954338,,3.073139457776697,-0.589968178793876,3.6181847740062305,35.67670174927552,47.01469051239777,64.90492409862699,95.53477935676888,93.31338818249814
2018-12-13 04:30:00,0.8356539849391886,,2.2845924839733245,-1.259027680168301,3.5255418061877783,44.08382915489147,100.0,64.90492409862699,94.28507728894175,92.0778834720571
2018-12-13 04:45:00,1.1424627606652082,,2.466342286583134,-0.9531794854793829,3.3938445752425883,40.93493866166342,62.54498901581304,69.8532265094036,94.96606756655976,92.75113729584608
2018-12-13 05:00:00,1.1339092145894902,,2.2208719231790353,-0.8824654773419316,3.0827078204334684,40.60266978138038,58.59276057615491,73.71258319732264,95.03879438973442,92.82303789913459
2018-12-13 05:15:00,0.7283307194966726,,1.6237189675217811,-1.2015396899834663,2.819307391716276,45.377437789107724,100.0,73.71258319732264,94.31395867400028,92.10643674743571
2018-12-13 05:30:00,1.3661056867518617,,2.091388760904289,-0.5242580918427664,2.5953108962408247,39.14244684108857,0.0,52.86425352538496,95.65184852566979,93.42912737614128
2018-12-13 05:45:00,1.0508464903051795,,1.6738946539516242,-0.7998836075267302,2.463014750979032,42.473366615005574,53.4230089776671,51.14100299255569,95.12613822958652,92.9093894611136
2018-12-13 06:00:00,0.9951460675714507,,1.343904373876037,-0.6976357171595615,2.0349644224169,42.66113003776766,56.434455575223765,36.61915485096362,95.09701492537313,92.88059701492537
2018-12-13 06:15:00,0.9561207315882392,,1.1243369552468963,-0.6273220298736892,1.7473167725440522,42.661130037767656,56.43445557522365,55.43064004270483,95.09701492537313,92.88059701492537
2018-12-13 06:45:00,0.9403464228322278,,0.9262808817243506,-0.5209662590475395,1.4443201204486726,42.42026374686215,93.15464685389003,68.67451933477913,95.14070314249459,92.9237889079645
2018-12-13 07:00:00,1.2813688468288564,,1.1006796336392233,-0.07932332041317158,1.1740075539175558,38.3757415541061,0.0,49.863034143037886,95.9010865492694,93.67553390783068
2018-12-13 07:30:00,0.658454123410257,,0.4603330357155322,-0.6547609260610598,1.1161790434599337,46.69144842543979,99.99999999999999,64.38488228463,94.74821215733016,92.5357568533969
2018-12-13 07:45:00,0.8058462386308252,,0.5128190036383984,-0.42401303348903463,0.9364162403639942,44.71724744850507,76.25937268495743,58.75312422831913,95.09701492537313,92.88059701492537
2018-12-13 08:00:00,-0.014341387955185692,,-0.17842319756201652,-1.3093636270122166,1.1394164735353474,54.26259349668501,100.0,92.08645756165247,93.50851221317542,91.31014063656554
2018-12-13 08:15:00,0.5224955954779231,,0.3836642576050764,-0.7588038184534907,1.1446150279532055,48.15716445948866,61.569296048936096,79.27622291129784,94.58876069966504,92.3781168589505
2018-12-13 08:30:00,0.5451571561356783,,0.42453184817639045,-0.7142034544015852,1.1403869912353295,47.69482435711458,31.19401741519112,64.25443782137573,94.675701839303,92.46407029562886
2018-12-13 08:45:00,0.15115661262918856,,0.10101818590171341,-1.0720144027994372,1.1787554239878506,51.99625163271641,76.25710107806165,56.34013818072961,93.92478302796528,91.72168236777686
2018-12-13 09:15:00,0.18093076500249605,,0.18987508572392287,-1.0469543377273238,1.2421525392975197,51.5572070260899,58.808136931986375,55.41975180841303,93.99673493618283,91.79281685960225
2018-12-13 09:30:00,-0.5914210973846035,,-0.35850507844972235,-1.9788035199011622,1.6394580382992068,59.510048119198814,100.0,78.35507933668266,92.45435806831566,90.26796230859834
2018-12-13 10:00:00,-0.7436822304108803,,-0.2849230026373384,-2.2406115700718154,1.980700201621302,61.10196972438343,100.00000000000001,86.26937897732877,92.10081563671099,89.9184363289
2018-12-13 10:15:00,-0.7635449099810732,,-0.1191176928808102,-2.3272689111143885,2.235495651306806,61.55771930374828,100.0,99.99999999999999,92.00205640423032,89.8207990599295
2018-12-13 10:30:00,-1.3181980066134469,,-0.38300967279280007,-3.0965523710027365,2.761588287132419,66.61296682157256,100.0,99.99999999999999,90.82481751824815,88.65693430656934
2018-12-13 11:15:00,-0.28761976088784724,,0.723830548129345,-2.0630635864773317,2.8056814410110955,53.892689739709596,0.0,66.66666666666664,92.79498525073748,90.6047197640118
2018-12-13 11:30:00,-0.20563790452835518,,0.856765066282783,-1.94163591499118,2.8136632876683176,53.112516018964094,0.0,33.333333333333314,92.93726937269373,90.74538745387454
2018-12-13 11:45:00,-0.36004768219433103,,0.7608182879388359,-2.09508484654779,2.875083775158586,54.73556303347939,12.022169024175842,4.007389674725261,92.61032933028808,90.42216164444116
2018-12-13 12:00:00,-1.0252297607911354,,0.21737076313390613,-2.7360247499663037,2.9910627740032685,60.885131333563855,57.57300573324552,23.1983915858071,91.24359912216534,89.07095830285297
2018-12-13 12:15:00,-0.49557331411580474,,0.8017098914553822,-2.155386362043543,2.9772474022768467,55.070556539896266,25.19152745478436,31.595567404068557,92.2279411764706,90.04411764705884
2018-12-13 12:45:00,0.19636872831880758,,1.5040589733284593,-1.3826224683302524,2.8849297627209474,48.32539472431366,0.0,27.588177729343276,93.58015549796373,91.38097001110701
2018-12-13 13:00:00,0.010790870137999953,,1.3128987553440385,-1.4651530051592587,2.7801682226387783,50.058926734638376,13.80229589407135,12.997941116285219,93.22246858832224,91.02734663710275
2018-12-13 13:15:00,-1.1611902661161189,,0.23255932315608963,-2.602421336735705,2.8689760466458796,59.76817447465896,91.1068448833373,34.96971359246953,90.8666131269621,88.69825509235598
2018-12-13 13:30:00,-0.8235672211925893,,0.5513615725012411,-2.0863304483708656,2.658092466901486,56.77846582820341,73.87253174766965,59.59389084169275,91.45367997070667,89.27865250823874
2018-12-13 14:00:00,-1.104257492291183,,0.3327309509159715,-2.3181324107699575,2.677442351452166,59.13697359776936,94.48385016000545,86.48774226367078,90.82481751824815,88.65693430656934
2018-12-13 14:15:00,-0.8802852623916002,,0.5467591613902423,-1.9552716668750914,2.519776511905566,57.1950112715173,73.49781082899626,80.6180642455571,91.18765540441713,89.01565013894984
2018-12-13 14:30:00,-0.17950730325978492,,1.2546785381265968,-1.2230119941984863,2.4772982949486924,50.65019088715309,0.0,55.99388699633388,92.52522277045436,90.33802194565138
2018-12-13 14:45:00,-0.9292329115466069,,0.48843655320862656,-1.8510434064269665,2.355528254347202,56.714322707325536,71.45383624099051,48.31721568999556,91.00606414846204,88.8361218674655
2018-12-13 15:00:00,-0.31205085608699834,,1.0264237536247167,-1.04847609117249,2.075128651984639,51.478903474893926,9.76474379041408,27.072860010468162,92.17142017053807,89.98823875330785
2018-12-13 15:15:00,-0.9640203485071441,,0.36408533135678933,-1.6138115887478044,1.9903337820465636,56.43589018393595,88.40119295871108,56.539924330038524,90.83874735382145,88.67070589094097
2018-12-13 15:45:00,-0.905373291981304,,0.38502086410201475,-1.4305816117655579,1.8251439703386714,56.24049286593964,92.18635320872002,63.45076331928169,90.88054906542055,88.71203271028038
2018-12-13 16:30:00,-0.8976665775609183,,0.4178526898197088,-1.4368307920094803,1.8641812813502256,56.45696665488828,95.08432771070122,91.89062462604407,90.82481751824815,88.65693430656934
2018-12-13 16:45:00,-0.7371981127581972,,0.5878894184380368,-1.2917338856211602,1.8862614775824869,55.135187347685786,73.44792021695493,86.90620037879201,91.07586610144716,88.9051308288262
2018-12-13 17:00:00,-0.8335922203508317,,0.5071850820257406,-1.4115646440694962,1.9274655282466857,56.23854879961413,83.47546719153725,84.00257170639776,90.82481751824815,88.65693430656934
2018-12-13 17:15:00,-0.3045559677698706,,0.9820877809219253,-0.9013775307201266,1.8827055434647066,50.9191381365067,0.0,52.30779580283069,91.81891554772909,89.63973879228118
2018-12-13 17:30:00,-0.41895133305465126,,0.8472161230095754,-0.9666562930102596,1.8149563094705798,52.15470843338994,22.311458232808075,35.26230847478174,91.56591192203416,89.38960943797174
2018-12-13 17:45:00,-0.7239336733777746,,0.5246185749867571,-1.211100719147984,1.7416975153588623,55.25478144719259,81.5060837614133,34.605847331407084,90.92236909369751,88.7533776382093
2018-12-13 18:00:00,-0.05741422929230744,,1.1862917532391215,-0.5180076773678932,1.698623615042848,48.5526370028919,0.0,34.605847331407084,92.1996765181591,90.0161740920453
2018-12-13 18:15:00,-0.1468485148227061,,1.0719660872569925,-0.6356825764233465,1.7039316772085675,49.495099507781184,14.062103744880156,31.85606250209778,92.01615864854939,89.83474109438122
2018-12-13 18:30:00,-0.5829710569086655,,0.6274090702634405,-1.057296480703518,1.6883345197401927,53.90229343956787,79.82007074206172,31.29405816231392,91.13174440707708,88.96037432373156
2018-12-13 18:45:00,-0.27293109390030823,,0.8292619964926473,-0.5623411194668582,1.3897483517150688,50.795705655234926,33.467924646871296,42.45003304460435,91.7063870352717,89.52848867052872
2018-12-13 19:00:00,-0.23411489285427578,,0.7621695912717552,-0.3609372873033645,1.1208582558730031,50.48997263995424,36.21420665036408,49.83406734643233,91.76263478324654,89.58409741069467
2018-12-13 19:15:00,0.0076517756922855895,,0.9883000597225466,-0.1721235891342321,1.1557073431549318,47.92705462594149,0.0,23.22737709907842,92.2279411764706,90.04411764705884
2018-12-13 19:45:00,-0.43569918569066335,,0.5260608391901789,-0.629991161959631,1.1566530577779428,52.847922491885846,82.35432958298576,39.52284541111657,91.34157944814463,89.16782551416233
2018-12-13 20:00:00,0.13063003351376778,,1.083059226466787,-0.12391310942586609,1.2012116484508761,46.934238990146405,0.0,27.451443194328544,92.4401913875598,90.25395656974607
2018-12-13 20:15:00,0.019400001815084167,,0.9591819851929362,-0.2760937498987315,1.2310710842194543,48.13616064875688,20.324416385437974,34.2262486561412,92.2279411764706,90.04411764705884
2018-12-13 20:30:00,3.0132480590771227,,4.955153739972973,1.6859866042533422,3.164100943571835,28.852740058558563,0.0,6.774805461812615,98.21821214648571,95.96633558268255
2018-12-13 20:45:00,2.069061925264992,,4.239081896706343,0.38648201306814567,3.7655118060780897,36.27732935781554,30.941999794695654,17.088805393377832,96.5639097744361,94.3308270676692
2018-12-13 21:00:00,1.8480273009590986,,4.203002561633373,-0.08332390707966875,4.199816986746392,37.48000494833425,44.739287044129966,25.227095612941827,96.28350476762519,94.05360762820034
2018-12-13 21:15:00,2.441279342401703,,5.009471103275942,0.14360169134199907,4.743647604835277,34.18840560349021,27.66970475997264,34.4503305329327,97.61886763927734,95.37379998488171
2018-12-13 21:30:00,3.0366286285336663,,5.878686230184749,0.2891664214584866,5.422300069420361,31.16728686791751,26.828280329052557,33.07909071105168,99.00645212365909,96.7456206857703
2018-12-13 21:45:00,2.353780599939781,,5.235555018355398,-0.6111529596208531,5.714575504340917,36.125557683856776,78.54415091528914,44.34737866810474,97.87314562518922,95.62518922191947
2018-12-13 22:00:00,2.0831619573383087,,4.957718833924085,-1.041309042446159,5.883810805128209,37.66794671175112,100.0,68.4574770814472,97.51435478996675,95.2704744635842
2018-12-13 22:15:00,2.4107246641394964,,5.280432011576175,-0.9068943437207988,6.05491926782862,35.54941303843252,67.41048256311704,81.98487782613536,98.3385175631591,96.08527425840225
2018-12-13 22:30:00,2.1373548761284944,,4.9934316015570746,-1.3124319802013784,6.191901643728268,37.20897783014176,92.93965700966915,86.78337985759536,97.9780386217342,95.72889057175314
2018-12-13 22:45:00,2.008968737912342,,4.793608404326166,-1.5351419748354855,6.227293249166636,37.64128178375147,98.74134981494608,86.36382979591072,97.88812353341912,95.63999697222012
2018-12-13 23:00:00,1.5312059804016842,,4.10614761514716,-1.9977721910988233,6.040244293131555,41.54215342756374,100.0,97.22700227487171,97.08254805880134,94.8435733132303
2018-12-13 23:15:00,2.0555980632628756,,4.572808170889209,-1.5690466055925945,6.050976325880808,37.81523959480462,37.80952301023315,78.85029094172637,98.26330957075686,96.01092067344155
2018-12-13 23:30:00,1.634111433730201,,3.993617979739783,-1.9850327318557515,5.9192045766363455,41.12723845024131,90.42469043790227,76.07807114937843,97.5740628778718,95.32950423216444
2018-12-13 23:45:00,2.1267373465564843,,4.254086067289742,-1.4898139959420353,5.665593849009691,37.60960189229619,0.0,42.744737816045095,98.70046264381138,96.44310742806677
2018-12-14 00:15:00,1.0320779211353548,,2.859511905644574,-2.4429706088188285,5.291461952344734,46.59471304779899,100.0,63.47489681263405,96.65262524447118,94.41853467729804
2018-12-14 00:30:00,1.3875092564052727,,2.911680886641177,-1.9745585301456203,4.863451172668637,43.91059742343904,70.12707380123952,56.70902460041313,97.45468277945619,95.21148036253777
2018-12-14 01:00:00,1.8062557370880583,,3.050359071123543,-1.4590187553978673,4.473781283917219,40.90318749526843,36.65603625788352,68.92770335304097,98.41378263509411,96.15968427443838
2018-12-14 01:15:00,0.925582957737836,,1.6261419775234875,-1.98761269858313,3.6202978344499654,47.552075048619116,100.0,68.92770335304097,96.77103718199609,94.53560138491648
2018-12-14 01:30:00,1.1600838001073477,,1.3966681619062227,-1.4542196752278636,2.851708437814833,45.689989161973884,71.99402348582598,69.55001991456979,97.32055249452789,95.07887387727376
2018-12-14 01:45:00,0.8147472861999905,,0.2959599434848359,-1.2035972647789106,1.5063935030835174,48.11460095138647,100.0,90.66467449527528,96.71181339352897,94.47705041384499
2018-12-14 02:00:00,0.6735954789903298,,0.2512889544775909,-1.2961968838273497,1.555613201149355,49.01146566448042,100.0,90.66467449527528,96.4900413378429,94.25779782036827
2018-12-14 02:15:00,0.3644837138382817,,0.027676411656174515,-1.6210891814401829,1.6620069082517521,51.36535249849277,100.0,99.99999999999996,95.91576738609113,93.6900479616307
2018-12-14 02:30:00,0.8587033818070466,,0.5004140122185863,-1.081437064802404,1.586459925965926,47.15730934058114,25.854206886906987,75.28473562896896,96.9489227060419,94.71146602380595
2018-12-14 02:45:00,0.3672857696710219,,0.1325737901018309,-1.5746147288435153,1.7195870938808793,51.04452283117522,92.37579902871603,72.74333530520762,96.01859488640623,93.79170728049789
2018-12-14 03:00:00,1.1989630655849348,,0.9680124829132053,-0.6042049040612563,1.56936265683186,44.54665737003703,0.0,39.410001971874294,97.73844641101277,95.49202027078134
2018-12-14 03:15:00,0.7126841142880425,,0.5375685257418494,-1.0269970326312827,1.5684036656946347,48.21842167053107,53.84848906312082,48.74142936394558,96.8451170845569,94.60883969580604
2018-12-14 03:30:00,1.2785096975209465,,1.1562566966393462,-0.44868851482107175,1.5992871878219432,43.98430117280758,0.0,17.94949635437357,98.0530303030303,95.8030303030303
2018-12-14 03:45:00,0.8465463923411631,,0.7530871465139422,-0.7795058003019717,1.5327954187733974,47.19032486061189,45.40967469490977,33.08605458601016,97.27588288560216,95.03471174162392
2018-12-14 04:00:00,0.7329888792408479,,0.6759915488479429,-0.8245326029080235,1.501639427272692,47.870026778181824,91.7717293937061,45.72713469620525,97.11226720953026,94.87295483676392
2018-12-14 04:15:00,1.151429735487497,,1.1440919864181165,-0.3760341163983272,1.5143107115182493,44.45314958939748,11.073100466601897,49.418168185072545,98.02302681411908,95.77336767156493
2018-12-14 04:30:00,1.4016249884953869,,1.4674780720158598,-0.16753125542253722,1.6244508290189137,42.31997715337302,0.0,34.281609953435954,98.62482905333536,96.36833308007901
2018-12-14 04:45:00,1.0073532630702653,,1.1064445722993588,-0.4909161047038646,1.5924596557451876,45.55560895071965,58.29915074782955,23.12408373814377,97.93307086614173,95.68443367655968
2018-12-14 05:00:00,0.8797587924312067,,1.0139671241756743,-0.5896176536763553,1.6001895798475048,46.40031193959322,73.51888833535915,43.93934636106286,97.75340393343417,95.50680786686839
2018-12-14 05:15:00,0.9259731563908247,,1.0668627401199338,-0.43623210948919855,1.4983702587033128,45.700362526204955,82.8457847196244,71.554607934271,97.91808615338027,95.66961919903096
2018-12-14 05:30:00,0.5094221322964554,,0.6441035967127862,-0.8250854231209415,1.4705197065450129,49.57297833502443,99.99999999999999,85.45489101832781,97.14199532463614,94.90234522283387
2018-12-14 06:00:00,0.5842049379599867,,0.745238015737093,-0.7241027500364705,1.4691855076432205,48.63904217650711,76.75254453409092,86.53277641790505,97.33544685990339,95.09359903381645
2018-12-14 06:30:00,0.8539652199596848,,1.032887384226,-0.3817668512155814,1.4100636285346455,45.7810610635338,2.083825024549563,59.61212318621344,97.93307086614173,95.68443367655968
2018-12-14 06:45:00,0.2661014262124839,,0.4530101209369475,-0.951353993264481,1.4078721364625648,51.60016968294395,100.0,59.612123186213445,96.80066245106896,94.56489009334537
