timestamp,ema50_dist_BCHABC_BTC_1h,ema200_dist_BCHABC_BTC_1h,upper_bb_dist_BCHABC_BTC_1h,lower_bb_dist_BCHABC_BTC_1h,width_bb_BCHABC_BTC_1h,rsi_BCHABC_BTC_1h,stoch_rsi_fastk_BCHABC_BTC_1h,stoch_rsi_fastd_BCHABC_BTC_1h,kijun_dist_BCHABC_BTC_1h,tenkan_dist_BCHABC_BTC_1h
2019-01-22 07:00:00,,,0.014269795080815939,0.002587004238812085,0.01158514659637201,0.3688778382190462,0.0,0.23250538429205037,0.005454705416580996,-0.005381389483562482
2019-01-22 08:00:00,,,0.01097668861933121,0.0002963579127144289,0.0106204681905645,0.4128862593518468,0.33479274256254216,0.34410296514623107,0.0033655253146034347,-0.007448053848404967
2019-01-22 09:00:00,,,0.011083014787081735,-0.0003790780096780688,0.01140107460587199,0.41071426603587224,0.31826936861808003,0.21768737039354075,0.003512366456900118,-0.007302795258305239
2019-01-22 10:00:00,,,0.009969840254827833,-0.0016226143766729928,0.011544273303070902,0.4275771949387544,0.44655359399387456,0.3665385683914989,0.002749261501564737,-0.008057675996607228
2019-01-22 11:00:00,,,0.007863250039514602,-0.003849940445516009,0.011689733225777476,0.4714320129723151,1.0,0.5882743208706516,0.0007005049473161051,-0.010084352470739244
2019-01-22 12:00:00,,,0.017777360730893532,0.002855222612255792,0.014769768875001381,0.3467712137164827,0.0,0.4821845313312915,0.00968900930616079,-0.0011927199905760189
2019-01-22 13:00:00,,,0.009438073027267402,-0.004890492947772995,0.01429605973680315,0.474370621691162,1.0,0.6666666666666667,0.0020166004208554966,-0.00878244096329206
2019-01-22 14:00:00,,,0.008946826082631532,-0.00502468439453263,0.013944164981773725,0.474370621691162,1.0,0.6666666666666667,0.0020166004208554966,-0.00878244096329206
2019-01-22 15:00:00,,,0.0031491467558222297,-0.010791163318367936,0.01399378042508065,0.5520433298142187,1.0,1.0,-0.0037774226354788665,-0.014514020049397058
2019-01-22 16:00:00,,,-0.0036036912921530995,-0.021068753779405647,0.01768320645725539,0.6414919968075313,1.0,1.0,-0.012727848648026119,-0.02336798456532385
2019-01-22 17:00:00,-0.015123628341403017,,-0.005097932536135663,-0.02806827094207598,0.0233576812098326,0.6802762569375644,1.0,1.0,-0.01770621436552755,-0.028292696902845083
2019-01-22 18:00:00,-0.04661537843658248,,-0.023089462891170087,-0.07199468237012341,0.051346330450550565,0.8234443754576485,1.0,1.0,-0.05101306465899036,-0.06124058901682905
2019-01-22 19:00:00,-0.03894417246626336,,-0.008808240588387584,-0.0698095482079577,0.06349731694596635,0.7553510789167409,0.7491045166039285,0.9163681722013094,-0.04495946962310937,-0.055252235438313035
2019-01-22 20:00:00,-0.035277138446697665,,-0.0005395876265964494,-0.06952407107342617,0.07148886931717428,0.7317327124677591,0.4959578782630535,0.7483541316223272,-0.042746258655349645,-0.053062876926513236
2019-01-22 21:00:00,-0.02918578811849959,,0.008600993558953496,-0.06517458693625167,0.07592320475197506,0.681675801456106,0.009775531962063093,0.41827930894301496,-0.0378841027080119,-0.048253121930686094
2019-01-22 22:00:00,-0.02123886984317036,,0.01832755854482837,-0.057844758985793,0.07770771316917903,0.6168946863977992,0.0,0.16857780340837214,-0.03086751279079636,-0.041312151963139865
2019-01-22 23:00:00,-0.03247657143901028,,0.009596679163299093,-0.0702797720561199,0.08237586227056444,0.6760128731723134,0.42698055105275456,0.14558536100493918,-0.04330719647291914,-0.05361776934453222
2019-01-23 00:00:00,-0.02496190116559238,,0.019045214346373518,-0.063089823594084,0.08398457176353821,0.6222830223652375,0.046921182397855546,0.15796724448353666,-0.036884094612056884,-0.04726389122984431
2019-01-23 01:00:00,-0.025008208656758013,,0.020426319820683103,-0.06287377611610656,0.08510637040592346,0.6274860318788155,0.1634943373772354,0.21246535694261515,-0.0379380980441677,-0.048306535342481194
2019-01-23 02:00:00,-0.026125670405284684,,0.02067545610297339,-0.06372778412604374,0.0862600890536353,0.6384867834376208,0.36523611798476024,0.1918838792532837,-0.04009295293557702,-0.050438166699330766
2019-01-23 03:00:00,-0.03944347841689211,,0.00946156962541389,-0.07651695517389379,0.08896118818562675,0.7039274145117066,1.0000000000000002,0.5095768184539986,-0.05480660546411942,-0.06499324566481957
2019-01-23 04:00:00,-0.04116716886821581,,0.01029227784652309,-0.07806602654164985,0.09145751366176999,0.7167391921094655,1.0,0.7884120393282535,-0.05815614526674362,-0.06830668644579951
2019-01-23 05:00:00,-0.03701508196269576,,0.016103686092553415,-0.07266806271092174,0.09135548174115467,0.6917498267394041,0.7200170245458719,0.9066723415152906,-0.0555616770425873,-0.06574017960442946
2019-01-23 06:00:00,-0.03367363655729372,,0.02016832071430974,-0.06714027610792805,0.08940844148485771,0.6730491527544538,0.4416780250403797,0.7205650165287506,-0.05363254940929685,-0.06383184277354537
2019-01-23 07:00:00,-0.032583691544112225,,0.021399394274056904,-0.06340342330515769,0.08662205524074763,0.6742027417335518,0.02640393545366938,0.396032995013307,-0.05386759389574203,-0.0640643541131991
2019-01-23 08:00:00,-0.024250299479062987,,0.027609994563153828,-0.04916766334304501,0.07761424904293257,0.6045259133139711,0.0,0.15602732016468304,-0.04668557446335242,-0.05695973751529315
2019-01-23 09:00:00,-0.028355021722027085,,0.021182900967351648,-0.048036519706807446,0.0701614652937591,0.6336498998764285,0.3338991042560282,0.1201010132365659,-0.051826654498188574,-0.06204541054785795
2019-01-23 10:00:00,-0.020612795500360548,,0.02545142328595995,-0.033589792269916874,0.05928244676891542,0.5741087511085563,0.0,0.1112997014186761,-0.04509246880570417,-0.05538380124777176
2019-01-23 11:00:00,-0.028219971050775672,,0.013811293502633326,-0.03475917911597093,0.04908458172023125,0.622629282608948,0.484749695735232,0.2728829333304201,-0.05363254940929685,-0.06383184277354537
2019-01-23 12:00:00,-0.03473072764184515,,0.00480008836995216,-0.03696895438320291,0.042451856799859355,0.660895562469625,0.9999999999999999,0.4949165652450773,-0.06135355637080453,-0.07146963806603523
2019-01-23 13:00:00,-0.027414757415250235,,0.008981244305534375,-0.024686752254725275,0.03393447564878648,0.6089052856004121,0.40094265414462543,0.6285641166266192,-0.05532747361750212,-0.06550850026175836
2019-01-23 14:00:00,-0.02326566787363915,,0.012422972493232765,-0.02147367189058924,0.03405073587113615,0.5836519383668995,0.10996126149444173,0.5036346385463557,-0.05221982639464817,-0.062434345109747214
2019-01-23 15:00:00,-0.026202811708127438,,0.00919325866024967,-0.025243695022884483,0.03471555357485744,0.6057023829011282,0.28546620889905416,0.2654567081793738,-0.056107700355147005,-0.06628031825565073
2019-01-23 16:00:00,-0.022022179949552467,,0.01301475360515747,-0.021315629271575043,0.03447346284115006,0.5786779860945481,0.0,0.13180915679783198,-0.05292671473163724,-0.06313361509350557
2019-01-23 17:00:00,-0.051889411178610234,,-0.01201718646956218,-0.05664012815969566,0.04620924295635051,0.7157190572223819,1.0,0.42848873629968476,-0.08390113560454249,-0.09377421509686035
2019-01-23 18:00:00,-0.0467037938435364,,-0.004268972864444831,-0.05256285896738666,0.04970633720134336,0.6902373780961879,0.8140580855324433,0.6046860285108145,-0.08073251823251837,-0.09063974688974696
2019-01-23 19:00:00,-0.04941737789131617,,-0.0035420267820372997,-0.058543774402530446,0.0567638625632791,0.7064649430194323,0.9324719653255099,0.9155100169526513,-0.08529427458513439,-0.09515233978976578
2019-01-23 20:00:00,-0.032319621004373245,,0.013933720456712928,-0.04040239417518243,0.05506486155887248,0.5958563051072936,0.12535161080813007,0.6239605538886945,-0.07011120151885009,-0.08013289937618662
2019-01-23 21:00:00,-0.027762441371337876,,0.017663123533711467,-0.03414652037638932,0.052240191816525554,0.5752531355490479,0.0,0.3526078587112135,-0.06682090364725113,-0.07687806205770276
2019-01-23 22:00:00,-0.030698856658087248,,0.013787888329338305,-0.035615038116594944,0.04994803810053319,0.5937551420719808,0.14100870096701426,0.08878677059171494,-0.07084202823924779,-0.08085584975202575
2019-01-23 23:00:00,-0.033740903564361324,,0.010954039719736519,-0.039655345428163624,0.051346237172939,0.6130489919171105,0.2880522499973444,0.14302031698811973,-0.07507823459587792,-0.08504640120858953
2019-01-24 00:00:00,-0.02849420500526101,,0.01623421697533156,-0.03522262183012059,0.05195006322179575,0.5854105145863849,0.26874319074616776,0.23260138057017568,-0.07116926744690089,-0.08117956220199396
2019-01-24 01:00:00,-0.02704793352843693,,0.01748294494906033,-0.034155483500240114,0.05207251898945489,0.5830515072575037,0.20632874758846184,0.25437472944399153,-0.07084202823924779,-0.08085584975202575
2019-01-24 02:00:00,-0.01719034345990811,,0.027111497635244453,-0.02422543553703571,0.051262959130585754,0.5229942543780867,0.0,0.15835731277821005,-0.06209820817945566,-0.07220626453289558
2019-01-24 03:00:00,-0.01392598301621939,,0.0298851105010407,-0.020906918209173564,0.05056503739572224,0.5066562799704102,0.0,0.06877624919615412,-0.05952544232615564,-0.06966122616924975
2019-01-24 04:00:00,-0.002390742103272725,,0.04165947649406476,-0.009176195421832789,0.05002321287393738,0.4441918419766164,0.0,1.6579330501069005e-16,-0.048616699503288396,-0.058870050226156434
2019-01-24 05:00:00,-0.0035189041200794913,,0.040454855374896015,-0.010773287877736126,0.0504789953980836,0.45219591253696545,0.0576414363678489,0.019213812122616466,-0.049829559626416886,-0.06006983898234619
2019-01-24 06:00:00,0.008519476766094103,,0.054330246611592026,-0.0001607741087860104,0.05305406535322125,0.39343487874490823,0.0,0.019213812122616466,-0.03801907968574636,-0.048386644219977515
2019-01-24 07:00:00,-0.008225151385466534,,0.03645594033126098,-0.017004293616415755,0.05294529733815963,0.49197198147898713,0.870304568460723,0.30931533494285746,-0.05431124841396828,-0.06450322723009871
2019-01-24 08:00:00,-0.003254135254935786,,0.04163290185687529,-0.013571479383345908,0.054440541719777996,0.4684788286444131,0.7615806413755156,0.5439617366120797,-0.04969787682244031,-0.05993957536448802
2019-01-24 09:00:00,0.0029102585713756124,,0.04879450344371161,-0.009178861359588009,0.05684734281019855,0.4394586923350085,0.4670709033764092,0.6996520377375494,-0.043707464018743925,-0.054013723083788934
2019-01-24 10:00:00,-0.006941304819320093,,0.03817069053379463,-0.019044841508448318,0.056673566999166015,0.49411253780865594,1.0,0.7428838482506417,-0.053371251863714275,-0.06357336131205471
2019-01-24 11:00:00,-0.0019035510008283962,,0.04353009787780948,-0.01511009676787023,0.05781859241536979,0.46984935128569966,0.5560571024292278,0.6743760019352125,-0.0486430989511073,-0.05889616515899887
2019-01-24 12:00:00,-0.00022966561124226903,,0.045489536082193416,-0.014306590949056952,0.05887813027824625,0.4617106467789418,0.4071434361313618,0.6544001795201967,-0.04705653454889114,-0.057326699649785984
2019-01-24 13:00:00,0.0018127328322401492,,0.04427027425534713,-0.013029674845844275,0.05641867252736977,0.4510527619954856,0.21213639333150783,0.391778977297366,-0.0450392735780738,-0.055331179321486346
2019-01-24 14:00:00,-0.0033254037215288967,,0.03535640533982787,-0.018144834908707663,0.05304474853582281,0.48317246126711344,0.7459328030640531,0.45507087750897446,-0.0500664967305775,-0.06030422254239165
2019-01-24 15:00:00,-0.0005877902770035082,,0.032701127263502494,-0.014131365636564919,0.04640165902645947,0.46796314552731544,0.5264801326071942,0.49484977633425187,-0.047480135578152005,-0.057745735400344445
2019-01-24 16:00:00,0.001440228947434008,,0.03296072961621643,-0.012823754756114969,0.045328098977547825,0.45612958024986333,0.1580593333531674,0.4768240896748051,-0.04549124418831274,-0.05577827890531473
2019-01-24 17:00:00,0.005959222001866493,,0.03656336494239465,-0.00959198112746329,0.045541191590963336,0.4296109180876936,0.0,0.22817982198678746,-0.04095219446697829,-0.05128814792022163
2019-01-24 18:00:00,0.0031101318712463133,,0.031062478782601488,-0.012513686727700368,0.04317573663001814,0.4492851443340895,0.36732000384102803,0.17512644573139874,-0.04354739719912981,-0.053855381353568044
2019-01-24 19:00:00,0.0017797916271424796,,0.025150882403896846,-0.012412312846069362,0.037325458773534034,0.45861464550207975,0.7562462300278887,0.37452207795630577,-0.04474659385361246,-0.05504165389651994
2019-01-24 20:00:00,0.0026763825775379946,,0.02196734575510506,-0.010155882918680748,0.031934631318280435,0.4520174178298387,0.7725386265708453,0.6320349534799209,-0.04378747733928323,-0.05409287407613994
2019-01-24 21:00:00,0.00141748197701963,,0.015410502047171315,-0.008797320254314123,0.024128040741620407,0.46197303601161244,1.0,0.8429282855329115,-0.04493286534068763,-0.05522591787843334
2019-01-24 22:00:00,-0.00013669229170754083,,0.010859541332924882,-0.00904333173176819,0.019884815568216942,0.4753415280735762,1.0,0.9241795421902821,-0.04642042610001684,-0.05669744673749788
2019-01-24 23:00:00,-0.0019714077542759556,,0.006366905780997412,-0.009584294671428961,0.015976902406579556,0.4920875996852117,0.9999999999999999,1.0000000000000002,-0.048246953335369214,-0.058504288926519155
2019-01-25 00:00:00,0.001686143902806192,,0.009913483326164485,-0.006087798575962644,0.01597073240841498,0.4612943993907589,0.23151832937529446,0.7438394431250983,-0.044693360082476596,-0.05498899384212419
2019-01-25 01:00:00,0.001459150686158539,,0.009350183578012983,-0.006383196532463997,0.015710074316985418,0.46291503931167755,0.052629798313318175,0.42804937589620434,-0.044853043599387354,-0.055146956400612956
2019-01-25 02:00:00,0.003928269327619471,,0.01144874695289766,-0.0027730116382422842,0.014160332940858859,0.4405538288802482,0.0,0.09471604256287108,-0.04234518588866243,-0.052666126644507094
2019-01-25 03:00:00,0.006232209651664045,,0.012777562639668671,-0.0005064901109655962,0.013203044989302455,0.41943096826715026,0.0,0.017543266104439598,-0.03990478857462898,-0.05025203024362912
2019-01-25 04:00:00,0.005500743156564791,,0.011919309527647082,-0.001641656146546322,0.013491634502711822,0.4253005924946541,0.13498331886849746,0.04499443962283269,-0.04038849081952545,-0.05073051948051954
2019-01-25 05:00:00,0.0023198056961062363,,0.008815157445679844,-0.0047468500624561205,0.013534476303199816,0.4611536533671874,0.9594935363184716,0.3648256183956565,-0.04333389140018995,-0.05364417657235343
2019-01-25 06:00:00,0.0050586087723138995,,0.010181723436393897,-0.0015818297806700077,0.011713187135197879,0.4333618058271184,0.3338912039473637,0.47612268637811117,-0.04052276607057914,-0.050863347605854536
2019-01-25 07:00:00,0.006918424892394359,,0.012094484415481999,-0.0002819370895716933,0.012303752177611418,0.413917410761895,0.0,0.43112824675527867,-0.03847771826008928,-0.048840339905207975
2019-01-25 08:00:00,0.013835746804885085,,0.020922758150513587,0.0041888426857863426,0.01652641311996515,0.3546202177036356,0.0,0.11129706798245484,-0.031332994292818106,-0.04177261682771094
2019-01-25 09:00:00,0.013651072664010444,,0.022224947260863548,0.0021581962342325234,0.019825052476959433,0.3519363760682339,0.0,2.6053233644537007e-16,-0.030977078092761845,-0.04142053644611521
2019-01-25 10:00:00,0.014411182860225136,,0.023440849060413216,0.0014898126252154142,0.021680778360010592,0.34186278292134664,0.0,2.6053233644537007e-16,-0.02968811909209268,-0.040145468953415864
2019-01-25 11:00:00,0.014066755266618047,,0.023642257672023215,-0.00014398444550478562,0.023510019684474623,0.34007844883352534,0.0,2.6053233644537007e-16,-0.029468380229859203,-0.039928098284549685
2019-01-25 12:00:00,0.0071582510490340034,,0.01642449505371668,-0.007143883095789172,0.023459518804135382,0.43257316072694363,1.0,0.33333333333333365,-0.035800663704370406,-0.04619213679059564
2019-01-25 13:00:00,0.00570876310991264,,0.015076542141726934,-0.008638520737834332,0.023638968786056064,0.44801562243025733,1.0,0.666666666666667,-0.03696525378500615,-0.04734417572540095
2019-01-25 14:00:00,0.006816662970519971,,0.016098291283298982,-0.007721828637034744,0.02372077184070164,0.4335364227796565,0.8658553011152845,0.955285100371762,-0.03563793879387955,-0.04603116561656162
2019-01-25 15:00:00,0.005380770098503795,,0.01425897648824348,-0.00914028004211398,0.023339522564754116,0.4503250206211954,1.0,0.955285100371762,-0.03680292175867417,-0.047183593201292284
2019-01-25 16:00:00,0.007127609160790138,,0.01579705134143028,-0.007548874104147729,0.02325004021932659,0.42747923070524285,0.0,0.6219517670384286,-0.03485066013568683,-0.045252371702840355
2019-01-25 17:00:00,0.008157365142930528,,0.01641561725052232,-0.006642537616977751,0.02294602818712687,0.4124564066996294,0.0,0.33333333333333365,-0.03354474982381972,-0.043960535588442484
2019-01-25 18:00:00,0.006664802874779552,,0.013963714262733351,-0.007851320546871432,0.021748566907756804,0.43172315494422814,0.5087788078144153,0.1695929359381388,-0.03471479249957776,-0.045117968354074
2019-01-25 19:00:00,0.0064851377113865905,,0.012121049479299595,-0.007269578269951782,0.019343705035221027,0.4306620888122181,0.48075913605648696,0.3298459812903011,-0.03463325355483604,-0.045037308179642355
2019-01-25 20:00:00,0.00992067282123199,,0.014870730687618572,-0.0038079833727516776,0.01857596346539624,0.38482683349734875,0.0,0.3298459812903011,-0.030949689089881494,-0.04139344262295086
2019-01-25 21:00:00,0.008873859836566744,,0.01273642777719064,-0.004423807734258101,0.017089207467193817,0.39711146667256075,0.26195302309856183,0.2475707197183499,-0.031606598124505725,-0.04204327194667257
2019-01-25 22:00:00,0.008662777418126266,,0.011859353569825037,-0.004398690839239605,0.016197621912003086,0.39534021915769185,0.2241835891595865,0.1620455374193831,-0.03146981553151229,-0.04190796350179382
2019-01-25 23:00:00,0.0058109342459029545,,0.008599911721294928,-0.0069600593643599495,0.015547223510096471,0.4444421552943514,1.0,0.4953788707527164,-0.03398044574680925,-0.04439153588233635
2019-01-26 00:00:00,0.0033825665365498914,,0.005646647511336145,-0.009003220096515774,0.014674495612689464,0.4841598940319166,1.0,0.7413945297198624,-0.036180141684471034,-0.04656752501967831
2019-01-26 01:00:00,0.005422878055407754,,0.006098629855866289,-0.005929577675093722,0.012027190919533248,0.44994579711315524,0.6147914640848318,0.8715971546949443,-0.03400766369886188,-0.044418460498140466
2019-01-26 02:00:00,0.008487365995250462,,0.008327776779442075,-0.002393704631981297,0.010689764494548464,0.4038451440573441,0.09575496545890168,0.5701821431812448,-0.0307305213162955,-0.04117663688793394
2019-01-26 03:00:00,0.0072787501518694064,,0.00658699215760139,-0.003180597399947249,0.009750981711057344,0.42088496908527323,0.21216308378378687,0.3075698377758405,-0.031606598124505725,-0.04204327194667257
2019-01-26 04:00:00,0.006474217564671925,,0.006034194422122274,-0.003620508398918143,0.009643065155247366,0.43127922591346585,0.34158211119137233,0.21650005347802068,-0.032126019817632856,-0.04255709567230337
2019-01-26 05:00:00,0.006274927320103929,,0.006059824864241392,-0.0034201478364902504,0.009467477159746916,0.4304035054783049,0.5760951236158907,0.37661343953035037,-0.03207137009118899,-0.042503034922785954
2019-01-26 06:00:00,0.006274568402460545,,0.0061647449600061854,-0.0027958304677444534,0.008945507103489871,0.42620951650271693,0.8152039701078009,0.5776270683050216,-0.03182536993109686,-0.042259685982152906
2019-01-26 07:00:00,0.007012373403220362,,0.0070366073269994,-0.0014876475802788613,0.008500669969537591,0.40903985302841145,0.0,0.4637663645745642,-0.03084011759384897,-0.04128505201266386
2019-01-26 08:00:00,0.007914845120127856,,0.008134012944541524,-0.000781113388886312,0.008882470377183059,0.38888805144414074,0.0,0.2717346567026007,-0.029660657176011296,-0.04011830300285857
2019-01-26 09:00:00,0.006318018326984642,,0.006211451548135738,-0.002149834815519447,0.008344340606939369,0.4223846761019988,0.8068471232494008,0.268949041083134,-0.030949689089881494,-0.04139344262295086
2019-01-26 10:00:00,0.006808664728803704,,0.006655439531272567,-0.0016261633736631698,0.00826082990748773,0.4085312823425057,0.5263252894154834,0.4443908042216285,-0.030209600316804974,-0.040661330014425956
2019-01-26 11:00:00,0.006104065587352547,,0.005459788576804181,-0.0019765122613878416,0.007423372010240218,0.4206574714569667,0.9484364570259186,0.7605362898969348,-0.030648307840199118,-0.04109530945177975
2019-01-26 12:00:00,0.0047454414074867834,,0.003943087739041173,-0.0030986935001268145,0.007038809474083644,0.45167986537138355,1.0,0.8249205821471345,-0.031770686246823,-0.042205591640779305
2019-01-26 13:00:00,0.00567837900128354,,0.004958459078458821,-0.0020943690561240347,0.007042742610162908,0.4270531489460994,0.4292578180654896,0.7925647583638031,-0.030648307840199118,-0.04109530945177975
2019-01-26 14:00:00,0.009598529026446645,,0.009400332409966072,0.0011993609286657936,0.008157736727476118,0.3511232042959193,0.0,0.47641927268849704,-0.026492134703844705,-0.03698392867283773
2019-01-26 15:00:00,0.006914016296036385,,0.006619412762377541,-0.001407243480185616,0.00800579246976783,0.41358614148497597,0.6211715516506697,0.35014312323872027,-0.028808566086907406,-0.03927539516174716
2019-01-26 16:00:00,0.005712028149291282,,0.005649476442048718,-0.002491224234669631,0.008127865751742552,0.43720164929811745,0.8560193236487764,0.4923969584331493,-0.029743038261263344,-0.04019979624179304
2019-01-26 17:00:00,0.004722965809632829,,0.004807364215451138,-0.0033482532551540878,0.008149671832858103,0.45660913152645416,1.0,0.8257302917664826,-0.030511254382988406,-0.04095973306187073
2019-01-26 18:00:00,0.007522295645284949,,0.008032392685350276,-0.0007937031377699411,0.00879426634119886,0.3989360897339022,0.45326316688187196,0.7697608301768833,-0.027513827825840442,-0.037994610693518616
2019-01-26 19:00:00,0.0077217898275108166,,0.008298995080920024,-0.000755787656907092,0.009020760005903603,0.390171837370958,0.0,0.48442105562729126,-0.027017055935522394,-0.03750319266679902
2019-01-26 20:00:00,0.007226674488578277,,0.007056434648565757,-0.0008426110190133951,0.007874580041810898,0.3957315416451143,0.08368348447701442,0.1789822171196294,-0.027210305300192972,-0.03769435932357268
2019-01-26 21:00:00,0.007410285708932429,,0.007027392237542784,-0.0005976650396561922,0.007600622313194934,0.38651545303937235,0.0,0.027894494825672068,-0.02674085218724287,-0.03722996565134695
2019-01-26 22:00:00,0.00846789526361702,,0.008621774246561964,5.126003622679676e-05,0.008533508504429417,0.3604579708177101,0.0,0.027894494825672068,-0.025385183921769472,-0.035888907840127326
2019-01-26 23:00:00,0.007777889600556698,,0.008163678344340619,-0.000837941650301155,0.008968768576112616,0.37254392305821854,0.34263478170797557,0.11421159390265911,-0.025745218948026616,-0.03624506265806593
2019-01-27 00:00:00,0.007335322158782853,,0.007736294664074439,-0.001340681526218912,0.009048042301186629,0.37741719047434796,0.4807911209109064,0.27447530087296124,-0.025883623138993173,-0.036381975224457186
