timestamp,ema50_dist_eth_usd_30m,ema200_dist_eth_usd_30m,lower_bb_dist_eth_usd_30m,width_bb_eth_usd_30m,rsi_eth_usd_30m,stoch_rsi_fastk_eth_usd_30m,stoch_rsi_fastd_eth_usd_30m,kijun_dist_eth_usd_30m,tenkan_dist_eth_usd_30m
2019-02-02 15:30:00,-0.002459397688200249,0.008668714065626304,-0.013319652360630374,0.022039618879984867,0.5166646572272395,0.18530536648365092,0.061768455494550636,-0.008018277502857662,-0.0018858937228882766
2019-02-02 16:00:00,-0.0037990473808778846,0.007530850529484878,-0.014559296380334152,0.022168050380678758,0.5378810666163217,0.365568771457643,0.1836247126470983,-0.009504660939499199,-0.003381465911168058
2019-02-02 16:30:00,0.0013492252305089547,0.012740403075487405,-0.009514032811678508,0.022218593182991263,0.462125616829343,0.0,0.1836247126470983,-0.004331119392318117,0.001824058223544034
2019-02-02 17:00:00,0.0008673856752772213,0.01223551064983841,-0.009471541182436205,0.02167709441871689,0.46900320344703045,0.09078669108330778,0.1521184875136506,-0.0047750229568411795,0.0013774104683195176
2019-02-02 17:30:00,-0.0010913652158518472,0.009736862352936804,-0.009929104510452924,0.019667857359055924,0.499977036610221,0.4996527627690771,0.19681315128412863,-0.0067670257459524485,-0.0006269067871942369
2019-02-02 18:00:00,-6.002379993264029e-06,0.010557409778447324,-0.007925877833491635,0.018458999888000312,0.48351041476291384,0.2822872544972546,0.2909089027832135,-0.0056880733944955075,0.0004587155963302614
2019-02-02 18:30:00,-0.001941046980468264,0.008157549240994877,-0.008664719484538508,0.016826535684633954,0.5154426533948597,1.0,0.5939800057554442,-0.007690899102728466,-0.0015564914850759726
2019-02-02 19:00:00,-0.0013378556407810382,0.007843589154787,-0.0062806827238585106,0.014113243039491742,0.5062498918709419,0.80204844083543,0.6947785651108953,-0.0071454745327959035,-0.0010076951264199607
2019-02-02 19:30:00,-0.001715203825999323,0.006730470134733713,-0.005286838956176876,0.012008641066582703,0.5138628107593732,0.9505251525364098,0.9175245311239469,-0.007590229480847643,-0.0014551995283856867
2019-02-02 20:00:00,-0.0024471852336903632,0.005311196199202284,-0.004821727370289408,0.010130444301137374,0.5284405833251906,1.0,0.9175245311239469,-0.008417200365965272,-0.0022872827081427127
